timestep,biomass,catch,effort,recruitment,SSB
0,2.58373e+06,0,70.101,1614.72,0
1,2.47691e+06,0,53.8671,1750.57,0
2,2.37475e+06,963.142,30.992,2032.89,0
3,2.27723e+06,591.087,21.3993,2529.27,0
4,2.18385e+06,1394,46.488,3373.35,0
5,2.09332e+06,1718.6,57.5566,4789.81,0
6,2.00604e+06,1341.17,43.5364,7191.72,0
7,1.92262e+06,1527.72,51.6534,11369.4,0
8,1.84245e+06,2132.2,61.984,18804.6,0
9,1.76513e+06,3342.38,88.5486,32273.5,55897.7
10,1.6902e+06,5867.84,149.057,57021.1,53524.9
11,1.61674e+06,6989.43,163.077,102879,51198.6
12,1.54691e+06,8703.64,193.331,187910,48987.3
13,1.48151e+06,12088.8,267.86,344385,102021
14,1.42142e+06,13906,312.872,627750,97883.6
15,1.37261e+06,14351.1,327.63,1.12822e+06,94522.2
16,1.34355e+06,14246.1,323.203,1.98226e+06,92521
17,1.34571e+06,17382.1,351.243,3.3771e+06,92669.5
18,1.39141e+06,19767.9,384.449,5.53601e+06,94139.5
19,1.50152e+06,23249.4,380.759,8.6701e+06,101589
20,1.69756e+06,22126.5,319.513,1.2889e+07,114852
21,2.00505e+06,37588,453.812,1.80843e+07,135657
22,2.41998e+06,40216.3,385.187,2.38321e+07,56472.4
23,2.95339e+06,50510.9,396.255,2.9382e+07,68920.1
24,3.57618e+06,75223.4,461.929,3.37875e+07,83453.4
25,4.23364e+06,70028.4,354.932,3.61673e+07,98796
26,4.90485e+06,62593.4,276.714,3.60031e+07,125357
27,5.53946e+06,121105,458.239,3.33314e+07,141576
28,6.02664e+06,151897,531.292,2.87302e+07,154027
29,6.36895e+06,153831,495.872,2.31057e+07,162776
30,6.58904e+06,163338,509.155,1.7392e+07,168401
31,6.6872e+06,173551,537.195,1.23027e+07,21416
32,6.67968e+06,176651,545.312,8.21927e+06,21391.9
33,6.59375e+06,184672,592.538,5.21634e+06,21116.7
34,6.44322e+06,180898,596.227,3.16551e+06,20634.6
35,6.25567e+06,147731,513.582,1.85012e+06,29031.8
36,6.07267e+06,145796,523.175,1.04955e+06,28182.5
37,5.8707e+06,151115,568.925,582671,27245.2
38,5.6484e+06,131549,529.078,319285,26213.5
39,5.43519e+06,118245,501.038,174204,0
40,5.22753e+06,100194,485.542,95475.3,0
41,5.03225e+06,69107.5,372.642,53031.8,0
42,4.86382e+06,72524,394.779,30111.8,0
43,4.68843e+06,58004,361.574,17618.6,0
44,4.52525e+06,43305.5,316.561,10708,6649.17
45,4.37506e+06,32036.5,270.073,6815.25,6428.5
46,4.23491e+06,21283.7,223.585,4569.82,6222.56
47,4.10466e+06,20381.9,211.041,3242.26,6031.19
48,3.97482e+06,14781.4,181.525,2451.56,0
49,3.85056e+06,7008.09,106.258,1987.85,0
50,3.73433e+06,4468.86,87.0728,1726.28,0
51,3.62108e+06,2932.99,59.7703,1606.81,0
52,3.51006e+06,3137.06,70.101,0.150525,0
53,3.39983e+06,2350.41,53.8671,0.163189,0
54,3.29162e+06,1335,30.992,0.189507,0
55,3.18585e+06,826.932,21.3993,0.23578,0
56,3.0822e+06,1967.43,46.488,0.314465,0
57,2.97917e+06,2445.87,57.5566,0.446508,0
58,2.87759e+06,1923.86,43.5364,0.670414,0
59,2.77858e+06,2207.87,51.6534,1.05986,0
