timestep,biomass,catch,effort,recruitment,SSB
0,2.58373e+06,0,65.7197,1614.72,0
1,2.47691e+06,0,50.5004,1750.57,0
2,2.37472e+06,902.947,29.055,2032.89,0
3,2.27715e+06,554.128,20.0618,2529.27,0
4,2.1837e+06,1306.81,43.5825,3373.35,0
5,2.09316e+06,1611.1,53.9593,4789.81,0
6,2.0059e+06,1257.28,40.8154,7191.72,0
7,1.92248e+06,1432.17,48.425,11369.4,0
8,1.84233e+06,1998.88,58.11,18804.6,0
9,1.76507e+06,3133.57,83.0143,32273.5,55895.9
10,1.69028e+06,5501.99,139.741,57021.1,53527.6
11,1.61712e+06,6555.03,152.885,102879,51210.6
12,1.54765e+06,8164.99,181.248,187910,49010.6
13,1.48269e+06,11345.2,251.118,344385,102103
14,1.42324e+06,13057.6,293.317,627750,98008.6
15,1.37514e+06,13483.4,307.153,1.12822e+06,94696.4
16,1.34679e+06,13392.4,303.002,1.98226e+06,92744.2
17,1.34962e+06,16349.8,329.29,3.3771e+06,92939.1
18,1.39616e+06,18604.1,360.421,5.53601e+06,94460.6
19,1.50721e+06,21889.7,356.962,8.6701e+06,101974
20,1.70437e+06,20835.6,299.543,1.2889e+07,115313
21,2.01292e+06,35398.1,425.449,1.80843e+07,136189
22,2.42981e+06,37875.9,361.112,2.38321e+07,56701.8
23,2.96534e+06,47571.5,371.489,2.9382e+07,69199
24,3.59088e+06,70859.4,433.058,3.37875e+07,83796.5
25,4.25257e+06,65979.9,332.749,3.61673e+07,99237.7
26,4.9277e+06,58978.6,259.42,3.60031e+07,125941
27,5.56578e+06,114155,429.599,3.33314e+07,142249
28,6.05984e+06,143304,498.086,2.87302e+07,154876
29,6.41073e+06,145275,464.88,2.31057e+07,163844
30,6.6393e+06,154420,477.332,1.7392e+07,169685
31,6.74622e+06,164277,503.62,1.23027e+07,21605
32,6.74769e+06,167438,511.23,8.21927e+06,21609.7
33,6.67054e+06,175303,555.504,5.21634e+06,21362.6
34,6.52872e+06,171997,558.963,3.16551e+06,20908.5
35,6.34918e+06,140674,481.483,1.85012e+06,29465.8
36,6.17207e+06,139028,490.476,1.04955e+06,28643.8
37,5.97546e+06,144317,533.367,582671,27731.4
38,5.75828e+06,125820,496.011,319285,26723.5
39,5.54887e+06,113252,469.723,174204,0
40,5.34404e+06,96084.1,455.195,95475.3,0
41,5.15049e+06,66339.6,349.352,53031.8,0
42,4.98226e+06,69680,370.106,30111.8,0
43,4.80699e+06,55775.8,338.975,17618.6,0
44,4.64318e+06,41669.6,296.776,10708,6822.46
45,4.49168e+06,30842,253.194,6815.25,6599.85
46,4.34967e+06,20497.5,209.611,4569.82,6391.2
47,4.21712e+06,19634.7,197.851,3242.26,6196.43
48,4.0849e+06,14243,170.179,2451.56,0
49,3.95803e+06,6753.84,99.6172,1987.85,0
50,3.8389e+06,4307.04,81.6308,1726.28,0
51,3.72268e+06,2826.9,56.0347,1606.81,0
52,3.60865e+06,3023.68,65.7197,0.144834,0
53,3.49544e+06,2265.53,50.5004,0.157018,0
54,3.38427e+06,1286.81,29.055,0.182341,0
55,3.27556e+06,797.083,20.0618,0.226865,0
56,3.16898e+06,1896.43,43.5825,0.302575,0
57,3.06312e+06,2357.68,53.9593,0.429625,0
58,2.95879e+06,1854.55,40.8154,0.645066,0
59,2.85707e+06,2128.39,48.425,1.01979,0
60,2.75728e+06,2991.58,58.11,1.68669,0
61,2.65891e+06,4720.42,83.0143,2.89479,84202
62,2.56122e+06,8336.95,139.741,5.11454,81108.3
63,2.46244e+06,9981.56,152.885,9.22781,77980.1
64,2.36468e+06,12475.5,181.248,16.8547,74884.3
65,2.26718e+06,17347.9,251.118,30.8899,156125
66,2.16768e+06,19887.6,293.317,56.3065,149273
67,2.06867e+06,20283.5,307.153,101.196,142455
68,1.97231e+06,19612.6,303.002,177.8,135820
69,1.87966e+06,22770.9,329.29,302.911,129439
70,1.78687e+06,23810.4,360.421,496.556,120895
71,1.69611e+06,24633.2,356.962,777.671,114755
72,1.60759e+06,19652.5,299.543,1156.08,108766
73,1.52699e+06,26852.8,425.449,1622.08,103312
74,1.44207e+06,22479.1,361.112,2137.64,33652.1
75,1.36445e+06,21889.1,371.489,2635.44,31840.6
76,1.29015e+06,25458.6,433.058,3030.59,30106.7
77,1.21499e+06,18851,332.749,3244.05,28353
78,1.14905e+06,13752.8,259.42,3229.32,29367.2
79,1.09051e+06,22366.4,429.599,2989.69,27870.9
80,1.02563e+06,24254.2,498.086,2576.98,26212.8
81,961295,21784.2,464.88,2072.48,24568.5
82,901786,20974.1,477.332,1559.99,23047.6
83,845305,20584,503.62,1103.5,2707.12
84,791340,19636.4,511.23,737.233,2534.29
85,740360,19456.8,555.504,467.883,2371.03
86,691508,18217.5,558.963,283.933,2214.58
87,645755,14307.5,481.483,165.947,2996.87
88,605610,13641.5,490.476,94.1398,2810.56
89,567678,13710.4,533.367,52.2631,2634.52
90,531158,11606,496.011,28.6385,2465.04
91,498135,10166.9,469.723,15.6253,0
92,467823,8411.29,455.195,8.56373,0
93,440427,5672.81,349.352,4.75672,0
94,416800,5829.21,370.106,2.7009,0
95,393955,4571.08,338.975,1.58031,0
96,373250,3349.68,296.776,0.960465,548.435
97,354567,2434.62,253.194,0.611299,520.983
98,337525,1590.56,209.611,0.409893,495.942
99,321991,1499.17,197.851,0.290817,473.118
100,307168,1071.02,170.179,0.219894,0
101,293360,500.578,99.6172,0.178301,0
