timestep,biomass,catch,effort,recruitment,SSB
0,2.58373e+06,0,49.0707,1614.72,0
1,2.47691e+06,0,37.707,1750.57,0
2,2.37463e+06,674.207,21.6944,2032.89,0
3,2.27683e+06,413.704,14.9795,2529.27,0
4,2.18311e+06,975.561,32.5416,3373.35,0
5,2.09254e+06,1202.72,40.2896,4789.81,0
6,2.00535e+06,938.59,30.4755,7191.72,0
7,1.92194e+06,1069.15,36.1574,11369.4,0
8,1.84187e+06,1492.34,43.3888,18804.6,0
9,1.76485e+06,2339.98,61.984,32273.5,55889.1
10,1.6906e+06,4110.65,104.34,57021.1,53537.7
11,1.61856e+06,4901.33,114.154,102879,51256.2
12,1.55043e+06,6111.66,135.332,187910,49098.9
13,1.48718e+06,8505.15,187.502,344385,102412
14,1.43015e+06,9808.64,219.01,627750,98484.7
15,1.38479e+06,10151.1,229.341,1.12822e+06,95361.2
16,1.35917e+06,10104.6,226.242,1.98226e+06,93596.9
17,1.3646e+06,12362.7,245.87,3.3771e+06,93970.9
18,1.41436e+06,14096.4,269.114,5.53601e+06,95692.1
19,1.52908e+06,16612.5,266.531,8.6701e+06,103453
20,1.73061e+06,15821.7,223.659,1.2889e+07,117089
21,2.04324e+06,26889.8,317.668,1.80843e+07,138240
22,2.46775e+06,28780.3,269.631,2.38321e+07,57587.2
23,3.01153e+06,36148.2,277.379,2.9382e+07,70276.9
24,3.64774e+06,53883.5,323.35,3.37875e+07,85123.3
25,4.32587e+06,50214.7,248.453,3.61673e+07,100948
26,5.01623e+06,44897.9,193.7,3.60031e+07,128203
27,5.66779e+06,87028.5,320.767,3.33314e+07,144856
28,6.18872e+06,109611,371.904,2.87302e+07,158170
29,6.57316e+06,111548,347.111,2.31057e+07,167995
30,6.83512e+06,119059,356.408,1.7392e+07,174690
31,6.97675e+06,127253,376.037,1.23027e+07,22343.3
32,7.01413e+06,130376,381.718,8.21927e+06,22463
33,6.97223e+06,137280,414.777,5.21634e+06,22328.8
34,6.86585e+06,135519,417.359,3.16551e+06,21988.1
35,6.71924e+06,111478,359.507,1.85012e+06,31183.2
36,6.56665e+06,110766,366.222,1.04955e+06,30475
37,6.3926e+06,115641,398.247,582671,29667.3
38,6.19741e+06,101397,370.355,319285,28761.4
39,6.00467e+06,91749.7,350.726,174204,0
40,5.81261e+06,78214.9,339.879,95475.3,0
41,5.62729e+06,54209.2,260.85,53031.8,0
42,5.46077e+06,57127.8,276.346,30111.8,0
43,5.28703e+06,45873.4,253.102,17618.6,0
44,5.12152e+06,34358.4,221.593,10708,7525.31
45,4.96528e+06,25479.4,189.051,6815.25,7295.74
46,4.81626e+06,16956.8,156.51,4569.82,7076.77
47,4.67463e+06,16260.8,147.729,3242.26,6868.67
48,4.53303e+06,11806.7,127.067,2451.56,0
49,4.39575e+06,5601.79,74.3809,1987.85,0
50,4.26491e+06,3573.32,60.951,1726.28,0
51,4.13661e+06,2345.68,41.8392,1606.81,0
52,4.01035e+06,2509.27,49.0707,0.124588,0
53,3.88507e+06,1880.31,37.707,0.13507,0
54,3.76185e+06,1068.07,21.6944,0.156853,0
55,3.64111e+06,661.596,14.9795,0.195153,0
56,3.52263e+06,1574.15,32.5416,0.26028,0
57,3.40527e+06,1957.23,40.2896,0.36957,0
58,3.28974e+06,1539.74,30.4755,0.554896,0
59,3.17698e+06,1767.32,36.1574,0.877239,0
60,3.06644e+06,2484.52,43.3888,1.45092,0
61,2.95774e+06,3921.59,61.984,2.49014,93665
62,2.85024e+06,6930.27,104.34,4.39961,90260.9
63,2.7425e+06,8304.88,114.154,7.93791,86849.1
64,2.63628e+06,10392,135.332,14.4987,83485.4
65,2.53094e+06,14474.4,187.502,26.5719,174289
66,2.4246e+06,16629,219.01,48.4357,166965
67,2.31929e+06,17001.4,229.341,87.0505,159714
68,2.21684e+06,16480.7,226.242,152.947,152658
69,2.1181e+06,19189,245.87,260.569,145859
70,2.01984e+06,20131,269.114,427.146,136657
71,1.92386e+06,20901.7,266.531,668.965,130164
72,1.83032e+06,16733.2,223.659,994.482,123835
73,1.74403e+06,22952.1,317.668,1395.34,117997
74,1.65458e+06,19296.6,269.631,1838.83,38611.2
75,1.57184e+06,18867.2,277.379,2267.05,36680.3
76,1.49243e+06,22045.8,323.35,2606.96,34827.2
77,1.41271e+06,16398.8,248.453,2790.58,32966.9
78,1.34141e+06,12006.3,193.7,2777.91,34283.4
79,1.27699e+06,19608.1,320.767,2571.78,32637
80,1.20743e+06,21385.4,371.904,2216.76,30859.3
81,1.13869e+06,19323.7,347.111,1782.78,29102.3
82,1.07452e+06,18716.8,356.408,1341.93,27462.3
83,1.01335e+06,18483,376.037,949.249,3245.28
84,954703,17745.6,381.718,634.18,3057.47
85,899005,17701,414.777,402.48,2879.09
86,845475,16688,417.359,244.243,2707.66
87,794995,13189.7,359.507,142.751,3689.48
88,749895,12649.2,366.222,80.9806,3480.17
89,707070,12790.8,398.247,44.9575,3281.43
90,665773,10892.8,370.355,24.6353,3089.77
91,627952,9594.94,350.726,13.4412,0
92,592887,7977.93,339.879,7.36665,0
93,560787,5402.2,260.85,4.09181,0
94,532478,5570.51,276.346,2.32336,0
95,505123,4382.75,253.102,1.35941,0
96,480017,3220.25,221.593,0.826207,705.314
97,457049,2345.35,189.051,0.525849,671.565
98,435852,1534.53,156.51,0.352597,640.42
99,416296,1448.1,147.729,0.250165,611.685
100,397607,1035.61,127.067,0.189157,0
101,380072,484.35,74.3809,0.153378,0
102,363782,304.791,60.951,0.133196,0
103,348324,197.518,41.8392,0.123977,0
104,333595,208.73,49.0707,1.44767,0
105,319452,154.609,37.707,1.56946,0
106,305935,86.8616,21.6944,1.82257,0
107,293036,53.2451,14.9795,2.2676,0
108,280695,125.433,32.5416,3.02435,0
109,268788,154.49,40.2896,4.29427,0
110,257340,120.446,30.4755,6.44769,0
111,246396,137.067,36.1574,10.1932,0
112,235886,191.121,43.3888,16.8591,0
113,225756,299.324,61.984,28.9346,7149.2
114,215939,525.05,104.34,51.1219,6838.33
115,206309,624.746,114.154,92.2356,6533.35
116,196982,776.482,135.332,168.469,6237.98
117,187896,1074.57,187.502,308.756,12939.1
118,178903,1227,219.01,562.805,12319.8
119,170145,1247.23,229.341,1011.49,11716.7
120,161749,1202.5,226.242,1777.18,11138.5
121,153775,1393.14,245.87,3027.71,10589.4
122,145991,1455.04,269.114,4963.28,9877.38
123,138535,1505.1,266.531,7773.12,9372.89
124,131427,1201.54,223.659,11555.5,8891.99
125,125021,1645.33,317.668,16213.3,8458.62
126,118573,1382.87,269.631,21366.5,2767.01
127,112778,1353.71,277.379,26342.3,2631.79
128,107366,1585.99,323.35,30291.9,2505.5
129,102033,1184.4,248.453,32425.6,2381.04
130,97351.8,871.35,193.7,32278.3,2488.09
131,93161.5,1430.49,320.767,29883.1,2381
132,88546,1568.28,371.904,25757.9,2263.04
133,83908.5,1423.94,347.111,20715.3,2144.51
134,79515.5,1385.06,356.408,15592.7,2032.24
135,75255.8,1372.63,376.037,11029.9,241.009
136,71108.2,1321.73,381.718,7368.93,227.727
137,67119.9,1321.56,414.777,4676.67,214.954
138,63248.1,1248.39,417.359,2838.02,202.554
139,59570.9,988.335,359.507,1658.71,276.462
140,56272.8,949.211,366.222,940.964,261.155
141,53127.7,961.07,398.247,522.39,246.559
142,50083.8,819.428,370.355,286.253,232.433
143,47290.4,722.585,350.726,156.181,0
144,44695.7,601.429,339.879,85.5978,0
145,42317.2,407.652,260.85,47.5453,0
146,40218.4,420.744,276.346,26.9966,0
147,38186.1,331.325,253.102,15.7959,0
148,36319,243.65,221.593,9.60022,53.3653
149,34609.2,177.597,189.051,6.11017,50.8531
150,33029.8,116.29,156.51,4.09704,48.5324
151,31571.4,109.822,147.729,2.90683,46.3895
152,30175.6,78.5955,127.067,2.19793,0
153,28864.6,36.784,74.3809,1.78219,0
154,27645.6,23.1627,60.951,1.54769,0
155,26487.6,15.0199,41.8392,1.44057,0
156,25384.1,15.8828,49.0707,56.6898,0
157,24323.3,11.7721,37.707,61.4591,0
158,23308.8,6.61785,21.6944,71.3708,0
159,22339.9,4.0592,14.9795,88.7979,0
160,21412.8,9.56868,32.5416,118.432,0
161,20518.4,11.7933,40.2896,168.161,0
162,19659.6,9.20154,30.4755,252.487,0
163,18840.9,10.481,36.1574,399.159,0
164,18059.7,14.6324,43.3888,660.193,0
165,17316,22.9589,61.984,1133.06,548.36
166,16612.8,40.3936,104.34,2001.9,526.092
167,15955.3,48.3161,114.154,3611.89,505.27
168,15380.1,60.627,135.332,6597.15,487.055
169,14932.8,85.3999,187.502,12090.7,1028.32
170,14690.4,100.754,219.01,22039.1,1011.63
171,14816.6,108.612,229.341,39609.5,1020.32
172,15570.2,115.754,226.242,69593.4,1072.21
173,17338,157.074,245.87,118563,1193.95
174,20635,205.661,269.114,194359,1396.11
175,26161.1,284.226,266.531,304391,1769.99
176,34683.6,317.086,223.659,452507,2346.6
177,46987.2,618.369,317.668,634905,3179.03
178,63249.9,737.656,269.631,836700,1476
179,83592,1003.38,277.379,1.03155e+06,1950.7
180,107120,1582.36,323.35,1.18621e+06,2499.75
181,132114,1533.58,248.453,1.26977e+06,3083
182,157409,1408.9,193.7,1.264e+06,4023.02
183,181238,2782.89,320.767,1.1702e+06,4632.03
184,200544,3551.92,371.904,1.00866e+06,5125.44
185,215038,3649.23,347.111,811197,5495.89
186,225162,3922.04,356.408,610600,5754.64
187,231014,4213.59,376.037,431925,739.831
188,233165,4333.99,381.718,288563,746.72
189,232488,4577.59,414.777,183136,744.55
190,229512,4530.12,417.359,111135,735.019
191,225077,3734.23,359.507,64954,1044.56
192,220356,3716.97,366.222,36847.6,1022.64
193,214847,3886.53,398.247,20456.5,997.078
194,208571,3412.47,370.355,11209.5,967.955
195,202332,3091.58,350.726,6115.97,0
196,196077,2638.43,339.879,3351.96,0
197,190017,1830.49,260.85,1861.84,0
198,184564,1930.81,276.346,1057.17,0
199,178842,1551.74,253.102,618.556,0
200,173378,1163.13,221.593,375.939,254.754
201,168210,863.169,189.051,239.27,247.159
202,163270,574.831,156.51,160.438,239.9
203,158566,551.576,147.729,113.829,232.989
204,153851,400.72,127.067,86.0696,0
205,149271,190.226,74.3809,69.7896,0
206,144900,121.403,60.951,60.6065,0
207,140607,79.7314,41.8392,56.4119,0
208,136375,85.3293,49.0707,24.5878,0
209,132169,63.9675,37.707,26.6564,0
210,128027,36.3495,21.6944,30.9553,0
211,123963,22.5243,14.9795,38.5139,0
212,119971,53.6111,32.5416,51.3669,0
213,116013,66.68,40.2896,72.9357,0
214,112113,52.4738,30.4755,109.51,0
215,108305,60.2486,36.1574,173.126,0
216,104571,84.7261,43.3888,286.343,0
217,100900,133.781,61.984,491.437,3195.28
218,97274.5,236.52,104.34,868.275,3080.47
219,93652.3,283.599,114.154,1566.57,2965.76
220,90105,355.185,135.332,2861.35,2853.43
221,86633,495.451,187.502,5244.05,5965.82
222,83210.8,570.698,219.01,9558.92,5730.15
223,79974.4,586.245,229.341,17179.7,5507.28
224,77094.2,573.144,226.242,30184.4,5308.94
225,74765.9,677.346,245.87,51424,5148.61
226,73110.8,728.666,269.114,84298.3,4946.49
227,72489.8,787.56,266.531,132022,4904.47
228,73241,669.588,223.659,196264,4955.3
229,75858.8,998.33,317.668,275374,5132.41
230,80088.9,934.04,269.631,362898,1868.95
231,86298.1,1035.86,277.379,447408,2013.85
232,93992,1388.43,323.35,514491,2193.39
233,102309,1187.6,248.453,550729,2387.47
234,111022,993.704,193.7,548228,2837.47
235,119316,1832.09,320.767,507547,3049.45
236,125483,2222.48,371.904,437483,3207.06
237,129587,2199.12,347.111,351837,3311.96
238,131941,2298.24,356.408,264833,3372.11
239,132535,2417.38,376.037,187337,424.449
240,131604,2446.21,381.718,125157,421.467
241,129539,2550.58,414.777,79430.5,414.854
242,126546,2497.76,417.359,48202.1,405.267
243,123016,2040.94,359.507,28172.2,570.901
244,119532,2016.28,366.222,15981.7,554.735
245,115779,2094.43,398.247,8872.49,537.318
246,111742,1828.23,370.355,4861.84,518.582
247,107831,1647.63,350.726,2652.65,0
248,104000,1399.44,339.879,1453.83,0
249,100349,966.686,260.85,807.529,0
250,97081,1015.61,276.346,458.521,0
251,93727.1,813.233,253.102,268.283,0
252,90556.5,607.51,221.593,163.054,133.059
253,87582,449.427,189.051,103.778,128.689
254,84763,298.429,156.51,69.5859,124.547
255,82098.9,285.583,147.729,49.3707,120.632
256,79457.2,206.955,127.067,37.3306,0
257,76911.1,98.0127,74.3809,30.2695,0
258,74495.1,62.4151,60.951,26.2866,0
259,72139.2,40.9068,41.8392,24.4673,0
260,69834.2,43.6951,49.0707,66.6176,0
261,67559.4,32.6977,37.707,72.2221,0
262,65332.4,18.5493,21.6944,83.8696,0
263,63159.3,11.4762,14.9795,104.349,0
264,61035.8,27.2749,32.5416,139.172,0
265,58941.7,33.8776,40.2896,197.61,0
266,56889.4,26.6267,30.4755,296.704,0
267,54895.7,30.5378,36.1574,469.062,0
268,52953.2,42.9041,43.3888,775.809,0
269,51059.6,67.6986,61.984,1331.49,1616.95
270,49213,119.66,104.34,2352.48,1558.47
271,47405.6,143.554,114.154,4244.42,1501.23
272,45699.5,180.143,135.332,7752.48,1447.2
273,44142.5,252.45,187.502,14208.1,3039.79
274,42806.4,293.586,219.01,25898.7,2947.78
275,41905.3,307.183,229.341,46546.1,2885.73
276,41763.3,310.483,226.242,81780.9,2875.95
277,42845,388.157,245.87,139327,2950.44
278,45721.9,455.692,269.114,228396,3093.43
279,51236.1,556.651,266.531,357697,3466.5
280,60291.3,551.198,223.659,531752,4079.15
281,73862,972.052,317.668,746092,4997.31
282,92046.3,1073.5,269.631,983227,2147.99
283,115092,1381.48,277.379,1.2122e+06,2685.77
284,141913,2096.3,323.35,1.39395e+06,3311.67
285,170449,1978.57,248.453,1.49213e+06,3977.58
286,199427,1784.97,193.7,1.48536e+06,5096.89
287,226752,3481.76,320.767,1.37513e+06,5795.27
288,248704,4404.92,371.904,1.18531e+06,6356.33
289,265009,4497.25,347.111,953257,6773.04
290,276226,4811.51,356.408,717531,7059.71
291,282452,5151.8,376.037,507566,904.563
292,284355,5285.49,381.718,339097,910.658
293,282965,5571.46,414.777,215207,906.203
294,278895,5504.84,417.359,130598,893.17
295,273143,4531.68,359.507,76329.1,1267.62
296,267111,4505.64,366.222,43300.5,1239.63
297,260177,4706.56,398.247,24038.9,1207.45
298,252359,4128.88,370.355,13172.6,1171.17
299,244620,3737.73,350.726,7187.02,0
300,236892,3187.63,339.879,3938.97,0
301,229424,2210.1,260.85,2187.9,0
302,222710,2329.88,276.346,1242.31,0
303,215691,1871.46,253.102,726.88,0
304,208999,1402.09,221.593,441.775,307.092
305,202676,1040.03,189.051,281.173,297.802
306,196641,692.324,156.51,188.534,288.935
307,190902,664.058,147.729,133.764,280.502
308,185158,482.264,127.067,101.143,0
309,179586,228.858,74.3809,82.0114,0
310,174273,146.013,60.951,71.2202,0
311,169059,95.8656,41.8392,66.2911,0
312,163927,102.569,49.0707,89.7439,0
313,158832,76.8721,37.707,97.294,0
314,153819,43.6725,21.6944,112.985,0
315,148905,27.0562,14.9795,140.573,0
316,144081,64.3853,32.5416,187.486,0
317,139304,80.0669,40.2896,266.21,0
318,134602,62.9994,30.4755,399.705,0
319,130015,72.326,36.1574,631.897,0
320,125527,101.705,43.3888,1045.13,0
321,121127,160.599,61.984,1793.71,3835.82
322,116803,284.002,104.34,3169.15,3698.88
323,112518,340.73,114.154,5717.87,3563.22
324,108390,427.264,135.332,10443.7,3432.48
325,104471,597.468,187.502,19140.4,7194.22
326,100826,691.508,219.01,34889.4,6943.16
327,97778.2,716.754,229.341,62704.6,6733.31
328,95798.6,712.2,226.242,110171,6596.99
329,95528.7,865.447,245.87,187694,6578.4
330,97680.9,973.547,269.114,307683,6608.84
331,103422,1123.62,266.531,481871,6997.28
332,113973,1041.97,223.659,716349,7711.14
333,130733,1720.5,317.668,1.0051e+06,8845.09
334,153649,1791.94,269.631,1.32455e+06,3585.53
335,183230,2199.35,277.379,1.63301e+06,4275.83
336,217954,3219.56,323.35,1.87786e+06,5086.15
337,254980,2959.81,248.453,2.01013e+06,5950.19
338,292750,2620.27,193.7,2.001e+06,7482.03
339,328416,5042.8,320.767,1.85251e+06,8393.57
340,356750,6318.55,371.904,1.59678e+06,9117.72
341,377488,6406.04,347.111,1.28418e+06,9647.75
342,391453,6818.61,356.408,966622,10004.7
343,398748,7272.97,376.037,683767,1277
344,400263,7439.93,381.718,456815,1281.85
345,397392,7824.49,414.777,289916,1272.66
346,390951,7716.61,417.359,175934,1252.03
347,382298,6342.66,359.507,102827,1774.2
348,373363,6297.9,366.222,58332.3,1732.73
349,363255,6571.2,398.247,32384,1685.82
350,351981,5758.81,370.355,17745.4,1633.5
351,340876,5208.5,350.726,9681.99,0
352,329835,4438.28,339.879,5306.38,0
353,319198,3074.92,260.85,2947.43,0
354,309645,3239.34,276.346,1673.57,0
355,299697,2600.35,253.102,979.216,0
356,290230,1947.04,221.593,595.137,426.45
357,281299,1443.49,189.051,378.782,413.327
358,272788,960.418,156.51,253.984,400.821
359,264704,920.781,147.729,180.2,388.944
360,256630,668.42,127.067,136.254,0
361,248808,317.072,74.3809,110.482,0
362,241356,202.218,60.951,95.9443,0
363,234054,132.721,41.8392,89.304,0
364,226874,141.955,49.0707,76.5358,0
365,219754,106.357,37.707,82.9747,0
366,212756,60.4059,21.6944,96.3564,0
367,205901,37.4126,14.9795,119.884,0
368,199179,89.0065,32.5416,159.892,0
369,192525,110.656,40.2896,227.031,0
370,185979,87.0465,30.4755,340.878,0
371,179597,99.9077,36.1574,538.897,0
372,173350,140.453,43.3888,891.314,0
373,167221,221.714,61.984,1529.72,5295.53
374,161186,391.92,104.34,2702.73,5104.42
375,155184,469.929,114.154,4876.34,4914.33
376,149350,588.722,135.332,8906.69,4729.58
377,143716,821.904,187.502,16323.4,9896.7
378,138295,948.491,219.01,29754.6,9523.42
379,133409,977.946,229.341,53476,9186.98
380,129498,962.732,226.242,93956.7,8917.63
381,127126,1151.71,245.87,160070,8754.32
382,126833,1264.09,269.114,262400,8581.17
383,129650,1408.58,266.531,410952,8771.8
384,136623,1249.05,223.659,610921,9243.59
385,149050,1961.55,317.668,857173,10084.3
386,166658,1943.65,269.631,1.12961e+06,3889.11
387,190095,2281.77,277.379,1.39267e+06,4436.05
388,217992,3220.13,323.35,1.60148e+06,5087.05
389,247847,2877.01,248.453,1.71429e+06,5783.74
390,278518,2492.88,193.7,1.7065e+06,7118.28
391,307543,4722.29,320.767,1.57987e+06,7860.09
392,330205,5848.41,371.904,1.36178e+06,8439.29
393,346408,5878.61,347.111,1.09518e+06,8853.42
394,356934,6217.34,356.408,824359,9122.43
395,361837,6599.73,376.037,583134,1158.79
396,361865,6726.21,381.718,389583,1158.88
397,358217,7053.15,414.777,247248,1147.2
398,351572,6939.34,417.359,150041,1125.92
399,343105,5692.42,359.507,87693.2,1592.31
400,334515,5642.61,366.222,49747.2,1552.44
401,324973,5878.69,398.247,27617.9,1508.16
402,314469,5145.08,370.355,15133.7,1459.42
403,304186,4647.88,350.726,8257.05,0
404,294015,3956.29,339.879,4525.41,0
405,284254,2738.29,260.85,2513.64,0
406,275498,2882.11,276.346,1427.26,0
407,266426,2311.67,253.102,835.1,0
408,257813,1729.57,221.593,507.548,378.817
409,249703,1281.35,189.051,323.034,366.901
410,241989,851.982,156.51,216.604,355.566
411,234675,816.322,147.729,153.679,344.819
412,227387,592.254,127.067,116.201,0
413,220340,280.793,74.3809,94.2215,0
414,213635,178.992,60.951,81.8237,0
415,207075,117.423,41.8392,76.1606,0
416,200635,125.537,49.0707,44.1187,0
417,194259,94.0182,37.707,47.8304,0
418,188000,53.3772,21.6944,55.5442,0
419,181877,33.0473,14.9795,69.1068,0
420,175878,78.5941,32.5416,92.1693,0
421,169946,97.6791,40.2896,130.871,0
422,164117,76.8137,30.4755,196.498,0
