timestep,biomass,catch,effort,recruitment,SSB
0,20730.6,0,7.62524,462.575,0
1,18729.8,0,5.89777,826.98,0
2,16936.2,24.654,3.45948,1526.05,0
3,15348.5,14.3018,2.21386,2880.53,0
4,13966.6,31.9886,5.44538,5510.74,0
5,12801.1,37.7002,7.00435,10584.3,0
6,11945.4,28.6544,5.70349,20215.2,0
7,11568.9,32.9775,6.77912,38034.8,0
8,11932.4,49.5139,9.87499,69853.3,0
9,13471.7,91.3795,16.1639,124128,426.619
10,16833.3,208.909,29.659,211652,533.075
11,22849.1,352.72,36.9492,343640,723.581
12,32565.2,653.134,48.1201,527574,1031.27
13,46869,1358.71,69.8765,761180,3227.54
14,66053.9,2290.94,83.8481,1.02667e+06,4548.68
15,89903.7,3329.39,89.6396,1.289e+06,6191.04
16,117385,4407.79,90.9152,1.50155e+06,8083.52
17,146600,6685.39,110.882,1.61935e+06,10095.3
18,173831,8704.33,122.04,1.61507e+06,11761
19,196806,10722.3,133.095,1.48972e+06,13315.4
20,213502,9823.49,111.899,1.27227e+06,14445
21,225792,14829.6,161.412,1.00833e+06,15276.5
22,227368,13275.2,142.931,744075,5305.84
23,225479,13539.8,147.133,513465,5261.76
24,219169,16102.7,181.325,333118,5114.51
25,207083,12035.6,142.259,204446,4832.48
26,196911,8873.66,109.542,119538,5032.6
27,188419,14372.4,188.54,67102.2,4815.57
28,173292,15172.2,217.739,36466.9,4428.96
29,156720,13167.3,208.547,19356.6,4005.41
30,141814,12218.4,214.108,10127.8,3624.44
31,127664,11497.8,224.292,5272.9,408.849
32,114156,10469.8,228.614,2757.89,365.589
33,101682,9855.83,242.305,1462.9,325.638
34,89876.2,8732.12,242.908,794.233,287.832
35,79293.1,6518.35,203.846,445.357,367.99
36,71038.9,5933.92,207.281,260.206,329.683
37,63465.1,5670.72,222.434,159.584,294.534
38,56261,4563.13,200.999,103.446,261.101
39,50280.3,3817.15,187.61,71.4434,0
40,45147.9,3029.99,165.064,52.8346,0
41,40895.3,1980.66,117.938,41.907,0
42,37768.5,1983.05,128.133,35.8764,0
43,34698.9,1516.7,106.174,33.3081,0
44,32156.4,1091.25,82.01,33.3928,47.2491
45,30090,783.659,62.68,36.1626,44.2128
46,28372.4,508.695,42.9697,42.471,41.689
47,26963.7,477.683,42.4535,53.8069,39.6192
48,25615.7,340.414,31.7736,73.0987,0
49,24434,159.316,15.5355,106.321,0
50,23459.1,100.657,10.2117,164.677,0
51,22565.8,65.5677,6.91035,269.447,0
52,21726.8,69.6501,7.62524,231.357,0
53,20907.1,51.8578,5.89777,413.614,0
54,20132.3,29.3065,3.45948,763.254,0
55,19413.6,18.0897,2.21386,1440.7,0
56,18752,42.9487,5.44538,2756.2,0
57,18136.3,53.4131,7.00435,5293.72,0
58,17627.8,42.2854,5.70349,10110.6,0
59,17330.8,49.4019,6.77912,19023.1,0
60,17368.5,72.0714,9.87499,34937.1,0
61,17953.7,121.781,16.1639,62082.6,568.554
62,19399.3,240.753,29.659,105858,614.332
63,22093.7,341.058,36.9492,171871,699.659
64,26596.6,533.427,48.1201,263866,842.256
65,33341.8,966.566,69.8765,380704,2296.02
66,42441.5,1471.99,83.8481,513489,2922.66
67,53833.3,1993.6,89.6396,644694,3707.12
68,67040.6,2517.36,90.9152,751000,4616.62
69,81133.9,3699.94,110.882,809919,5587.13
70,94196.6,4716.74,122.04,807776,6373.1
71,105131,5727.71,133.095,745081,7112.9
72,112933,5196.16,111.899,636328,7640.73
73,118622,7790.91,161.412,504317,8025.68
74,118872,6940.48,142.931,372149,2773.98
75,117473,7054.15,147.133,256810,2741.34
76,113892,8367.87,181.325,166609,2657.78
77,107402,6242.17,142.259,102254,2506.32
78,101971,4595.25,109.542,59786.7,2606.14
79,97454.3,7433.72,188.54,33561.1,2490.71
80,89539.1,7839.36,217.739,18238.9,2288.42
81,80905.6,6797.55,208.547,9681.17,2067.77
82,73154.6,6302.87,214.108,5065.42,1869.67
83,65811.2,5927.16,224.292,2637.24,210.762
84,58812.3,5393.97,228.614,1379.36,188.348
85,52356.7,5074.85,242.305,731.67,167.674
86,46255,4494.01,242.908,397.235,148.133
87,40789.8,3353.16,203.846,222.745,189.301
88,36528.5,3051.24,207.281,130.142,169.524
89,32621.4,2914.78,222.434,79.8161,151.392
90,28908.2,2344.64,200.999,51.7383,134.159
91,25826.7,1960.69,187.61,35.7324,0
92,23183.3,1555.89,165.064,26.4252,0
93,20993.6,1016.77,117.938,20.9598,0
94,19383.4,1017.73,128.133,17.9436,0
95,17803.6,778.199,106.174,16.659,0
96,16495.3,559.78,82.01,16.7014,24.2373
97,15431.9,401.906,62.68,18.0867,22.6749
98,14548,260.835,42.9697,21.2419,21.3762
99,13823.1,244.887,42.4535,26.9115,20.311
100,13129.6,174.484,31.7736,36.5603,0
101,12521.8,81.6455,15.5355,53.1765,0
102,12020.3,51.5757,10.2117,82.3631,0
103,11560.7,33.5911,6.91035,134.764,0
104,11134.9,35.6955,7.62524,406.521,0
105,10723.8,26.5994,5.89777,726.769,0
106,10344.8,15.0588,3.45948,1341.13,0
107,10011.6,9.32883,2.21386,2531.47,0
108,9740.77,22.3098,5.44538,4842.96,0
109,9557.05,28.1464,7.00435,9301.68,0
110,9548.65,22.9052,5.70349,17765.6,0
111,9872.01,28.1404,6.77912,33425.9,0
112,10765.5,44.6719,9.87499,61388.6,0
113,12618.6,85.5931,16.1639,109086,399.604
114,16003.3,198.608,29.659,186004,506.789
115,21649.4,334.199,36.9492,301998,685.588
116,30482.5,611.363,48.1201,463644,965.315
117,43283.7,1254.78,69.8765,668942,2980.65
118,60304.4,2091.53,83.8481,902261,4152.75
119,81365.7,3013.2,89.6396,1.1328e+06,5603.09
120,105574,3964.27,90.9152,1.3196e+06,7270.14
121,131271,5986.35,110.882,1.42312e+06,9039.75
122,155178,7770.28,122.04,1.41936e+06,10498.9
123,175311,9551.25,133.095,1.3092e+06,11861.1
124,189900,8737.54,111.899,1.1181e+06,12848.2
125,200626,13176.8,161.412,886145,13573.9
126,201883,11787.2,142.931,653909,4711.13
127,200109,12016.3,147.133,451245,4669.72
128,194445,14286.2,181.325,292752,4537.54
129,183681,10675.5,142.259,179672,4286.36
130,174631,7869.63,109.542,105052,4463.17
131,167082,12744.9,188.54,58970.9,4270.24
132,153656,13453,217.739,32047.9,3927.11
133,138953,11674.6,208.547,17011,3551.33
134,125730,10832.7,214.108,8900.54,3213.39
135,113181,10193.4,224.292,4633.94,362.466
136,101202,9281.75,228.614,2423.7,324.103
137,90140.2,8737.14,242.305,1285.63,288.677
138,79672.6,7740.76,242.908,697.989,255.154
139,70289.2,5778.18,203.846,391.389,326.204
140,62970.9,5259.99,207.281,228.675,292.24
141,56256.1,5026.58,222.434,140.246,261.078
142,49869.4,4044.73,200.999,90.9103,231.438
143,44567.3,3383.44,187.61,62.7861,0
144,40017.4,2685.67,165.064,46.4323,0
145,36247.5,1755.55,117.938,36.8288,0
146,33475.6,1757.65,128.133,31.529,0
147,30754.5,1344.29,106.174,29.2719,0
148,28500.7,967.194,82.01,29.3464,41.8775
149,26668.9,694.56,62.68,31.7805,39.1859
150,25146.3,450.852,42.9697,37.3245,36.9487
151,23897.5,423.363,42.4535,47.2867,35.1138
152,22702.5,301.7,31.7736,64.2408,0
153,21655,141.196,15.5355,93.4373,0
154,20790.8,89.2077,10.2117,144.722,0
155,19998.9,58.1093,6.91035,236.796,0
156,19257.6,61.7346,7.62524,329.572,0
157,18535.4,45.9752,5.89777,589.201,0
158,17856.9,25.9943,3.45948,1087.27,0
159,17235.4,16.0601,2.21386,2052.3,0
160,16678.8,38.2005,5.44538,3926.25,0
161,16190.4,47.6823,7.00435,7540.99,0
162,15849,38.0184,5.70349,14402.8,0
163,15791.6,45.0143,6.77912,27098.8,0
164,16203.1,67.2357,9.87499,49768.5,0
165,17393.5,117.982,16.1639,88437.7,550.816
166,19818.1,245.951,29.659,150796,627.596
167,24050.6,371.267,36.9492,244834,761.63
168,30863.3,619.001,48.1201,375882,977.374
169,40882.3,1185.16,69.8765,542320,2815.28
170,54291,1882.97,83.8481,731475,3738.65
171,70970.4,2628.24,89.6396,918378,4887.24
172,90217.3,3387.64,90.9152,1.06981e+06,6212.64
173,110697,5048.11,110.882,1.15374e+06,7622.95
174,129718,6495.4,122.04,1.15069e+06,8776.35
175,145692,7937.52,133.095,1.06138e+06,9857.13
176,157186,7232.31,111.899,906461,10634.8
177,165606,10876.7,161.412,718409,11204.5
178,166315,9710.5,142.931,530133,3881.11
179,164618,9885.14,147.133,365830,3841.51
180,159788,11739.9,181.325,237338,3728.8
181,150819,8765.58,142.259,145662,3519.51
182,143296,6457.53,109.542,85167.3,3662.32
183,137029,10452.5,188.54,47808.4,3502.16
184,125962,11028.3,217.739,25981.6,3219.31
185,113865,9566.78,208.547,13791,2910.15
186,102996,8873.9,214.108,7215.78,2632.33
187,92687.6,8347.73,224.292,3756.8,296.835
188,82855.3,7599.08,228.614,1964.92,265.347
189,73780.8,7151.46,242.305,1042.28,236.286
