timestep,biomass,catch,effort,recruitment,SSB
0,2.58373e+06,0,11.3914,1614.72,0
1,2.47691e+06,0,8.7534,1750.57,0
2,2.37441e+06,156.515,5.0362,2032.89,0
3,2.2761e+06,96.0144,3.47738,2529.27,0
4,2.18178e+06,226.371,7.55431,3373.35,0
5,2.09112e+06,279.076,9.35295,4789.81,0
6,2.0041e+06,217.791,7.07467,7191.72,0
7,1.92072e+06,248.092,8.39367,11369.4,0
8,1.84082e+06,346.347,10.0724,18804.6,0
9,1.76435e+06,543.334,14.3892,32273.5,55873.1
10,1.69131e+06,955.561,24.2217,57021.1,53560
11,1.6218e+06,1141.43,26.5,102879,51358.8
12,1.55674e+06,1426.74,31.4163,187910,49298.6
13,1.49738e+06,1992.38,43.5272,344385,103114
14,1.4459e+06,2308.25,50.8417,627750,99569
15,1.40687e+06,2400.94,53.2399,1.12822e+06,96881.5
16,1.38761e+06,2401.75,52.5204,1.98226e+06,95555.2
17,1.39915e+06,2953.01,57.077,3.3771e+06,96349.7
18,1.45653e+06,3383.1,62.4729,5.53601e+06,98544.9
19,1.57998e+06,4001.84,61.8734,8.6701e+06,106897
20,1.792e+06,3816.8,51.9209,1.2889e+07,121242
21,2.1144e+06,6493.07,73.7444,1.80843e+07,143055
22,2.5572e+06,6954.99,62.5928,2.38321e+07,59674.7
23,3.12074e+06,8736.81,64.3915,2.9382e+07,72825.3
24,3.78248e+06,13046.1,75.0634,3.37875e+07,88267.7
25,4.50005e+06,12181.6,57.6765,3.61673e+07,105013
26,5.22704e+06,10898.8,44.9661,3.60031e+07,133591
27,5.911e+06,21197.2,74.4639,3.33314e+07,151072
28,6.49695e+06,26899,86.3349,2.87302e+07,166047
29,6.96353e+06,27616.1,80.5793,2.31057e+07,177972
30,7.30837e+06,29755,82.7376,1.7392e+07,186786
31,7.53746e+06,32144.2,87.2942,1.23027e+07,24139
32,7.6669e+06,33324.8,88.6132,8.21927e+06,24553.5
33,7.71734e+06,35548.2,96.2874,5.21634e+06,24715
34,7.70597e+06,35583.9,96.887,3.16551e+06,24678.6
35,7.6501e+06,29656.4,83.4571,1.85012e+06,35503.2
36,7.56722e+06,29828.4,85.0159,1.04955e+06,35118.6
37,7.45933e+06,31548,92.4503,582671,34617.9
38,7.33075e+06,28022.3,85.9752,319285,34021.1
39,7.19099e+06,25660.3,81.4186,174204,0
40,7.04193e+06,22113.3,78.9005,95475.3,0
41,6.88709e+06,15459.7,60.5544,53031.8,0
42,6.73144e+06,16414.7,64.1516,30111.8,0
43,6.56879e+06,13275.9,58.7557,17618.6,0
44,6.4046e+06,10000.4,51.4412,10708,9410.6
45,6.2401e+06,7448.38,43.8869,6815.25,9168.9
46,6.07551e+06,4972.44,36.3326,4569.82,8927.05
47,5.91157e+06,4780.16,34.2941,3242.26,8686.17
48,5.74673e+06,3478.23,29.4978,2451.56,0
49,5.58278e+06,1652.4,17.267,1987.85,0
50,5.42082e+06,1054.69,14.1493,1726.28,0
51,5.26011e+06,692.581,9.71268,1606.81,0
52,5.10084e+06,741.084,11.3914,0.0863445,0
53,4.94302e+06,555.47,8.7534,0.0936087,0
54,4.78725e+06,315.564,5.0362,0.108705,0
55,4.63389e+06,195.475,3.47738,0.135249,0
56,4.48306e+06,465.14,7.55431,0.180384,0
57,4.3346e+06,578.485,9.35295,0.256127,0
58,4.18887e+06,455.217,7.07467,0.384565,0
59,4.04627e+06,522.642,8.39367,0.607962,0
60,3.90672e+06,735.042,10.0724,1.00554,0
61,3.77019e+06,1161.04,14.3892,1.72577,119394
62,3.63656e+06,2054.6,24.2217,3.04911,115162
63,3.50544e+06,2467.16,26.5,5.50129,111010
64,3.37738e+06,3095.34,31.4163,10.0482,106954
65,3.25219e+06,4327.32,43.5272,18.4154,223956
66,3.12933e+06,4995.7,50.8417,33.5679,215495
67,3.00938e+06,5135.76,53.2399,60.3295,207235
68,2.89287e+06,5007.12,52.5204,105.998,199212
69,2.78004e+06,5867.49,57.077,180.585,191442
70,2.66989e+06,6201.39,62.4729,296.029,180638
