timestep,biomass,catch,effort,recruitment,SSB
0,20730.6,0,11.2372,462.575,0
1,18729.8,0,8.69145,826.98,0
2,16944.1,36.3363,5.09819,1526.05,0
3,15372.1,21.1041,3.26253,2880.53,0
4,14008.3,47.2555,8.02476,5510.74,0
5,12850.3,55.7326,10.3222,10584.3,0
6,11998.1,42.3896,8.40514,20215.2,0
7,11628,48.813,9.99028,38034.8,0
8,11994.2,73.2725,14.5526,69853.3,0
9,13527.2,134.999,23.8205,124128,428.377
10,16862,307.467,43.7079,211652,533.982
11,22795,516.638,54.4514,343640,721.869
12,32360.8,951.845,70.9139,527574,1024.8
13,46373.4,1967.27,102.976,761180,3193.41
14,64941.9,3291.44,123.566,1.02667e+06,4472.1
15,87759.4,4746.53,132.1,1.289e+06,6043.38
16,113762,6238.01,133.98,1.50155e+06,7834.04
17,141054,9374.66,163.405,1.61935e+06,9713.42
18,165454,12061,179.849,1.61507e+06,11194.2
19,184888,14648.1,196.14,1.48972e+06,12509.1
20,197445,13238.6,164.904,1.27227e+06,13358.6
21,206131,19632.6,237.87,1.00833e+06,13946.3
22,202700,17193.5,210.635,744075,4730.18
23,196757,17157.6,216.827,513465,4591.49
24,186770,19860.5,267.217,333118,4358.45
25,170948,14435,209.644,204446,3989.22
26,158527,10412.9,161.43,119538,4051.59
27,148770,16412.5,277.849,67102.2,3802.22
28,131965,16662.7,320.879,36466.9,3372.73
29,114371,13870.6,307.332,19356.6,2923.06
30,99330,12346.6,315.528,10127.8,2538.65
31,85703.3,11124.6,330.536,5272.9,274.468
32,73284.2,9683,336.905,2757.89,234.695
33,62357.7,8696.09,357.081,1462.9,199.703
34,52501.4,7338.42,357.969,794.233,168.137
35,44111.2,5236.7,300.404,445.357,204.715
36,37933.9,4574.39,305.466,260.206,176.047
37,32505.4,4186.76,327.797,159.584,150.854
38,27552,3228.02,296.21,103.446,127.866
39,23645.6,2596.49,276.478,71.4434,0
40,20444.1,1988.96,243.252,52.8346,0
41,17912.9,1263.5,173.804,41.907,0
42,16156.5,1234.2,188.827,35.8764,0
43,14466,921.958,156.467,33.3081,0
44,13123.5,650.928,120.857,33.3928,19.283
45,12080.6,460.743,92.3705,36.1626,17.7507
46,11250.1,295.965,63.3238,42.471,16.5304
47,10601.9,275.605,62.5631,53.8069,15.5778
48,9988.5,194.99,46.8243,73.0987,0
49,9469.88,90.8514,22.8944,106.321,0
50,9067.55,57.2764,15.0488,164.677,0
51,8709.54,37.2679,10.1837,269.447,0
52,8378.79,39.5528,11.2372,224.728,0
53,8057.1,29.4337,8.69145,401.763,0
54,7760.3,16.6418,5.09819,741.385,0
55,7497.24,10.2928,3.26253,1399.42,0
56,7273.7,24.5371,8.02476,2677.22,0
57,7093.14,30.7634,10.3222,5142.04,0
58,7008.64,24.7616,8.40514,9820.95,0
59,7112.8,29.8588,9.99028,18478,0
60,7532.02,46.0133,14.5526,33936,0
61,8476.88,84.5976,23.8205,60303.7,268.444
62,10254.6,186.986,43.7079,102825,324.741
63,13244.5,300.179,54.4514,166947,419.423
64,17959.5,528.252,70.9139,256306,568.738
65,24793.1,1051.78,102.976,369796,1707.33
66,33786.9,1712.41,123.566,498776,2326.67
67,44808,2423.47,132.1,626222,3085.62
68,57356.7,3145.08,133.98,729481,3949.76
69,70521.5,4686.96,163.405,786713,4856.33
70,82252.2,5995.87,179.849,784631,5564.98
71,91558.5,7253.89,196.14,723732,6194.61
72,97515.8,6538.42,164.904,618095,6597.67
73,101620,9678.57,237.87,489867,6875.33
74,99798.6,8465.17,210.635,361486,2328.89
75,96784.1,8439.78,216.827,249451,2258.55
76,91812.1,9762.98,267.217,161835,2142.52
77,83994.3,7092.57,209.644,99323.9,1960.09
78,77864.1,5114.53,161.43,58073.7,1990.03
79,73052.3,8059.25,277.849,32599.5,1867.05
80,64787,8180.39,320.879,17716.3,1655.81
81,56139.4,6808.46,307.332,9403.78,1434.8
82,48749.5,6059.52,315.528,4920.28,1245.93
83,42056.4,5459.1,330.536,2561.68,134.687
84,35958.1,4751.13,336.905,1339.84,115.157
85,30593.8,4266.45,357.081,710.705,97.9776
86,25755.8,3600.04,357.969,385.853,82.4838
87,21638,2568.78,300.404,216.363,100.42
88,18606.5,2243.73,305.466,126.413,86.3504
89,15942.7,2053.45,327.797,77.5292,73.9882
90,13512.4,1583.12,296.21,50.2558,62.7094
91,11595.9,1273.33,276.478,34.7086,0
92,10025.3,975.342,243.252,25.6681,0
93,8783.64,619.563,173.804,20.3592,0
94,7922.04,605.167,188.827,17.4294,0
95,7092.78,452.044,156.467,16.1817,0
96,6434.3,319.143,120.857,16.2229,9.45424
97,5922.76,225.888,92.3705,17.5685,8.70261
98,5515.39,145.098,63.3238,20.6332,8.10404
99,5197.4,135.111,62.5631,26.1404,7.63681
100,4896.55,95.588,46.8243,35.5128,0
101,4642.17,44.5357,22.8944,51.6528,0
102,4444.8,28.0762,15.0488,80.0032,0
103,4269.18,18.2677,10.1837,130.903,0
104,4111.77,19.4099,11.2372,357.54,0
105,3962.78,14.4766,8.69145,639.201,0
106,3833.56,8.221,5.09819,1179.54,0
107,3735.49,5.12838,3.26253,2226.46,0
108,3685.15,12.4315,8.02476,4259.44,0
109,3710.21,16.0914,10.3222,8180.94,0
110,3885.51,13.7276,8.40514,15625,0
111,4344.91,18.2394,9.99028,29398.4,0
112,5300.4,32.3803,14.5526,53992,0
113,7094.77,70.8044,23.8205,95942.7,224.676
114,10227.6,186.494,43.7079,163593,323.887
115,15325.5,347.345,54.4514,265611,485.326
116,23175.5,681.673,70.9139,407780,733.918
