timestep,biomass,catch,effort,recruitment,SSB
0,2.58373e+06,0,30.2311,1614.72,0
1,2.47691e+06,0,23.2302,1750.57,0
2,2.37452e+06,415.363,13.3653,2032.89,0
3,2.27646e+06,254.839,9.22843,2529.27,0
4,2.18244e+06,600.884,20.048,3373.35,0
5,2.09183e+06,740.793,24.8213,4789.81,0
6,2.00472e+06,578.112,18.7751,7191.72,0
7,1.92133e+06,658.537,22.2755,11369.4,0
8,1.84135e+06,919.27,26.7306,18804.6,0
9,1.7646e+06,1441.76,38.1866,32273.5,55881.2
10,1.69096e+06,2534.19,64.2808,57021.1,53548.9
11,1.62018e+06,3024.38,70.327,102879,51307.6
12,1.55359e+06,3775.78,83.3741,187910,49198.8
13,1.49227e+06,5263.59,115.514,344385,102763
14,1.43801e+06,6084.16,134.926,627750,99025.7
15,1.39579e+06,6312.51,141.29,1.12822e+06,96118.6
16,1.37332e+06,6299.07,139.381,1.98226e+06,94571.1
17,1.38177e+06,7725.76,151.474,3.3771e+06,95152.6
18,1.43527e+06,8829.97,165.793,5.53601e+06,97107
19,1.55428e+06,10425.3,164.202,8.6701e+06,105158
20,1.76096e+06,9935.94,137.79,1.2889e+07,119142
21,2.07837e+06,16894.3,195.706,1.80843e+07,140617
22,2.51184e+06,18088.7,166.112,2.38321e+07,58616.2
23,3.06531e+06,22720.8,170.885,2.9382e+07,71531.8
24,3.71403e+06,33897.4,199.207,3.37875e+07,86670.4
25,4.41148e+06,31619.8,153.065,3.61673e+07,102946
26,5.11977e+06,28280.7,119.333,3.60031e+07,130850
27,5.7872e+06,54910.2,197.616,3.33314e+07,147908
28,6.33988e+06,69418.3,229.12,2.87302e+07,162033
29,6.76428e+06,70955,213.845,2.31057e+07,172880
30,7.06636e+06,76089.8,219.573,1.7392e+07,180600
31,7.2501e+06,81760.2,231.665,1.23027e+07,23218.7
32,7.33154e+06,84262.3,235.166,8.21927e+06,23479.5
33,7.33351e+06,89301.3,255.532,5.21634e+06,23485.8
34,7.27191e+06,88770,257.123,3.16551e+06,23288.5
35,7.16766e+06,73500.5,221.482,1.85012e+06,33264.3
36,7.04728e+06,73477.2,225.619,1.04955e+06,32705.6
37,6.90348e+06,77210,245.349,582671,32038.2
38,6.73841e+06,68138.9,228.165,319285,31272.2
39,6.56925e+06,62024.5,216.072,174204,0
40,6.39599e+06,53162,209.39,95475.3,0
41,6.22363e+06,37005.5,160.702,53031.8,0
42,6.06118e+06,39144.4,170.249,30111.8,0
43,5.89148e+06,31545.8,155.929,17618.6,0
44,5.7256e+06,23694.9,136.517,10708,8412.92
45,5.56472e+06,17609.8,116.469,6815.25,8176.52
46,5.40781e+06,11737.8,96.4212,4569.82,7945.97
47,5.25533e+06,11269.9,91.0114,3242.26,7721.93
48,5.10247e+06,8191.68,78.2825,2451.56,0
49,4.95242e+06,3889.11,45.8239,1987.85,0
50,4.80688e+06,2481.57,37.5502,1726.28,0
51,4.66332e+06,1629.29,25.776,1606.81,0
52,4.52155e+06,1743.15,30.2311,0.104207,0
53,4.38098e+06,1306.39,23.2302,0.112974,0
54,4.24248e+06,742.117,13.3653,0.131193,0
55,4.10643e+06,459.696,9.22843,0.163228,0
56,3.97279e+06,1093.81,20.048,0.2177,0
57,3.84083e+06,1360.18,24.8213,0.309112,0
58,3.71112e+06,1070.19,18.7751,0.46412,0
59,3.58435e+06,1228.54,22.2755,0.733732,0
60,3.46018e+06,1727.45,26.7306,1.21356,0
61,3.33839e+06,2727.61,38.1866,2.08278,105720
62,3.21856e+06,4823.56,64.2808,3.67988,101925
63,3.09971e+06,5786.21,70.327,6.63935,98160.9
64,2.98306e+06,7249.9,83.3741,12.1268,94466.9
65,2.86817e+06,10116.7,115.514,22.225,197511
66,2.75373e+06,11650.9,134.926,40.5121,189630
67,2.64114e+06,11944.6,141.29,72.8099,181877
68,2.53167e+06,11612.1,139.381,127.926,174339
69,2.42591e+06,13563.8,151.474,217.942,167056
70,2.32157e+06,14282.5,165.793,357.269,157071
71,2.21988e+06,14889.9,164.202,559.529,150191
72,2.12094e+06,11967.1,137.79,831.795,143497
73,2.02818e+06,16486.4,195.706,1167.08,137222
74,1.93412e+06,13928.3,166.112,1538.02,45134.4
75,1.84581e+06,13681.6,170.885,1896.18,43073.6
76,1.76081e+06,16070.6,199.207,2180.49,41090.2
77,1.67646e+06,12016.2,153.065,2334.07,39121.7
78,1.59909e+06,8833.09,119.333,2323.47,40869.2
79,1.52762e+06,14494.4,197.616,2151.06,39042.5
80,1.45315e+06,15911.3,229.12,1854.12,37139.3
81,1.38002e+06,14475.9,213.845,1491.14,35270.1
82,1.31098e+06,14116.5,219.573,1122.4,33505.8
83,1.24486e+06,14038.5,231.665,793.962,3986.72
84,1.18129e+06,13576.7,235.166,530.434,3783.12
85,1.12057e+06,13645.3,255.532,336.638,3588.65
86,1.06207e+06,12965,257.123,204.288,3401.33
87,1.00648e+06,10320.9,221.482,119.398,4670.96
88,955618,9963.58,225.619,67.733,4434.91
89,907062,10144.8,245.349,37.6029,4209.56
90,860208,8698.42,228.165,20.6052,3992.12
91,816595,7709.99,216.072,11.2423,0
92,775655,6447.07,209.39,6.16154,0
93,737558,4385.5,160.702,3.42243,0
94,702980,4540,170.249,1.94328,0
95,669613,3585.43,155.929,1.13702,0
96,638502,2642.38,136.517,0.691048,938.183
97,609548,1928.94,116.469,0.439825,895.64
98,582446,1264.21,96.4212,0.294915,855.817
99,557075,1194.63,91.0114,0.209241,818.539
100,532787,855.356,78.2825,0.158213,0
101,509805,400.347,45.8239,0.128287,0
102,488192,252.032,37.5502,0.111406,0
103,467596,163.371,25.776,0.103696,0
104,447919,172.682,30.2311,0.55399,0
105,429029,127.935,23.2302,0.600597,0
106,410950,71.8857,13.3653,0.697458,0
107,393662,44.0686,9.22843,0.86776,0
108,377107,103.827,20.048,1.15735,0
109,361170,127.903,24.8213,1.64332,0
110,345862,99.738,18.7751,2.46738,0
111,331211,113.523,22.2755,3.90071,0
112,317150,158.333,26.7306,6.45161,0
113,303624,248.074,38.1866,11.0726,9615.1
114,290569,435.467,64.2808,19.5632,9201.69
115,277871,518.701,70.327,35.2965,8799.58
116,265620,645.552,83.3741,64.4694,8411.59
117,253753,895.046,115.514,118.154,17474.3
118,242139,1024.48,134.926,215.373,16674.4
119,230886,1044.19,141.29,387.076,15899.5
120,220089,1009.49,139.381,680.088,15156
121,209788,1172.97,151.474,1158.64,14446.7
122,199775,1229.04,165.793,1899.33,13516.3
123,190150,1275.43,164.202,2974.6,12865.1
124,180916,1020.79,137.79,4422.04,12240.3
125,172360,1401.05,195.706,6204.48,11661.4
126,163839,1179.87,166.112,8176.49,3823.33
127,155941,1155.87,170.885,10080.6,3639.02
128,148442,1354.8,199.207,11592,3464.02
129,141094,1011.31,153.065,12408.5,3292.56
130,134406,742.433,119.333,12352.2,3435.11
131,128259,1216.95,197.616,11435.6,3278.01
132,121887,1334.59,229.12,9856.97,3115.15
133,115638,1213,213.845,7927.26,2955.45
134,109738,1181.65,219.573,5966.97,2804.66
135,104085,1173.78,231.665,4220.91,333.335
136,98648.4,1133.78,235.166,2819.93,315.925
137,93457,1138.04,255.532,1789.66,299.299
138,88461.9,1079.88,257.123,1086.05,283.302
139,83720.5,858.509,221.482,634.751,388.537
140,79385.3,827.697,225.619,360.086,368.418
141,75255,841.667,245.349,199.907,349.249
142,71278.8,720.771,228.165,109.543,330.796
143,67583.4,638.098,216.072,59.7671,0
144,64120.6,532.956,209.39,32.7563,0
145,60903.1,362.128,160.702,18.1945,0
146,57985.5,374.483,170.249,10.331,0
147,55176.2,295.44,155.929,6.04472,0
148,52560.4,217.517,136.517,3.67379,77.2297
149,50129.2,158.636,116.469,2.33822,73.6574
150,47856.5,103.874,96.4212,1.56785,70.318
151,45731.7,98.0704,91.0114,1.11238,67.1958
152,43700.8,70.1589,78.2825,0.841099,0
153,41781.8,32.811,45.8239,0.682005,0
154,39979.3,20.6395,37.5502,0.592266,0
155,38263.9,13.3688,25.776,0.551275,0
156,36628.5,14.1211,30.2311,63.6564,0
157,35061,10.4551,23.2302,69.0117,0
158,33562.9,5.87101,13.3653,80.1415,0
159,32132.7,3.5971,9.22843,99.7102,0
160,30765.5,8.47053,20.048,132.986,0
161,29452.1,10.4301,24.8213,188.826,0
162,28194.2,8.1305,18.7751,283.515,0
163,26995.1,9.25258,22.2755,448.212,0
164,25851.7,12.9061,26.7306,741.323,0
165,24764.4,20.2336,38.1866,1272.3,784.235
166,23736.6,35.5733,64.2808,2247.91,751.686
167,22775.7,42.5152,70.327,4055.75,721.255
168,21919.7,53.2728,83.3741,7407.87,694.15
169,21220.4,74.8492,115.514,13576.5,1461.3
170,20767,87.8643,134.926,24747.5,1430.08
171,20740.3,93.7988,141.29,44477.1,1428.24
172,21429.4,98.2913,139.381,78145.6,1475.7
173,23269.1,130.103,151.474,133134,1602.38
174,26848.5,165.175,165.793,218243,1816.5
175,32958.8,221.071,164.202,341797,2229.9
176,42474.6,239.657,137.79,508115,2873.72
177,56263.1,457.343,195.706,712927,3806.62
178,74630.6,537.443,166.112,939521,1741.57
179,97643.6,723.76,170.885,1.15831e+06,2278.6
180,124360,1135.01,199.207,1.33199e+06,2902.05
181,152978,1096.49,153.065,1.4258e+06,3569.89
182,181928,1004.94,119.333,1.41933e+06,4649.66
183,209185,1984.79,197.616,1.31401e+06,5346.29
184,231948,2539.71,229.12,1.13262e+06,5928.06
185,249630,2618.53,213.845,910884,6379.97
186,262432,2825.84,219.573,685636,6707.18
187,270528,3050.77,231.665,485004,866.375
188,274553,3155.48,235.166,324024,879.267
189,275407,3353.67,255.532,205641,881.999
190,273721,3341.38,257.123,124792,876.602
191,270315,2771.94,221.482,72936.1,1254.5
192,266212,2775.61,225.619,41375.7,1235.46
193,261154,2920.8,245.349,22970.3,1211.99
194,255234,2580.93,228.165,12587,1184.51
195,249111,2352.01,216.072,6867.55,0
196,242791,2018.02,209.39,3763.87,0
197,236470,1406.04,160.702,2090.64,0
198,230495,1488.59,170.249,1187.08,0
199,224219,1200.57,155.929,694.569,0
200,218064,902.438,136.517,422.137,320.412
201,212079,671.132,116.469,268.674,311.618
202,206227,447.62,96.4212,180.154,303.02
203,200528,430.026,91.0114,127.818,294.645
