timestep,biomass,catch,effort,recruitment,SSB
0,2.58373e+06,0,64.4053,1614.72,0
1,2.47691e+06,0,49.4904,1750.57,0
2,2.37471e+06,884.889,28.4739,2032.89,0
3,2.27712e+06,543.041,19.6606,2529.27,0
4,2.18365e+06,1280.65,42.7109,3373.35,0
5,2.09311e+06,1578.85,52.8801,4789.81,0
6,2.00585e+06,1232.12,39.9991,7191.72,0
7,1.92244e+06,1403.5,47.4565,11369.4,0
8,1.84229e+06,1958.89,56.9478,18804.6,0
9,1.76505e+06,3070.92,81.3541,32273.5,55895.4
10,1.69031e+06,5392.21,136.946,57021.1,53528.4
11,1.61723e+06,6424.64,149.827,102879,51214.2
12,1.54787e+06,8003.26,177.623,187910,49017.5
13,1.48305e+06,11121.8,246.096,344385,102127
14,1.42378e+06,12802.6,287.451,627750,98046.1
15,1.3759e+06,13222.4,301.01,1.12822e+06,94748.7
16,1.34776e+06,13135.4,296.942,1.98226e+06,92811.2
17,1.3508e+06,16038.8,322.704,3.3771e+06,93020.1
18,1.39759e+06,18253.1,353.212,5.53601e+06,94557.2
19,1.50892e+06,21479.4,349.822,8.6701e+06,102090
20,1.70642e+06,20446,293.553,1.2889e+07,115452
21,2.01529e+06,34737.2,416.94,1.80843e+07,136349
22,2.43277e+06,37169.6,353.89,2.38321e+07,56770.9
23,2.96895e+06,46684.4,364.059,2.9382e+07,69283.1
24,3.59531e+06,69541.9,424.397,3.37875e+07,83899.9
25,4.25828e+06,64757.4,326.094,3.61673e+07,99370.9
26,4.93459e+06,57886.9,254.231,3.60031e+07,126117
27,5.57371e+06,112055,421.007,3.33314e+07,142452
28,6.06986e+06,140704,488.124,2.87302e+07,155132
29,6.42334e+06,142683,455.583,2.31057e+07,164166
30,6.65447e+06,151713,467.786,1.7392e+07,170073
31,6.76405e+06,161457,493.548,1.23027e+07,21662.1
32,6.76827e+06,164632,501.005,8.21927e+06,21675.6
33,6.69378e+06,172442,544.394,5.21634e+06,21437
34,6.55463e+06,169272,547.784,3.16551e+06,20991.4
35,6.37755e+06,138508,471.854,1.85012e+06,29597.4
36,6.20225e+06,136945,480.667,1.04955e+06,28783.9
37,6.00728e+06,142219,522.7,582671,27879.1
38,5.7917e+06,124047,486.09,319285,26878.6
39,5.58347e+06,111702,460.328,174204,0
40,5.37953e+06,94805.1,446.091,95475.3,0
41,5.18653e+06,65476.3,342.365,53031.8,0
42,5.01838e+06,68791.3,362.704,30111.8,0
43,4.84317e+06,55078.2,332.196,17618.6,0
44,4.67919e+06,41156.7,290.841,10708,6875.37
45,4.52729e+06,30466.9,248.13,6815.25,6652.18
46,4.38473e+06,20250.5,205.419,4569.82,6442.71
47,4.25148e+06,19399.7,193.894,3242.26,6246.92
48,4.11854e+06,14073.6,166.776,2451.56,0
49,3.99088e+06,6673.81,97.6249,1987.85,0
50,3.87086e+06,4256.09,79.9982,1726.28,0
51,3.75373e+06,2793.49,54.914,1606.81,0
52,3.63878e+06,2987.98,64.4053,0.143156,0
53,3.52467e+06,2238.8,49.4904,0.1552,0
54,3.41259e+06,1271.63,28.4739,0.18023,0
55,3.30297e+06,787.683,19.6606,0.224237,0
56,3.19551e+06,1874.07,42.7109,0.29907,0
57,3.08878e+06,2329.9,52.8801,0.42465,0
58,2.98361e+06,1832.72,39.9991,0.637595,0
59,2.88106e+06,2103.36,47.4565,1.00798,0
60,2.78046e+06,2956.43,56.9478,1.66716,0
61,2.68132e+06,4665.08,81.3541,2.86126,84911.6
62,2.58289e+06,8239.6,136.946,5.05531,81794.4
63,2.48343e+06,9865.71,149.827,9.12094,78644.8
64,2.38503e+06,12331.8,177.623,16.6595,75528.6
