timestep,biomass,catch,effort,recruitment,SSB
0,20730.6,0,6.62192,462.575,0
1,18729.8,0,5.12175,826.98,0
2,16934,21.4094,3.00429,1526.05,0
3,15341.9,12.4154,1.92256,2880.53,0
4,13955,27.7607,4.72888,5510.74,0
5,12787.3,32.7108,6.08273,10584.3,0
6,11930.6,24.8572,4.95303,20215.2,0
7,11552.3,28.6027,5.88713,38034.8,0
8,11914.9,42.948,8.57565,69853.3,0
9,13455.9,79.2988,14.0371,124128,426.118
10,16824.9,181.481,25.7565,211652,532.808
11,22863.6,306.821,32.0875,343640,724.041
12,32621.7,568.946,41.7885,527574,1033.06
13,47007.5,1185.74,60.6823,761180,3237.08
14,66367.5,2003.64,72.8154,1.02667e+06,4570.27
15,90513.4,2918.23,77.8449,1.289e+06,6233.03
16,118424,3871.5,78.9527,1.50155e+06,8155.02
17,148201,5887.34,96.2924,1.61935e+06,10205.6
18,176272,7691.27,105.982,1.61507e+06,11926.1
19,200313,9512.63,115.583,1.48972e+06,13552.7
20,218282,8749.17,97.1755,1.27227e+06,14768.4
21,231701,13274.9,140.173,1.00833e+06,15676.3
22,234893,11957.5,124.124,744075,5481.45
23,234362,12271.7,127.773,513465,5469.06
24,229337,14706.6,157.467,333118,5351.8
25,218640,11079.1,123.54,204446,5102.17
26,209374,8218.9,95.1282,119538,5351.13
27,201445,13414.2,163.732,67102.2,5148.48
28,187155,14315.9,189.089,36466.9,4783.26
29,171280,12569.6,181.106,19356.6,4377.52
30,156773,11799.8,185.936,10127.8,4006.76
31,142810,11239.1,194.78,5272.9,457.353
32,129299,10363.7,198.533,2757.89,414.084
33,116645,9884.56,210.423,1462.9,373.559
34,104507,8877.02,210.946,794.233,334.686
35,93461.9,6710,177.024,445.357,433.746
36,84691.9,6178.93,180.007,260.206,393.045
37,76545.2,5976.23,193.166,159.584,355.237
38,68707.7,4866.45,174.552,103.446,318.864
39,62099.4,4115.49,162.924,71.4434,0
40,56350,3299.29,143.345,52.8346,0
41,51516.2,2173.9,102.42,41.907,0
42,47891.6,2191.51,111.273,35.8764,0
43,44315.6,1687.17,92.204,33.3081,0
44,41312.6,1220.3,71.2192,33.3928,60.7028
45,38834.6,879.865,54.4326,36.1626,57.0616
46,36745,572.814,37.3158,42.471,53.9913
47,35003,539.154,36.8675,53.8069,51.4317
48,33330.4,384.999,27.5929,73.0987,0
49,31847.5,180.409,13.4914,106.321,0
50,30600.8,114.056,8.86804,164.677,0
51,29449.2,74.3236,6.00109,269.447,0
52,28362.2,78.975,6.62192,232.983,0
53,27299.9,58.8144,5.12175,416.521,0
54,26290.8,33.239,3.00429,768.619,0
55,25346.9,20.5119,1.92256,1450.82,0
56,24467.7,48.6736,4.72888,2775.57,0
57,23637.6,60.467,6.08273,5330.93,0
58,22920.2,47.754,4.95303,10181.7,0
59,22423.2,55.5181,5.88713,19156.8,0
60,22268.6,80.2685,8.57565,35182.7,0
61,22669.5,133.597,14.0371,62519,717.893
62,23939.7,258.224,25.7565,106602,758.118
63,26469.2,355.208,32.0875,173079,838.223
64,30831.1,537.718,41.7885,265721,976.355
65,37470,945.162,60.6823,383380,2580.3
66,46518.3,1404.39,72.8154,517099,3203.4
67,57935.5,1867.89,77.8449,649226,3989.62
68,71254.8,2329.46,78.9527,756278,4906.83
69,85544,3398.25,96.2924,815612,5890.82
70,98931.8,4316.7,105.982,813454,6693.47
71,110296,5237.8,115.583,750318,7462.32
72,118613,4754.25,97.1755,640801,8025.06
73,124755,7147.57,140.173,507862,8440.58
74,125647,6396.19,124.124,374765,2932.09
75,124770,6533.21,127.773,258615,2911.63
76,121667,7802.11,157.467,167780,2839.22
77,115682,5861.91,123.54,102972,2699.54
78,110546,4339.45,95.1282,60207,2825.31
79,106179,7070.43,163.732,33797,2713.69
80,98505.8,7534.94,189.089,18367.1,2517.59
81,90039.2,6607.65,181.106,9749.23,2301.2
82,82324.4,6196.3,185.936,5101.03,2104.03
83,74920.3,5896.23,194.78,2655.78,239.935
84,67774,5432.28,198.533,1389.06,217.048
85,61093.4,5177.1,210.423,736.813,195.654
86,54697.2,4646.09,210.946,400.028,175.17
87,48884.7,3509.63,177.024,224.311,226.868
88,44271.2,3229.93,180.007,131.057,205.457
89,39990.6,3122.24,193.166,80.3771,185.592
90,35877.7,2541.16,174.552,52.102,166.504
91,32411.7,2148.01,162.924,35.9836,0
92,29398,1721.25,143.345,26.611,0
93,26865.3,1133.67,102.42,21.1071,0
