timestep,biomass,catch,effort,recruitment,SSB
0,2.58373e+06,0,82.3687,1614.72,0
1,2.47691e+06,0,63.2938,1750.57,0
2,2.37482e+06,1131.68,36.4156,2032.89,0
3,2.27747e+06,694.584,25.1441,2529.27,0
4,2.18429e+06,1638.18,54.6234,3373.35,0
5,2.09378e+06,2019.65,67.629,4789.81,0
6,2.00644e+06,1576.1,51.1553,7191.72,0
7,1.92302e+06,1795.31,60.6927,11369.4,0
8,1.84279e+06,2505.53,72.8313,18804.6,0
9,1.76528e+06,3926.98,104.045,32273.5,55902.7
10,1.68996e+06,6891.61,175.142,57021.1,53517.3
11,1.61568e+06,8204.02,191.616,102879,51164.9
12,1.54486e+06,10208.1,227.164,187910,48922.2
13,1.47821e+06,14162.4,314.735,344385,101794
14,1.41635e+06,16267.1,367.624,627750,97534.4
15,1.36555e+06,16760.1,384.965,1.12822e+06,94035.8
16,1.33452e+06,16610.9,379.763,1.98226e+06,91899
17,1.33481e+06,20235.2,412.71,3.3771e+06,91919
18,1.37822e+06,22977.9,451.727,5.53601e+06,93246.7
19,1.48572e+06,26993.3,447.392,8.6701e+06,100520
20,1.67866e+06,25679.4,375.428,1.2889e+07,113574
21,1.98327e+06,43613,533.229,1.80843e+07,134183
22,2.39279e+06,46654.1,452.594,2.38321e+07,55838.1
23,2.92037e+06,58597.1,465.6,2.9382e+07,68149.5
24,3.53559e+06,87220.1,542.766,3.37875e+07,82506.2
25,4.18142e+06,81148.4,417.046,3.61673e+07,97577.2
26,4.84185e+06,72520,325.14,3.60031e+07,123747
27,5.46692e+06,140160,538.431,3.33314e+07,139722
28,5.93519e+06,175375,624.268,2.87302e+07,151690
29,6.25408e+06,177109,582.65,2.31057e+07,159840
30,6.45107e+06,187487,598.257,1.7392e+07,164875
31,6.52549e+06,198530,631.204,1.23027e+07,20898.1
32,6.49372e+06,201309,640.742,8.21927e+06,20796.4
33,6.38434e+06,209572,696.232,5.21634e+06,20446.1
34,6.21064e+06,204368,700.567,3.16551e+06,19889.8
35,6.00201e+06,166193,603.459,1.85012e+06,27854.6
36,5.80369e+06,163371,614.73,1.04955e+06,26934.2
37,5.58796e+06,168620,668.487,582671,25933
38,5.35263e+06,146172,621.667,319285,24840.9
39,5.12996e+06,130881,588.719,174204,0
40,4.91545e+06,110510,570.511,95475.3,0
41,4.71621e+06,76008.4,437.855,53031.8,0
42,4.54772e+06,79571.7,463.866,30111.8,0
43,4.37252e+06,63492.2,424.849,17618.6,0
44,4.21142e+06,47314.8,371.96,10708,6188.06
45,4.06508e+06,34953.1,317.336,6815.25,5973.04
46,3.93007e+06,23197.9,262.713,4569.82,5774.65
47,3.80611e+06,22197.1,247.973,3242.26,5592.51
48,3.68275e+06,16086.6,213.292,2451.56,0
49,3.56552e+06,7623.69,124.854,1987.85,0
50,3.45701e+06,4860.46,102.311,1726.28,0
51,3.35169e+06,3189.65,70.2301,1606.81,0
52,3.24866e+06,3411.27,82.3687,0.167294,0
