timestep,biomass,catch,effort,recruitment,SSB
0,20730.6,0,8.52822,462.575,0
1,18729.8,0,6.59619,826.98,0
2,16938.2,27.5743,3.86916,1526.05,0
3,15354.4,16.0007,2.47603,2880.53,0
4,13977.1,35.7985,6.09022,5510.74,0
5,12813.4,42.198,7.83381,10584.3,0
6,11958.7,32.0787,6.3789,20215.2,0
7,11583.8,36.9239,7.58191,38034.8,0
8,11948,55.436,11.0444,69853.3,0
9,13485.8,102.266,18.078,124128,427.065
10,16840.7,233.576,33.1712,211652,533.31
11,22835.9,393.893,41.3247,343640,723.162
12,32514.2,728.451,53.8186,527574,1029.65
13,46744.6,1512.92,78.1514,761180,3218.98
14,65773.4,2545.98,93.7775,1.02667e+06,4529.36
15,89360.2,3692.82,100.255,1.289e+06,6153.62
16,116463,4879.86,101.682,1.50155e+06,8020
17,145182,7384.18,124.013,1.61935e+06,9997.69
18,171678,9585.14,136.492,1.61507e+06,11615.3
19,193725,11765,148.857,1.48972e+06,13106.9
20,209323,10741.5,125.15,1.27227e+06,14162.3
21,220646,16142.5,180.526,1.00833e+06,14928.4
22,220856,14370.5,159.857,744075,5153.87
23,217836,14576.1,164.556,513465,5083.4
24,210474,17217.1,202.798,333118,4911.62
25,197281,12778.1,159.105,204446,4603.72
26,186408,9369.33,122.514,119538,4764.16
27,177497,15071.6,210.867,67102.2,4536.42
28,161772,15755.2,243.524,36466.9,4134.52
29,144748,13531.2,233.243,19356.6,3699.43
30,129640,12425.8,239.463,10127.8,3313.3
31,115471,11566.5,250.853,5272.9,369.799
32,102104,10414,255.687,2757.89,326.991
33,89911,9688.48,270.999,1462.9,287.943
34,78510.9,8479.88,271.673,794.233,251.434
35,68424.7,6259.15,227.986,445.357,317.551
36,60677.1,5639.4,231.827,260.206,281.595
37,53645.4,5331.36,248.775,159.584,248.962
38,47025.5,4244.43,224.802,103.446,218.24
39,41602.8,3515.9,209.827,71.4434,0
40,37004.4,2766.12,184.611,52.8346,0
41,33241.2,1795.29,131.905,41.907,0
42,30518.5,1786.39,143.306,35.8764,0
43,27858,1358.25,118.748,33.3081,0
44,25679.5,972.646,91.7217,33.3928,37.7322
45,23930.9,695.96,70.1026,36.1626,35.163
46,22494.6,450.583,48.0583,42.471,33.0525
47,21332.6,422.226,47.4809,53.8069,31.3451
48,20223.8,300.346,35.5363,73.0987,0
49,19261.3,140.406,17.3752,106.321,0
50,18479.9,88.6592,11.421,164.677,0
51,17769.1,57.7343,7.72868,269.447,0
52,17104.3,61.3132,8.52822,229.796,0
53,16455.3,45.6423,6.59619,410.824,0
54,15844.8,25.7944,3.86916,758.106,0
55,15283.4,15.9267,2.47603,1430.98,0
56,14773.5,37.8382,6.09022,2737.6,0
57,14307.9,47.1197,7.83381,5258.01,0
58,13945.7,37.4088,6.3789,10042.4,0
59,13788,43.9497,7.58191,18894.8,0
60,13959.1,64.7673,11.0444,34701.4,0
61,14671.6,111.258,18.078,61663.8,464.617
62,16237.2,225.205,33.1712,105144,514.197
63,19042.7,328.466,41.3247,170712,603.041
64,23635.8,529.538,53.8186,262086,748.493
65,30440.1,985.214,78.1514,378136,2096.2
66,39550.4,1530.93,93.7775,510026,2723.56
67,50884.7,2102.82,100.255,640345,3504.08
68,63959.2,2679.93,101.682,745934,4404.43
69,77847.4,3959.44,124.013,804456,5360.81
70,90595.5,5058.13,136.492,802327,6129.46
71,101130,6141.7,148.857,740055,6842.22
72,108465,5565.94,125.15,632036,7338.46
73,113748,8321.84,180.526,500915,7695.9
74,113442,7381.38,159.857,369638,2647.28
75,111600,7467.51,164.556,255077,2604.28
76,107623,8803.68,202.798,165485,2511.47
77,100731,6524.47,159.105,101564,2350.65
78,95073.2,4778.62,122.514,59383.5,2429.86
79,90448.3,7680.13,210.867,33334.7,2311.66
80,82374.7,8022.57,243.524,18115.9,2105.31
81,73660,6885.81,233.243,9615.87,1882.58
82,65935.9,6319.88,239.463,5031.25,1685.17
83,58701.2,5879.99,250.853,2619.45,187.993
84,51883.6,5291.84,255.687,1370.06,166.159
85,45670.1,4921.25,270.999,726.734,146.26
86,39865.4,4305.83,271.673,394.556,127.67
87,34732.8,3177.18,227.986,221.243,161.191
88,30791,2861.75,231.827,129.264,142.897
89,27215.3,2704.7,248.775,79.2777,126.303
90,23850.9,2152.74,224.802,51.3893,110.689
91,21095.7,1782.82,209.827,35.4914,0
92,18759.9,1402.33,184.611,26.247,0
93,16848.7,909.966,131.905,20.8184,0
94,15465.8,905.287,143.306,17.8225,0
95,14115.1,688.2,118.748,16.5466,0
96,13009.2,492.74,91.7217,16.5888,19.115
97,12121.5,352.518,70.1026,17.9647,17.8107
98,11392.3,228.197,48.0583,21.0986,16.7394
99,10802.4,213.806,47.4809,26.73,15.8725
100,10239.6,152.07,35.5363,36.3137,0
101,9751.09,71.0809,17.3752,52.8178,0
102,9354.45,44.8788,11.421,81.8075,0
103,8993.63,29.2216,7.72868,133.855,0
104,8661.69,31.0492,8.52822,392.739,0
105,8342.25,23.139,6.59619,702.13,0
106,8050.89,13.1064,3.86916,1295.66,0
107,7800.77,8.12912,2.47603,2445.65,0
108,7608.44,19.487,6.09022,4678.78,0
109,7499.45,24.6977,7.83381,8986.34,0
110,7558.28,20.2748,6.3789,17163.3,0
111,7934.96,25.293,7.58191,32292.7,0
112,8860.48,41.1107,11.0444,59307.4,0
113,10711.3,81.226,18.078,105388,339.202
114,14038.9,194.715,33.1712,179699,444.581
115,19544.4,337.119,41.3247,291760,618.928
116,28114.4,629.878,53.8186,447925,890.322
117,40488.9,1310.45,78.1514,646264,2788.19
118,56874.6,2201.52,93.7775,871673,3916.56
119,77072.8,3185.04,100.255,1.0944e+06,5307.47
120,100209,4198.8,101.682,1.27486e+06,6900.68
121,124679,6341.35,124.013,1.37488e+06,8585.77
122,147216,8219.39,136.492,1.37124e+06,9960.28
123,165942,10077.8,148.857,1.26481e+06,11227.2
124,179165,9193.96,125.15,1.0802e+06,12121.8
125,188757,13809.5,180.526,856102,12770.8
126,188868,12289.1,159.857,631741,4407.4
127,186241,12462,164.556,435947,4346.12
128,179922,14717.8,202.798,282827,4198.64
129,168629,10922.3,159.105,173581,3935.1
130,159328,8008.22,122.514,101491,4072.06
131,151709,12881.9,210.867,56971.6,3877.33
132,138268,13466.1,243.524,30961.4,3533.81
133,123718,11565.3,233.243,16434.3,3161.95
134,110806,10620.6,239.463,8598.8,2831.94
135,98696.1,9886.2,250.853,4476.84,316.078
136,87271.8,8901.25,255.687,2341.53,279.491
137,76850.9,8281.18,270.999,1242.04,246.118
138,67107.4,7248.21,271.673,674.326,214.914
139,58486.8,5350.08,227.986,378.121,271.43
140,51864.9,4820.39,231.827,220.922,240.699
141,45854.8,4557.12,248.775,135.492,212.807
142,40196.6,3628.06,224.802,87.8282,186.547
143,35561.6,3005.35,209.827,60.6575,0
144,31631.2,2364.47,184.611,44.8581,0
145,28414.6,1534.61,131.905,35.5802,0
146,26087.3,1527.02,143.306,30.4601,0
147,23813.3,1161.05,118.748,28.2795,0
148,21951.2,831.431,91.7217,28.3515,32.254
149,20456.6,594.919,70.1026,30.7031,30.0579
150,19228.9,385.168,48.0583,36.0591,28.254
151,18235.7,360.929,47.4809,45.6836,26.7946
152,17287.9,256.744,35.5363,62.0629,0
153,16465.1,120.023,17.3752,90.2696,0
154,15797.2,75.7887,11.421,139.815,0
155,15189.6,49.3531,7.72868,228.768,0
156,14623.8,52.4214,8.52822,321.968,0
157,14073.5,39.0359,6.59619,575.605,0
158,13560,22.0748,3.86916,1062.18,0
159,13095.8,13.647,2.47603,2004.94,0
160,12690,32.502,6.09022,3835.66,0
161,12349.7,40.671,7.83381,7366.99,0
162,12150.2,32.5926,6.3789,14070.5,0
163,12222.9,38.9609,7.58191,26473.5,0
164,12750.3,59.1584,11.0444,48620.2,0
165,14036.1,106.439,18.078,86397.1,444.492
166,16525.7,229.207,33.1712,147317,523.334
167,20779.3,358.42,41.3247,239185,658.035
168,27541.6,617.045,53.8186,367209,872.184
169,37413.7,1210.92,78.1514,529806,2576.42
170,50548.3,1956.64,93.7775,714597,3480.92
171,66804.3,2760.7,100.255,897188,4600.35
172,85481.9,3581.74,101.682,1.04513e+06,5886.55
173,105274,5354.39,124.013,1.12712e+06,7249.49
174,123476,6893.91,136.492,1.12414e+06,8354.05
175,138564,8415.04,148.857,1.03689e+06,9374.85
176,149152,7653.82,125.15,885545,10091.2
177,156809,11472.2,180.526,701832,10609.3
178,156669,10194,159.857,517900,3656.01
179,154324,10326.3,164.556,357389,3601.3
180,148969,12185.8,202.798,231861,3476.32
181,139533,9037.72,159.105,142301,3256.13
182,131773,6623.26,122.514,83202.1,3367.83
183,125423,10649.9,210.867,46705.3,3205.52
184,114273,11129.2,243.524,25382.1,2920.56
185,102219,9555.54,233.243,13472.8,2612.49
186,91527.9,8772.84,239.463,7049.29,2339.25
187,81507.2,8164.41,250.853,3670.11,261.029
188,72058.3,7349.55,255.687,1919.58,230.769
189,63442.6,6836.34,270.999,1018.23,203.177
190,55390.1,5982.63,271.673,552.812,177.389
191,48267.5,4415.27,227.986,309.983,224.003
192,42796.7,3977.58,231.827,181.112,198.614
193,37832.7,3759.87,248.775,111.076,175.577
194,33160.5,2993,224.802,72.0015,153.894
195,29333.6,2479.02,209.827,49.727,0
196,26089,1950.18,184.611,36.7746,0
197,23433.8,1265.61,131.905,29.1687,0
198,21512.6,1259.24,143.306,24.9712,0
199,19635.7,957.368,118.748,23.1835,0
200,18099,685.523,91.7217,23.2425,26.5938
201,16865.5,490.482,70.1026,25.1704,24.7813
202,15852.2,317.531,48.0583,29.5612,23.2925
203,15032.5,297.53,47.4809,37.4514,22.088
204,14250.4,211.634,35.5363,50.8791,0
205,13571.4,98.9291,17.3752,74.003,0
206,13020.2,62.4656,11.421,114.621,0
207,12518.8,40.6752,7.72868,187.544,0
208,12051.5,43.2004,8.52822,242.34,0
209,11596.6,32.1656,6.59619,433.25,0
210,11171.4,18.1864,3.86916,799.489,0
211,10785.6,11.2396,2.47603,1509.09,0
212,10445.3,26.7529,6.09022,2887.05,0
213,10154.1,33.44,7.83381,5545.03,0
214,9969.23,26.7421,6.3789,10590.6,0
215,9990.89,31.8463,7.58191,19926.2,0
216,10355.5,48.0474,11.0444,36595.7,0
217,11291.1,85.6228,18.078,65029.9,357.563
218,13131.8,182.134,33.1712,110883,415.856
219,16297.3,281.109,41.3247,180031,516.099
220,21350.6,478.341,53.8186,276393,676.127
221,28743.3,930.296,78.1514,398778,1979.35
222,38588.3,1493.69,93.7775,537867,2657.31
223,50782,2098.57,100.255,675301,3497.01
224,64800.4,2715.17,101.682,786653,4462.35
225,79660.4,4051.65,124.013,848370,5485.66
226,93322.8,5210.4,136.492,846125,6313.98
227,104643,6355.01,148.857,780453,7079.85
228,112578,5776.99,125.15,666537,7616.71
229,118313,8655.81,180.526,528259,8004.75
