timestep,biomass,catch,effort,recruitment,SSB
0,2.58373e+06,0,23.221,1614.72,0
1,2.47691e+06,0,17.8435,1750.57,0
2,2.37448e+06,319.048,10.2661,2032.89,0
3,2.27633e+06,195.737,7.0885,2529.27,0
4,2.1822e+06,461.511,15.3992,3373.35,0
5,2.09157e+06,568.967,19.0656,4789.81,0
6,2.00449e+06,444.02,14.4214,7191.72,0
7,1.9211e+06,505.793,17.1102,11369.4,0
8,1.84116e+06,706.073,20.5322,18804.6,0
9,1.76451e+06,1107.49,29.3317,32273.5,55878.2
10,1.69109e+06,1947.04,49.3751,57021.1,53553.1
11,1.62078e+06,2324.45,54.0193,102879,51326.7
12,1.55476e+06,2903.26,64.041,187910,49235.9
13,1.49417e+06,4049.87,88.7285,344385,102893
14,1.44094e+06,4685.2,103.639,627750,99227.5
15,1.39991e+06,4865.62,108.527,1.12822e+06,96401.8
16,1.37862e+06,4859.71,107.061,1.98226e+06,94936.1
17,1.38821e+06,5965.87,116.349,3.3771e+06,95596.2
18,1.44314e+06,6824.57,127.349,5.53601e+06,97639.3
19,1.56378e+06,8063.2,126.126,8.6701e+06,105801
20,1.77243e+06,7686.77,105.839,1.2889e+07,119918
21,2.09167e+06,13072.4,150.325,1.80843e+07,141517
22,2.52857e+06,13998.7,127.593,2.38321e+07,59006.6
23,3.08574e+06,17583.9,131.26,2.9382e+07,72008.5
24,3.73925e+06,26242.1,153.014,3.37875e+07,87258.8
25,4.44409e+06,24487.9,117.571,3.61673e+07,103707
26,5.15924e+06,21904.6,91.6617,3.60031e+07,131859
27,5.83274e+06,42557,151.792,3.33314e+07,149072
28,6.39762e+06,53876.6,175.99,2.87302e+07,163509
29,6.83744e+06,55159.5,164.258,2.31057e+07,174750
30,7.15512e+06,59255.2,168.657,1.7392e+07,182869
31,7.35534e+06,63797.9,177.946,1.23027e+07,23555.7
32,7.45417e+06,65895.2,180.635,8.21927e+06,23872.2
33,7.47362e+06,70004.9,196.278,5.21634e+06,23934.5
34,7.43004e+06,69768.9,197.5,3.16551e+06,23795
35,7.34306e+06,57908.5,170.124,1.85012e+06,34078.2
36,7.23597e+06,58021.6,173.302,1.04955e+06,33581.3
37,7.10484e+06,61116.7,188.456,582671,32972.7
38,6.95255e+06,54066.3,175.257,319285,32266
39,6.79361e+06,49324,165.969,174204,0
40,6.62867e+06,42361.6,160.836,95475.3,0
41,6.46226e+06,29535,123.438,53031.8,0
42,6.30198e+06,31285.8,130.771,30111.8,0
43,6.13452e+06,25246.4,119.771,17618.6,0
44,5.96901e+06,18983.4,104.861,10708,8770.57
45,5.80664e+06,14119.7,89.4618,6815.25,8532
46,5.64685e+06,9416.9,74.0626,4569.82,8297.2
47,5.49017e+06,9045.73,69.9073,3242.26,8066.99
48,5.33293e+06,6577.61,60.1301,2451.56,0
49,5.17785e+06,3123.55,35.1981,1987.85,0
50,5.02641e+06,1993.31,28.8429,1726.28,0
51,4.87671e+06,1308.8,19.7989,1606.81,0
52,4.72867e+06,1400.34,23.221,0.0972755,0
53,4.58192e+06,1049.52,17.8435,0.105459,0
54,4.43724e+06,596.213,10.2661,0.122467,0
55,4.295e+06,369.319,7.0885,0.152371,0
56,4.15522e+06,878.783,15.3992,0.20322,0
57,4.01736e+06,1092.84,19.0656,0.288552,0
58,3.88191e+06,859.892,14.4214,0.433249,0
59,3.74947e+06,987.17,17.1102,0.684927,0
60,3.6198e+06,1388.17,20.5322,1.13284,0
61,3.49273e+06,2192.19,29.3317,1.94424,110607
62,3.36794e+06,3877.7,49.3751,3.43511,106655
63,3.24466e+06,4653.34,54.0193,6.19773,102751
64,3.12388e+06,5833.33,64.041,11.3202,98926.6
65,3.00526e+06,8145.58,88.7285,20.7467,206951
66,2.88772e+06,9389.38,103.639,37.8174,198857
67,2.77239e+06,9635.95,108.527,67.967,190916
68,2.6603e+06,9377.69,107.061,119.417,183196
69,2.55191e+06,10966.9,116.349,203.446,175732
70,2.44536e+06,11564,127.349,333.505,165447
71,2.34164e+06,12074,126.126,522.312,158430
72,2.24082e+06,9718.14,105.839,776.468,151608
73,2.14567e+06,13409.8,150.325,1089.45,145170
74,2.05009e+06,11349.7,127.593,1435.71,47840.7
75,1.95981e+06,11167.9,131.26,1770.06,45734
76,1.87284e+06,13143.7,153.014,2035.45,43704.5
77,1.78698e+06,9846.64,117.571,2178.82,41700.8
78,1.7074e+06,7249.09,91.6617,2168.93,43637.2
79,1.6332e+06,11916.2,151.792,2007.98,41741
80,1.55709e+06,13112.8,175.99,1730.79,39795.6
81,1.48256e+06,11960.2,164.258,1391.95,37891
82,1.41191e+06,11692.8,168.657,1047.74,36085.2
83,1.34413e+06,11658.6,177.946,741.151,4304.62
84,1.27891e+06,11305.6,180.635,495.152,4095.75
85,1.21648e+06,11394.7,196.278,314.247,3895.83
86,1.15633e+06,10858.1,197.5,190.699,3703.18
87,1.09899e+06,8666.8,170.124,111.456,5100.28
88,1.04599e+06,8387.3,173.302,63.2277,4854.33
89,995308,8561.77,188.456,35.1018,4619.11
90,946409,7359.72,175.257,19.2346,4392.17
91,900587,6538.58,165.969,10.4945,0
92,857357,5479.08,160.836,5.7517,0
93,816857,3733.35,123.438,3.19478,0
94,779658,3870.56,130.771,1.81402,0
95,743788,3061.03,119.771,1.0614,0
96,710129,2258.44,104.861,0.645083,1043.43
97,678591,1650.09,89.4618,0.41057,997.089
98,648903,1082.14,74.0626,0.275299,953.466
99,620954,1023.1,69.9073,0.195323,912.4
100,594180,732.859,60.1301,0.147689,0
101,568764,343.108,35.1981,0.119754,0
102,544751,216.031,28.8429,0.103996,0
103,521830,140.048,19.7989,0.0967986,0
104,499910,148.043,23.221,0.371061,0
105,478870,109.689,17.8435,0.402278,0
106,458721,61.6365,10.2661,0.467154,0
107,439440,37.7866,7.0885,0.581222,0
108,420970,89.0305,15.3992,0.77519,0
109,403204,109.683,19.0656,1.10069,0
110,386146,85.5363,14.4214,1.65264,0
111,369813,97.3652,17.1102,2.61268,0
112,354140,135.811,20.5322,4.32126,0
113,339075,212.819,29.3317,7.41639,10737.8
114,324558,373.682,49.3751,13.1033,10278.1
115,310485,445.283,54.0193,23.6414,9832.37
116,296925,554.458,64.041,43.1814,9402.96
117,283822,769.284,88.7285,79.1391,19544.9
118,271056,881.335,103.639,144.256,18665.7
119,258714,899.207,108.527,259.262,17815.8
120,246874,870.245,107.061,455.52,17000.5
121,235565,1012.35,116.349,776.051,16221.7
122,224600,1062.13,127.349,1272.17,15195.9
123,214062,1103.75,126.126,1992.38,14482.9
124,203948,884.493,105.839,2961.86,13798.6
125,194500,1215.57,150.325,4155.74,13159.4
126,185157,1025.06,127.593,5476.58,4320.8
127,176426,1005.35,131.26,6751.94,4117.05
128,168110,1179.8,153.014,7764.31,3923
129,159995,881.605,117.571,8311.19,3733.62
130,152523,647.565,91.6617,8273.44,3898.13
131,145592,1062.27,151.792,7659.51,3721.01
132,138535,1166.65,175.99,6602.16,3540.65
133,131654,1062.09,164.258,5309.65,3364.78
134,125144,1036.38,168.657,3996.65,3198.39
135,118911,1031.4,177.946,2827.15,380.817
136,112928,998.288,180.635,1888.77,361.656
137,107214,1004.27,196.278,1198.71,343.357
138,101724,955.202,197.5,727.429,325.775
139,96505.2,761.055,170.124,425.153,447.869
140,91689.9,735.215,173.302,241.184,425.522
141,87098.4,749.232,188.456,133.897,404.213
142,82683.2,642.984,175.257,73.3712,383.723
143,78555.5,570.341,165.969,40.0318,0
144,74670.8,477.196,160.836,21.9401,0
145,71039.4,324.678,123.438,12.1866,0
146,67708.9,336.137,130.771,6.91965,0
147,64506.6,265.474,119.771,4.04873,0
148,61507.5,195.614,104.861,2.46069,90.3761
149,58702.6,142.744,89.4618,1.56613,86.2547
150,56067.1,93.4996,74.0626,1.05014,82.3822
151,53590.4,88.2967,69.9073,0.745065,78.7431
152,51223,63.1781,60.1301,0.563364,0
153,48979.8,29.5472,35.1981,0.456804,0
154,46863.9,18.5847,28.8429,0.396697,0
155,44848,12.0362,19.7989,0.369242,0
156,42924.7,12.7117,23.221,65.3726,0
157,41082.2,9.4102,17.8435,70.8723,0
158,39321.2,5.28342,10.2661,82.3022,0
159,37639.1,3.23651,7.0885,102.398,0
160,36031.1,7.62018,15.3992,136.571,0
161,34488.1,9.38176,19.0656,193.917,0
162,33011,7.31235,14.4214,291.159,0
163,31602.2,8.32031,17.1102,460.296,0
164,30258.8,11.6041,20.5322,761.31,0
165,28980.8,18.1897,29.3317,1306.6,917.76
166,27772.2,31.9756,49.3751,2308.52,879.484
167,26640.9,38.2071,54.0193,4165.1,843.659
168,25624.8,47.85,64.041,7607.59,811.48
169,24777,67.1566,88.7285,13942.5,1706.22
170,24190.3,78.6544,103.639,25414.7,1665.82
171,24049.1,83.5871,108.527,45676.2,1656.1
172,24649.4,86.8904,107.061,80252.5,1697.43
173,26437.5,113.616,116.349,136723,1820.57
174,30023.2,141.979,127.349,224127,2031.29
175,36220.5,186.761,126.126,351012,2450.58
176,45932.8,199.204,105.839,521814,3107.7
177,60044.6,375.263,150.325,732148,4062.46
178,78912.6,436.876,127.593,964851,1841.5
179,102578,584.536,131.26,1.18954e+06,2393.75
180,130096,913.018,153.014,1.3679e+06,3035.91
181,159671,879.821,117.571,1.46425e+06,3726.07
182,189583,804.913,91.6617,1.4576e+06,4845.32
183,217741,1588.69,151.792,1.34943e+06,5564.96
184,241515,2033.89,175.99,1.16315e+06,6172.59
185,260203,2099.12,164.258,935442,6650.19
186,273895,2268.27,168.657,704121,7000.15
187,282795,2452.87,177.946,498080,905.661
188,287556,2542.01,180.635,332760,920.908
189,289068,2707.68,196.278,211185,925.75
190,287999,2704.34,197.5,128157,922.325
191,285137,2248.63,170.124,74902.6,1323.29
192,281410,2256.48,173.302,42491.3,1305.99
193,276681,2380.04,188.456,23589.6,1284.04
194,271072,2107.99,175.257,12926.4,1258.01
