timestep,biomass,catch,effort,recruitment,SSB
0,2.58373e+06,0,56.0808,1614.72,0
1,2.47691e+06,0,43.0937,1750.57,0
2,2.37467e+06,770.519,24.7936,2032.89,0
3,2.27696e+06,472.826,17.1194,2529.27,0
4,2.18336e+06,1115.02,37.1904,3373.35,0
5,2.0928e+06,1374.65,46.0453,4789.81,0
6,2.00558e+06,1072.76,34.8291,7191.72,0
7,1.92217e+06,1221.99,41.3227,11369.4,0
8,1.84207e+06,1705.61,49.5872,18804.6,0
9,1.76495e+06,2674.14,70.8389,32273.5,55892
10,1.69047e+06,4696.68,119.245,57021.1,53533.4
11,1.61795e+06,5598.2,130.462,102879,51237
12,1.54926e+06,6977.47,154.665,187910,49061.7
13,1.48529e+06,9703.77,214.288,344385,102282
14,1.42724e+06,11181.5,250.297,627750,98284
15,1.38072e+06,11561,262.104,1.12822e+06,95080.8
16,1.35395e+06,11497.5,258.562,1.98226e+06,93237
17,1.35827e+06,14054,280.994,3.3771e+06,93535
18,1.40667e+06,16010.9,307.559,5.53601e+06,95171.4
19,1.51982e+06,18856,304.607,8.6701e+06,102827
20,1.7195e+06,17953.9,255.61,1.2889e+07,116337
21,2.03039e+06,30508.7,363.049,1.80843e+07,137371
22,2.45166e+06,32649.5,308.149,2.38321e+07,57211.7
23,2.99193e+06,41007.6,317.004,2.9382e+07,69819.5
24,3.6236e+06,61108,369.543,3.37875e+07,84560.1
25,4.29474e+06,56927.2,283.946,3.61673e+07,100222
26,4.97862e+06,50894,221.372,3.60031e+07,127242
27,5.62444e+06,98590.1,366.591,3.33314e+07,143748
28,6.13393e+06,124001,425.033,2.87302e+07,156769
29,6.50405e+06,125987,396.698,2.31057e+07,166229
30,6.75172e+06,134237,407.324,1.7392e+07,172559
31,6.87846e+06,143192,429.756,1.23027e+07,22028.5
32,6.90038e+06,146386,436.25,8.21927e+06,22098.7
33,6.84325e+06,153769,474.03,5.21634e+06,21915.7
34,6.7215e+06,151404,476.982,3.16551e+06,21525.8
35,6.56053e+06,124244,410.866,1.85012e+06,30446.7
36,6.39719e+06,123172,418.54,1.04955e+06,29688.6
37,6.2132e+06,128283,455.14,582671,28834.7
38,6.00825e+06,112211,423.262,319285,27883.6
39,5.80804e+06,101311,400.83,174204,0
40,5.6102e+06,86191.3,388.433,95475.3,0
41,5.42108e+06,59641.3,298.114,53031.8,0
42,5.25364e+06,62764.7,315.823,30111.8,0
43,5.07905e+06,50332.7,289.259,17618.6,0
44,4.91412e+06,37658.2,253.249,10708,7220.56
45,4.75981e+06,27903.8,216.059,6815.25,6993.82
46,4.61374e+06,18559.6,178.868,4569.82,6779.2
47,4.47599e+06,17789.6,168.833,3242.26,6576.8
48,4.33841e+06,12911.6,145.22,2451.56,0
49,4.20561e+06,6124.55,85.0067,1987.85,0
50,4.07983e+06,3906.34,69.6583,1726.28,0
51,3.95677e+06,2564.12,47.8163,1606.81,0
52,3.83582e+06,2742.81,56.0808,0.13285,0
53,3.71578e+06,2055.21,43.0937,0.144026,0
54,3.59779e+06,1167.39,24.7936,0.167254,0
55,3.48227e+06,723.117,17.1194,0.208094,0
56,3.36896e+06,1720.49,37.1904,0.277539,0
57,3.2566e+06,2139.09,46.0453,0.394077,0
58,3.14593e+06,1682.72,34.8291,0.591692,0
59,3.03797e+06,1931.33,41.3227,0.935411,0
60,2.93209e+06,2714.88,49.5872,1.54713,0
61,2.82787e+06,4284.62,70.8389,2.65527,89552.5
62,2.72462e+06,7569.9,119.245,4.69136,86282.8
63,2.62075e+06,9067.93,130.462,8.46428,82993.5
64,2.51818e+06,11341.2,154.665,15.4601,79745.2
65,2.4162e+06,15785.6,214.288,28.334,166387
66,2.31278e+06,18119.1,250.297,51.6476,159265
67,2.21014e+06,18505.9,262.104,92.823,152197
68,2.11027e+06,17920,258.562,163.089,145320
69,2.01411e+06,20839.9,280.994,277.848,138698
70,1.91815e+06,21832.7,307.559,455.47,129777
71,1.82436e+06,22634.3,304.607,713.325,123432
72,1.73291e+06,18093.9,255.61,1060.43,117244
73,1.64903e+06,24778.3,363.049,1487.87,111569
74,1.56145e+06,20794.3,308.149,1960.76,36437.8
75,1.48084e+06,20296.5,317.004,2417.38,34556.9
76,1.40357e+06,23669.7,369.543,2779.84,32753.7
77,1.32574e+06,17572.8,283.946,2975.63,30937.4
78,1.2567e+06,12846.7,221.372,2962.12,32118.5
79,1.1948e+06,20943.5,366.591,2742.31,30536.4
80,1.12719e+06,22786.7,425.033,2363.75,28808.4
81,1.06026e+06,20537.7,396.698,1901,27097.8
82,998026,19842.6,407.324,1430.91,25507.3
83,938806,19543.6,429.756,1012.2,3006.56
84,882112,18713.3,436.25,676.233,2824.99
85,828385,18613.9,474.03,429.169,2652.93
