timestep,biomass,catch,effort,recruitment,SSB
0,20730.6,0,8.32756,462.575,0
1,18729.8,0,6.44099,826.98,0
2,16937.8,26.9254,3.77812,1526.05,0
3,15353.1,15.6231,2.41777,2880.53,0
4,13974.8,34.9515,5.94692,5510.74,0
5,12810.7,41.1979,7.64949,10584.3,0
6,11955.7,31.3172,6.22881,20215.2,0
7,11580.5,36.0462,7.40351,38034.8,0
8,11944.5,54.119,10.7845,69853.3,0
9,13482.6,99.8455,17.6527,124128,426.966
10,16839.1,228.096,32.3907,211652,533.258
11,22838.8,384.754,40.3524,343640,723.256
12,32525.5,711.751,52.5522,527574,1030.01
13,46772.2,1478.77,76.3125,761180,3220.88
14,65835.6,2489.59,91.5709,1.02667e+06,4533.65
15,89480.5,3612.6,97.8958,1.289e+06,6161.91
16,116667,4775.81,99.289,1.50155e+06,8034.04
17,145495,7230.46,121.095,1.61935e+06,10019.3
18,172153,9391.89,133.281,1.61507e+06,11647.4
19,194404,11537,145.354,1.48972e+06,13152.9
20,210242,10541.4,122.206,1.27227e+06,14224.4
21,221776,15857.6,176.279,1.00833e+06,15004.8
22,222282,14134.2,156.096,744075,5187.16
23,219506,14354,160.684,513465,5122.38
24,212370,16980.5,198.027,333118,4955.86
25,199412,12622.2,155.361,204446,4653.46
26,188686,9266.33,119.631,119538,4822.38
27,179862,14928.6,205.906,67102.2,4596.85
28,164258,15639.6,237.794,36466.9,4198.05
29,147321,13463.2,227.755,19356.6,3765.19
30,132246,12392,233.829,10127.8,3379.91
31,118071,11562.9,244.951,5272.9,378.125
32,104663,10437,249.67,2757.89,335.185
33,92398.9,9735.29,264.623,1462.9,295.91
34,80901.8,8543.96,265.281,794.233,259.091
35,70700.2,6322.25,222.621,445.357,328.111
36,62837.8,5709.34,226.372,260.206,291.623
37,55684.6,5410.45,242.921,159.584,258.426
38,48934.9,4317.64,219.513,103.446,227.101
39,43389.6,3584.35,204.89,71.4434,0
40,38675,2825.56,180.267,52.8346,0
41,34806.1,1836.78,128.801,41.907,0
42,31997.3,1830.19,139.934,35.8764,0
43,29249.7,1393.38,115.953,33.3081,0
44,26994.3,998.846,89.5635,33.3928,39.6642
45,25179.2,715.283,68.4531,36.1626,36.997
46,23684.3,463.363,46.9275,42.471,34.8006
47,22471.5,434.404,46.3637,53.8069,33.0184
48,21313.3,309.134,34.7001,73.0987,0
49,20305.8,144.55,16.9664,106.321,0
50,19485.1,91.2873,11.1522,164.677,0
51,18737.2,59.4498,7.54683,269.447,0
52,18037.2,63.1386,8.32756,230.15,0
53,17353.6,47.0029,6.44099,411.456,0
54,16709.9,26.5631,3.77812,759.273,0
55,16116.7,16.4001,2.41777,1433.18,0
56,15576.1,38.9565,5.94692,2741.82,0
57,15080.2,48.4965,7.64949,5266.1,0
58,14688.4,38.4754,6.22881,10057.9,0
59,14502.6,45.1417,7.40351,18923.9,0
60,14646.9,66.363,10.7845,34754.8,0
61,15333.8,113.554,17.6527,61758.7,485.588
62,16875.4,228.587,32.3907,105305,534.407
63,19658.9,331.184,40.3524,170975,622.554
64,24234.5,530.32,52.5522,262490,767.455
65,31028.4,981.007,76.3125,378718,2136.71
66,40138.9,1517.86,91.5709,510811,2764.09
67,51488.5,2078.74,97.8958,641331,3545.66
68,64594.8,2644.22,99.289,747082,4448.2
69,78530.6,3902.61,121.095,805694,5407.86
70,91350.1,4983.64,133.281,803562,6180.51
71,101975,6051.74,145.354,741194,6899.34
72,109413,5485.9,122.206,633008,7402.6
73,114786,8207.54,176.279,501686,7766.14
74,114602,7287.15,156.096,370208,2674.34
75,112856,7379.89,160.684,255470,2633.59
76,108964,8712.41,198.027,165740,2542.77
77,102157,6466.26,155.361,101720,2383.93
78,96546.6,4741.39,119.631,59474.9,2467.51
79,91943.7,7631.37,205.906,33386.1,2349.87
80,83900.6,7988.53,237.794,18143.8,2144.31
81,75198.8,6872.18,227.755,9630.67,1921.91
82,67464.4,6321.71,233.829,5039,1724.24
83,60201.6,5895.69,244.951,2623.48,192.798
84,53340.4,5319.13,249.67,1372.16,170.824
85,47070.5,4959.42,264.623,727.853,150.745
86,41197.9,4350.87,265.281,395.163,131.938
87,35990.3,3218.38,222.621,221.583,167.027
88,31977.7,2905.45,226.372,129.463,148.405
89,28329.2,2752.53,242.921,79.3997,131.472
90,24888.5,2195.97,219.513,51.4684,115.505
91,22062.6,1822.56,204.89,35.546,0
92,19660.7,1436.4,180.267,26.2874,0
93,17690.1,933.54,128.801,20.8504,0
94,16259.3,930,139.934,17.85,0
95,14860.3,707.904,115.953,16.5721,0
96,13712,507.374,89.5635,16.6143,20.1478
97,12787.9,363.274,68.4531,17.9924,18.7899
98,12026.8,235.294,46.9275,21.1311,17.6716
99,11409.3,220.557,46.3637,26.7711,16.7642
100,10819.8,156.932,34.7001,36.3696,0
101,10307,73.3714,16.9664,52.8991,0
102,9889.13,46.3304,11.1522,81.9335,0
103,9508.43,30.1685,7.54683,134.061,0
104,9157.63,32.0559,8.32756,395.702,0
105,8819.77,23.8887,6.44099,707.427,0
106,8510.8,13.5293,3.77812,1305.44,0
107,8244.03,8.389,2.41777,2464.1,0
108,8036.02,20.0984,5.94692,4714.07,0
109,7912.12,25.4446,7.64949,9054.13,0
110,7957.6,20.8444,6.22881,17292.8,0
111,8323.9,25.9094,7.40351,32536.3,0
112,9243.57,41.8814,10.7845,59754.8,0
113,11095.9,82.1703,17.6527,106183,351.382
114,14436.7,195.554,32.3907,181054,457.18
115,19973.4,336.482,40.3524,293961,632.514
116,28600.9,625.869,52.5522,451305,905.729
117,41068.1,1298.43,76.3125,651139,2828.08
118,57591.2,2177.83,91.5709,878249,3965.91
119,77975.8,3148.12,97.8958,1.10266e+06,5369.66
120,101343,4148.52,99.289,1.28448e+06,6978.79
121,126078,6265.49,121.095,1.38525e+06,8682.1
122,148910,8123.84,133.281,1.38158e+06,10074.9
123,167938,9966.38,145.354,1.27435e+06,11362.3
124,181453,9097.96,122.206,1.08835e+06,12276.7
125,191287,13677.6,176.279,862561,12942
126,191641,12185.8,156.096,636506,4472.12
127,189194,12371.8,160.684,439235,4415.01
128,183010,14632.9,198.027,284961,4270.7
129,171823,10876,155.361,174890,4009.65
130,162570,7983.81,119.631,102257,4154.93
131,154962,12861.9,205.906,57401.4,3960.48
132,141515,13474.3,237.794,31195,3616.81
133,126922,11599,227.755,16558.2,3243.85
134,113935,10676.2,233.829,8663.67,2911.91
135,101722,9961.88,244.951,4510.62,325.768
136,90170.6,8991.85,249.67,2359.2,288.774
137,79605.1,8387.32,264.623,1251.41,254.938
138,69700.1,7360.96,265.281,679.413,223.217
139,60911.2,5446.89,222.621,380.973,282.682
140,54137.5,4918.85,226.372,222.589,251.246
141,47974.9,4661.36,242.921,136.514,222.646
142,42159.8,3719.86,219.513,88.4908,195.658
143,37382.3,3088.1,204.89,61.1151,0
144,33320.5,2434.36,180.267,45.1965,0
145,29987.3,1582.49,128.801,35.8487,0
146,27567.4,1576.81,139.934,30.6899,0
147,25200.3,1200.47,115.953,28.4928,0
148,23257.2,860.564,89.5635,28.5654,34.173
149,21693.3,616.258,68.4531,30.9347,31.8751
150,20405.5,399.215,46.9275,36.3311,29.9828
151,19360.5,374.266,46.3637,46.0282,28.4474
152,18362.7,266.338,34.7001,62.5311,0
153,17494.7,124.539,16.9664,90.9506,0
154,16787.6,78.6496,11.1522,140.87,0
155,16143.3,51.2196,7.54683,230.494,0
156,15542.6,54.4063,8.32756,323.695,0
157,14958.1,40.5146,6.44099,578.694,0
158,14411.8,22.9099,3.77812,1067.88,0
159,13916.4,14.1611,2.41777,2015.7,0
160,13480.8,33.716,5.94692,3856.24,0
161,13111.2,42.1643,7.64949,7406.52,0
162,12883.6,33.7479,6.22881,14146,0
163,12930.8,40.2492,7.40351,26615.5,0
164,13435.8,60.8759,10.7845,48881,0
165,14703.8,108.889,17.6527,86860.7,465.639
166,17182.5,232.747,32.3907,148107,544.133
167,21435,361.106,40.3524,240468,678.801
168,28212.4,617.368,52.5522,369179,893.426
169,38121.2,1205.26,76.3125,532649,2625.14
170,51320.9,1940.72,91.5709,718431,3534.12
171,67675.1,2732.25,97.8958,902001,4660.32
172,86483.1,3540.22,99.289,1.05074e+06,5955.49
173,106431,5289.15,121.095,1.13317e+06,7329.18
174,124817,6809.44,133.281,1.13017e+06,8444.79
175,140102,8314.43,145.354,1.04245e+06,9478.94
176,150890,7565.54,122.206,890296,10208.8
177,158715,11348.6,176.279,705598,10738.2
178,158757,10094.8,156.096,520679,3704.74
179,156551,10237.2,160.684,359306,3653.25
180,151305,12097.9,198.027,233105,3530.84
181,141964,8985.91,155.361,143065,3312.85
182,134249,6592.97,119.631,83648.6,3431.11
183,127913,10616.8,205.906,46955.9,3269.17
184,116773,11118.4,237.794,25518.3,2984.44
185,104699,9568.14,227.755,13545.1,2675.88
186,93960.5,8804.52,233.829,7087.11,2401.42
187,83869.1,8213.51,244.951,3689.81,268.594
188,74329.3,7412.16,249.67,1929.88,238.042
189,65607.4,6912.5,264.623,1023.69,210.11
190,57434.1,6065.56,265.281,555.778,183.935
191,50183.9,4487.61,222.621,311.646,232.897
192,44596.6,4051.98,226.372,182.083,206.968
193,39514.7,3839.34,242.921,111.672,183.383
194,34720.7,3063.49,219.513,72.3878,161.135
195,30782.7,2542.91,204.89,49.9938,0
196,27435,2004.38,180.267,36.972,0
197,24688.2,1302.84,128.801,29.3252,0
198,22693.8,1298.04,139.934,25.1051,0
199,20743.3,988.157,115.953,23.3079,0
200,19142.4,708.307,89.5635,23.3672,28.1268
201,17853.8,507.187,68.4531,25.3054,26.2336
202,16792.7,328.535,46.9275,29.7198,24.6744
203,15931.7,307.982,46.3637,37.6523,23.4093
204,15109.7,219.155,34.7001,51.1521,0
205,14394.6,102.47,16.9664,74.4,0
206,13812,64.709,11.1522,115.235,0
207,13281.2,42.1386,7.54683,188.55,0
208,12785.9,44.7566,8.32756,243.982,0
209,12303.7,33.325,6.44099,436.184,0
210,11852.3,18.8412,3.77812,804.904,0
211,11441.5,11.6427,2.41777,1519.31,0
212,11077.4,27.7051,5.94692,2906.6,0
213,10762.8,34.6121,7.64949,5582.59,0
