timestep,biomass,catch,effort,recruitment,SSB
0,2.58373e+06,0,30.6692,1614.72,0
1,2.47691e+06,0,23.5668,1750.57,0
2,2.37452e+06,421.383,13.559,2032.89,0
3,2.27647e+06,258.533,9.36217,2529.27,0
4,2.18246e+06,609.596,20.3385,3373.35,0
5,2.09185e+06,751.533,25.181,4789.81,0
6,2.00474e+06,586.493,19.0472,7191.72,0
7,1.92135e+06,668.084,22.5983,11369.4,0
8,1.84136e+06,932.596,27.118,18804.6,0
9,1.76461e+06,1462.65,38.74,32273.5,55881.4
10,1.69095e+06,2570.87,65.2124,57021.1,53548.7
11,1.62014e+06,3068.1,71.3462,102879,51306.4
12,1.55351e+06,3830.25,84.5824,187910,49196.4
13,1.49216e+06,5339.31,117.189,344385,102755
14,1.43782e+06,6171.36,136.881,627750,99013.1
15,1.39554e+06,6402.61,143.338,1.12822e+06,96100.9
16,1.37299e+06,6388.61,141.401,1.98226e+06,94548.4
17,1.38136e+06,7835.12,153.669,3.3771e+06,95125
18,1.43478e+06,8954.48,168.196,5.53601e+06,97073.8
19,1.55369e+06,10571.9,166.582,8.6701e+06,105118
20,1.76024e+06,10075.4,139.787,1.2889e+07,119093
21,2.07754e+06,17131.3,198.543,1.80843e+07,140561
22,2.5108e+06,18342.3,168.519,2.38321e+07,58591.9
23,3.06404e+06,23039.3,173.362,2.9382e+07,71502.2
24,3.71247e+06,34371.8,202.094,3.37875e+07,86633.8
25,4.40946e+06,32061.7,155.283,3.61673e+07,102899
26,5.11732e+06,28675.7,121.063,3.60031e+07,130787
27,5.78437e+06,55674.9,200.48,3.33314e+07,147835
28,6.3363e+06,70378.9,232.44,2.87302e+07,161942
29,6.75974e+06,71929.5,216.944,2.31057e+07,172764
30,7.06086e+06,77126.3,222.755,1.7392e+07,180460
31,7.24359e+06,82863.7,235.023,1.23027e+07,23197.8
32,7.32396e+06,85387.8,238.574,8.21927e+06,23455.2
33,7.32486e+06,90480.5,259.235,5.21634e+06,23458.1
34,7.26216e+06,89927.6,260.85,3.16551e+06,23257.3
35,7.15686e+06,74447.7,224.692,1.85012e+06,33214.1
36,7.03567e+06,74413.5,228.889,1.04955e+06,32651.7
37,6.89111e+06,78182.1,248.905,582671,31980.8
38,6.72527e+06,68986.4,231.472,319285,31211.2
39,6.5555e+06,62787.2,219.204,174204,0
40,6.38174e+06,53809,212.424,95475.3,0
41,6.20903e+06,37452.1,163.031,53031.8,0
42,6.04645e+06,39613.3,172.716,30111.8,0
43,5.87663e+06,31921,158.188,17618.6,0
44,5.71074e+06,23975.2,138.496,10708,8391.08
45,5.54995e+06,17817.2,118.157,6815.25,8154.83
46,5.39323e+06,11875.6,97.8186,4569.82,7924.54
47,5.24101e+06,11401.9,92.3304,3242.26,7700.88
48,5.08841e+06,8287.41,79.4171,2451.56,0
49,4.93867e+06,3934.5,46.488,1987.85,0
50,4.79349e+06,2510.52,38.0944,1726.28,0
51,4.65031e+06,1648.29,26.1495,1606.81,0
52,4.50892e+06,1763.47,30.6692,0.104652,0
53,4.36873e+06,1321.62,23.5668,0.113456,0
54,4.2306e+06,750.764,13.559,0.131753,0
55,4.09494e+06,465.052,9.36217,0.163924,0
56,3.96167e+06,1106.56,20.3385,0.218629,0
57,3.83007e+06,1376.02,25.181,0.310431,0
58,3.70071e+06,1082.65,19.0472,0.466101,0
59,3.57428e+06,1242.84,22.5983,0.736863,0
60,3.45045e+06,1747.55,27.118,1.21874,0
61,3.32898e+06,2759.33,38.74,2.09167,105422
62,3.20946e+06,4879.57,65.2124,3.69558,101636
63,3.09087e+06,5853.26,71.3462,6.66768,97881.2
64,2.97447e+06,7333.69,84.5824,12.1786,94195.1
65,2.85982e+06,10233.2,117.189,22.3199,196936
66,2.74557e+06,11784.4,136.881,40.685,189068
67,2.63315e+06,12080.7,143.338,73.1206,181327
68,2.52385e+06,11743.6,141.401,128.472,173800
69,2.41825e+06,13716.4,153.669,218.872,166528
70,2.31405e+06,14441.9,168.196,358.794,156562
71,2.21249e+06,15054.6,166.582,561.917,149691
72,2.11367e+06,12098.4,139.787,835.344,143006
73,2.02106e+06,16665.6,198.543,1172.06,136740
74,1.92709e+06,14078.1,168.519,1544.58,44970.5
75,1.83891e+06,13827.3,173.362,1904.27,42912.7
76,1.75404e+06,16239.8,202.094,2189.8,40932.2
