timestep,biomass,catch,effort,recruitment,SSB
0,2.58373e+06,0,31.5455,1614.72,0
1,2.47691e+06,0,24.2402,1750.57,0
2,2.37452e+06,433.422,13.9464,2032.89,0
3,2.27649e+06,265.922,9.62966,2529.27,0
4,2.18249e+06,627.019,20.9196,3373.35,0
5,2.09188e+06,773.013,25.9005,4789.81,0
6,2.00477e+06,603.256,19.5914,7191.72,0
7,1.92137e+06,687.179,23.244,11369.4,0
8,1.84139e+06,959.247,27.8928,18804.6,0
9,1.76462e+06,1504.43,39.8469,32273.5,55881.8
10,1.69093e+06,2644.24,67.0756,57021.1,53548.2
11,1.62007e+06,3155.53,73.3847,102879,51304
12,1.55337e+06,3939.18,86.999,187910,49191.8
13,1.49192e+06,5490.71,120.537,344385,102738
14,1.43746e+06,6345.67,140.792,627750,98987.8
15,1.39502e+06,6582.68,147.433,1.12822e+06,96065.6
16,1.37233e+06,6567.53,145.441,1.98226e+06,94502.8
17,1.38056e+06,8053.64,158.059,3.3771e+06,95069.7
18,1.4338e+06,9203.2,173.002,5.53601e+06,97007.5
19,1.5525e+06,10864.6,171.342,8.6701e+06,105038
20,1.75882e+06,10354,143.781,1.2889e+07,118997
21,2.07589e+06,17604.7,204.215,1.80843e+07,140449
22,2.50873e+06,18848.8,173.334,2.38321e+07,58543.5
23,3.0615e+06,23675.4,178.315,2.9382e+07,71443
24,3.70934e+06,35319.3,207.868,3.37875e+07,86560.8
25,4.40542e+06,32944,159.72,3.61673e+07,102804
26,5.11243e+06,29464.4,124.522,3.60031e+07,130662
27,5.77872e+06,57201.8,206.208,3.33314e+07,147691
28,6.32915e+06,72296.4,239.081,2.87302e+07,161759
29,6.75068e+06,73874,223.143,2.31057e+07,172532
30,7.04988e+06,79194,229.12,1.7392e+07,180179
31,7.23059e+06,85064.1,241.738,1.23027e+07,23156.2
32,7.30882e+06,87631.1,245.39,8.21927e+06,23406.8
33,7.3076e+06,92829.6,266.642,5.21634e+06,23402.8
34,7.2427e+06,92232.5,268.302,3.16551e+06,23195
35,7.13531e+06,76332.6,231.112,1.85012e+06,33114.1
36,7.01251e+06,76276,235.429,1.04955e+06,32544.2
37,6.86643e+06,80114.7,256.016,582671,31866.3
38,6.69906e+06,70670.4,238.085,319285,31089.5
39,6.52808e+06,64302.1,225.467,174204,0
40,6.35334e+06,55093.3,218.494,95475.3,0
41,6.17994e+06,38338.3,167.689,53031.8,0
42,6.01711e+06,40543.6,177.651,30111.8,0
43,5.84704e+06,32665.2,162.708,17618.6,0
44,5.68113e+06,24530.8,142.453,10708,8347.57
45,5.52054e+06,18228.3,121.533,6815.25,8111.61
46,5.36418e+06,12148.7,100.613,4569.82,7881.86
47,5.21248e+06,11663.5,94.9684,3242.26,7658.96
