timestep,biomass,catch,effort,recruitment,SSB
0,2.58373e+06,0,32.4217,1614.72,0
1,2.47691e+06,0,24.9135,1750.57,0
2,2.37453e+06,445.462,14.3338,2032.89,0
3,2.27651e+06,273.31,9.89715,2529.27,0
4,2.18252e+06,644.443,21.5007,3373.35,0
5,2.09191e+06,794.494,26.6199,4789.81,0
6,2.0048e+06,620.02,20.1356,7191.72,0
7,1.9214e+06,706.275,23.8897,11369.4,0
8,1.84141e+06,985.899,28.6676,18804.6,0
9,1.76463e+06,1546.22,40.9537,32273.5,55882.1
10,1.69092e+06,2717.61,68.9388,57021.1,53547.6
11,1.61999e+06,3242.94,75.4231,102879,51301.6
12,1.55322e+06,4048.07,89.4157,187910,49187.1
13,1.49168e+06,5642.04,123.885,344385,102722
14,1.43709e+06,6519.87,144.703,627750,98962.6
15,1.39451e+06,6762.59,151.529,1.12822e+06,96030.2
16,1.37167e+06,6746.26,149.481,1.98226e+06,94457.3
17,1.37976e+06,8271.86,162.45,3.3771e+06,95014.4
18,1.43283e+06,9451.53,177.807,5.53601e+06,96941.3
19,1.55132e+06,11156.8,176.101,8.6701e+06,104958
20,1.75739e+06,10632.2,147.775,1.2889e+07,118901
21,2.07424e+06,18077.1,209.888,1.80843e+07,140338
22,2.50665e+06,19354.3,178.149,2.38321e+07,58495.1
23,3.05897e+06,24310.3,183.268,2.9382e+07,71383.9
24,3.70622e+06,36265,213.642,3.37875e+07,86488
25,4.40138e+06,33824.5,164.156,3.61673e+07,102710
26,5.10754e+06,30251.4,127.98,3.60031e+07,130537
27,5.77309e+06,58725.1,211.936,3.33314e+07,147547
28,6.32201e+06,74208.8,245.722,2.87302e+07,161576
29,6.74164e+06,75812.7,229.341,2.31057e+07,172301
30,7.03893e+06,81254.5,235.484,1.7392e+07,179899
31,7.21761e+06,87255.6,248.453,1.23027e+07,23114.6
32,7.29373e+06,89864.1,252.207,8.21927e+06,23358.4
33,7.29038e+06,95166.3,274.049,5.21634e+06,23347.7
34,7.2233e+06,94523.5,275.755,3.16551e+06,23132.8
35,7.11383e+06,78205,237.532,1.85012e+06,33014.4
36,6.98943e+06,78124.8,241.968,1.04955e+06,32437.1
37,6.84185e+06,82031.8,263.128,582671,31752.2
38,6.67296e+06,72339.7,244.699,319285,30968.4
39,6.50078e+06,65802.7,231.73,174204,0
40,6.32507e+06,56364.8,224.563,95475.3,0
41,6.15099e+06,39215.2,172.347,53031.8,0
42,5.98792e+06,41463.7,182.585,30111.8,0
43,5.81761e+06,33400.9,167.228,17618.6,0
44,5.65168e+06,25080,146.41,10708,8304.31
45,5.49129e+06,18634.5,124.909,6815.25,8068.64
46,5.3353e+06,12418.5,103.408,4569.82,7839.42
47,5.18411e+06,11921.9,97.6064,3242.26,7617.28
48,5.03259e+06,8664.46,83.9552,2451.56,0
49,4.88408e+06,4113.26,49.1445,1987.85,0
50,4.74034e+06,2624.5,40.2712,1726.28,0
51,4.59865e+06,1723.1,27.6438,1606.81,0
52,4.45878e+06,1843.49,32.4217,0.106444,0
53,4.32008e+06,1381.57,24.9135,0.115399,0
54,4.18345e+06,784.816,14.3338,0.13401,0
