timestep,biomass,catch,effort,recruitment,SSB
0,2.58373e+06,0,43.8131,1614.72,0
1,2.47691e+06,0,33.6669,1750.57,0
2,2.37459e+06,601.972,19.37,2032.89,0
3,2.27673e+06,369.366,13.3745,2529.27,0
4,2.18293e+06,870.983,29.055,3373.35,0
5,2.09234e+06,1073.79,35.9729,4789.81,0
6,2.00517e+06,837.976,27.2103,7191.72,0
7,1.92177e+06,954.546,32.2834,11369.4,0
8,1.84173e+06,1332.4,38.74,18804.6,0
9,1.76479e+06,2089.33,55.3429,32273.5,55886.9
10,1.6907e+06,3670.92,93.1605,57021.1,53540.8
11,1.61901e+06,4378.14,101.923,102879,51270.6
12,1.55131e+06,5461.11,120.832,187910,49126.8
13,1.4886e+06,7603.5,167.412,344385,102510
14,1.43234e+06,8774.4,195.545,627750,98635.4
15,1.38786e+06,9087.16,204.769,1.12822e+06,95572
16,1.36311e+06,9051.71,202.002,1.98226e+06,93867.8
17,1.36937e+06,11082.2,219.527,3.3771e+06,94299.1
18,1.42016e+06,12644.6,240.28,5.53601e+06,96084.6
19,1.53606e+06,14909.2,237.974,8.6701e+06,103926
20,1.73901e+06,14202.1,199.696,1.2889e+07,117657
21,2.05295e+06,24140.2,283.632,1.80843e+07,138897
22,2.47993e+06,25839.9,240.742,2.38321e+07,57871.5
23,3.02638e+06,32455.5,247.659,2.9382e+07,70623.3
24,3.66603e+06,48390.6,288.705,3.37875e+07,85550.1
25,4.34947e+06,45107.8,221.833,3.61673e+07,101499
26,5.04476e+06,40335.1,172.947,3.60031e+07,128933
27,5.70068e+06,78220.5,286.399,3.33314e+07,145697
28,6.23033e+06,98620.6,332.057,2.87302e+07,159233
29,6.6257e+06,100485,309.92,2.31057e+07,169338
30,6.8986e+06,107392,318.222,1.7392e+07,176313
31,7.05167e+06,114953,335.747,1.23027e+07,22583.2
32,7.10097e+06,117968,340.82,8.21927e+06,22741.1
33,7.07087e+06,124440,370.336,5.21634e+06,22644.7
34,6.97647e+06,123081,372.642,3.16551e+06,22342.4
35,6.84111e+06,101431,320.989,1.85012e+06,31748.8
36,6.69701e+06,100955,326.984,1.04955e+06,31080
37,6.53088e+06,105589,355.578,582671,30309
38,6.3435e+06,92749.9,330.674,319285,29439.4
39,6.1568e+06,84065.2,313.149,174204,0
40,5.9695e+06,71772.4,303.464,95475.3,0
41,5.78738e+06,49804.2,232.901,53031.8,0
42,5.62175e+06,52540.6,246.737,30111.8,0
43,5.44887e+06,42232.2,225.983,17618.6,0
44,5.28308e+06,31656.4,197.851,10708,7762.7
45,5.12546e+06,23489.9,168.796,6815.25,7531.09
46,4.97422e+06,15639.6,139.741,4569.82,7308.88
47,4.82963e+06,15002.8,131.901,3242.26,7096.42
48,4.68495e+06,10896.6,113.453,2451.56,0
