timestep,biomass,catch,effort,recruitment,SSB
0,2.58373e+06,0,3.50505,1614.72,0
1,2.47691e+06,0,2.69335,1750.57,0
2,2.37436e+06,48.1587,1.5496,2032.89,0
3,2.27595e+06,29.5414,1.06996,2529.27,0
4,2.1815e+06,69.6461,2.3244,3373.35,0
5,2.09083e+06,85.8614,2.87783,4789.81,0
6,2.00383e+06,67.0064,2.17682,7191.72,0
7,1.92046e+06,76.3291,2.58267,11369.4,0
8,1.8406e+06,106.563,3.0992,18804.6,0
9,1.76424e+06,167.188,4.42743,32273.5,55869.7
10,1.69145e+06,294.102,7.45284,57021.1,53564.6
11,1.62247e+06,351.444,8.15385,102879,51380.2
12,1.55806e+06,439.511,9.66656,187910,49340.4
13,1.49951e+06,614.204,13.393,344385,103261
14,1.44921e+06,712.258,15.6436,627750,99797.1
15,1.41153e+06,741.644,16.3815,1.12822e+06,97202.4
16,1.39364e+06,742.659,16.1601,1.98226e+06,95970
17,1.40649e+06,914.064,17.5621,3.3771e+06,96855.4
18,1.46553e+06,1048.24,19.2224,5.53601e+06,99153.8
19,1.59089e+06,1240.94,19.038,8.6701e+06,107635
20,1.80521e+06,1183.94,15.9756,1.2889e+07,122136
21,2.12976e+06,2014.55,22.6906,1.80843e+07,144094
22,2.57657e+06,2158.27,19.2593,2.38321e+07,60126.7
23,3.14445e+06,2711.34,19.8128,2.9382e+07,73378.6
24,3.81179e+06,4050.19,23.0964,3.37875e+07,88951.7
25,4.53804e+06,3783.42,17.7466,3.61673e+07,105899
26,5.27309e+06,3385.51,13.8357,3.60031e+07,134768
27,5.96418e+06,6589.2,22.912,3.33314e+07,152431
28,6.56452e+06,8374.9,26.5646,2.87302e+07,167774
29,7.04946e+06,8614.12,24.7936,2.31057e+07,180168
30,7.41302e+06,9299.8,25.4577,1.7392e+07,189460
31,7.6621e+06,10069.2,26.8598,1.23027e+07,24538.1
32,7.81289e+06,10465,27.2656,8.21927e+06,25021
33,7.88507e+06,11193.8,29.6269,5.21634e+06,25252.2
34,7.89649e+06,11237.8,29.8114,3.16551e+06,25288.8
35,7.86282e+06,9391.57,25.6791,1.85012e+06,36490.4
36,7.79736e+06,9470.21,26.1587,1.04955e+06,36186.6
37,7.70637e+06,10043.5,28.4462,582671,35764.3
38,7.59518e+06,8945.28,26.4539,319285,35248.3
39,7.46967e+06,8211.75,25.0519,174204,0
40,7.33256e+06,7092.75,24.2771,95475.3,0
41,7.18662e+06,4967.62,18.6321,53031.8,0
42,7.03476e+06,5282.8,19.739,30111.8,0
43,6.8761e+06,4279.03,18.0787,17618.6,0
44,6.71335e+06,3227.16,15.8281,10708,9864.26
45,6.54772e+06,2405.8,13.5037,6815.25,9620.9
46,6.38001e+06,1607.12,11.1793,4569.82,9374.47
47,6.21109e+06,1545.78,10.552,3242.26,9126.27
48,6.04104e+06,1125.27,9.07623,2451.56,0
49,5.87092e+06,534.727,5.31292,1987.85,0
50,5.70153e+06,341.347,4.35364,1726.28,0
