timestep,biomass,catch,effort,recruitment,SSB
0,20730.6,0,13.0432,462.575,0
1,18729.8,0,10.0883,826.98,0
2,16948,42.1784,5.91754,1526.05,0
3,15383.9,24.5118,3.78687,2880.53,0
4,14028.9,54.916,9.31446,5510.74,0
5,12874.7,64.7895,11.9811,10584.3,0
6,12024.2,49.2947,9.75597,20215.2,0
7,11657,56.7799,11.5959,38034.8,0
8,12024.4,85.2205,16.8914,69853.3,0
9,13554.2,156.879,27.6488,124128,429.231
10,16875.3,356.63,50.7324,211652,534.404
11,22766.9,597.816,63.2026,343640,720.98
12,32258.1,1098.65,82.3108,527574,1021.54
13,46127.4,2263.37,119.526,761180,3176.47
14,64395.7,3772.4,143.424,1.02667e+06,4434.49
15,86716.5,5419.51,153.331,1.289e+06,5971.57
16,112017,7097.04,155.513,1.50155e+06,7713.81
17,138404,10617.9,189.667,1.61935e+06,9530.93
18,161493,13581.2,208.753,1.61507e+06,10926.2
19,179320,16381.2,227.663,1.48972e+06,12132.3
20,190043,14707.8,191.406,1.27227e+06,12857.8
21,197173,21623.4,276.099,1.00833e+06,13340.2
22,191657,18735.7,244.488,744075,4472.49
23,184109,18499,251.674,513465,4296.36
24,172753,21131.6,310.162,333118,4031.36
25,155668,15149.6,243.337,204446,3632.65
26,142592,10812.1,187.374,119538,3644.33
27,132544,16814.8,322.503,67102.2,3387.52
28,115482,16744,372.449,36466.9,2951.46
29,97990,13652.5,356.724,19356.6,2504.4
30,83383.5,11903.7,366.238,10127.8,2131.09
31,70439.9,10496.1,383.658,5272.9,225.586
32,58905.3,8932.77,391.05,2757.89,188.646
33,48992.5,7836.3,414.469,1462.9,156.9
34,40259.8,6454.15,415.5,794.233,128.934
35,33011.4,4503.21,348.684,445.357,153.202
36,27814.4,3853.48,354.559,260.206,129.083
37,23343,3451.77,380.479,159.584,108.332
38,19347.9,2605.1,343.815,103.446,89.7911
39,16272.2,2054.82,320.912,71.4434,0
40,13806,1546.29,282.346,52.8346,0
41,11897.6,968.359,201.737,41.907,0
42,10605.1,934.338,219.174,35.8764,0
43,9374.16,689.79,181.614,33.3081,0
44,8414.4,482.444,140.28,33.3928,12.3637
45,7682.8,339.036,107.216,36.1626,11.2887
46,7110.51,216.656,73.5009,42.471,10.4478
47,6672.91,200.917,72.6179,53.8069,9.80485
48,6261.18,141.644,54.3496,73.0987,0
49,5918.54,65.8546,26.5739,106.321,0
50,5660.17,41.4779,17.4674,164.677,0
51,5433.86,26.9788,11.8203,269.447,0
52,5226.31,28.6252,13.0432,221.15,0
53,5025.52,21.3031,10.0883,395.367,0
54,4843.76,12.0547,5.91754,729.582,0
55,4689.1,7.47133,3.78687,1377.14,0
56,4568.95,17.885,9.31446,2634.6,0
57,4491.93,22.6047,11.9811,5060.17,0
58,4507.96,18.481,9.75597,9664.59,0
59,4704.98,22.9174,11.5959,18183.9,0
60,5209.76,36.923,16.8914,33395.8,0
61,6230.74,72.1161,27.6488,59343.7,197.314
62,8070.9,170.564,50.7324,101188,255.588
63,11102.4,291.527,63.2026,164289,351.588
64,15817.4,538.711,82.3108,252225,500.903
65,22588.8,1108.38,119.526,363908,1555.53
66,31423.1,1840.81,143.424,490836,2163.89
67,42159.5,2634.84,153.331,616252,2903.24
68,54293.1,3439.85,155.513,717868,3738.79
69,66926.5,5134.37,189.667,774188,4608.77
70,77956.3,6555.96,208.753,772139,5274.32
71,86453.3,7897.67,227.663,712210,5849.21
72,91541.2,7084.53,191.406,608255,6193.44
73,94916.6,10409.2,276.099,482068,6421.81
74,92220.8,9015.2,244.488,355731,2152.06
75,88562.7,8898.64,251.674,245480,2066.69
76,83083.6,10163,310.162,159259,1938.83
77,74856.6,7285.06,243.337,97742.6,1746.85
78,68563.1,5198.85,187.374,57149.1,1752.32
79,63728.5,8084.71,322.503,32080.5,1628.76
80,55523.3,8050.44,372.449,17434.2,1419.05
81,47112.1,6563.94,356.724,9254.07,1204.08
82,40089,5723.05,366.238,4841.95,1024.58
83,33865.7,5046.27,383.658,2520.89,108.456
84,28320,4294.62,391.05,1318.51,90.6957
85,23554.1,3767.45,414.469,699.391,75.4327
86,19355.6,3102.95,415.5,379.71,61.987
87,15870.8,2164.99,348.684,212.918,73.6544
88,13372.2,1852.62,354.559,124.4,62.0587
89,11222.5,1659.49,380.479,76.2949,52.0822
