timestep,biomass,catch,effort,recruitment,SSB
0,2.58373e+06,0,14.0202,1614.72,0
1,2.47691e+06,0,10.7734,1750.57,0
2,2.37442e+06,192.634,6.1984,2032.89,0
3,2.27615e+06,118.174,4.27985,2529.27,0
4,2.18187e+06,278.618,9.29761,3373.35,0
5,2.09122e+06,343.489,11.5113,4789.81,0
6,2.00418e+06,268.059,8.70728,7191.72,0
7,1.9208e+06,305.353,10.3307,11369.4,0
8,1.8409e+06,426.281,12.3968,18804.6,0
9,1.76439e+06,668.709,17.7097,32273.5,55874.3
10,1.69126e+06,1175.96,29.8114,57021.1,53558.5
11,1.62157e+06,1404.53,32.6154,102879,51351.7
12,1.5563e+06,1755.31,38.6662,187910,49284.7
13,1.49666e+06,2450.62,53.5719,344385,103065
14,1.44479e+06,2838.23,62.5744,627750,99493
15,1.40532e+06,2951.16,65.526,1.12822e+06,96774.7
16,1.38561e+06,2951.13,64.6405,1.98226e+06,95417.3
17,1.39671e+06,3627.24,70.2486,3.3771e+06,96181.7
18,1.45354e+06,4154.14,76.8897,5.53601e+06,98342.9
19,1.57636e+06,4912.61,76.1518,8.6701e+06,106653
20,1.78763e+06,4684.97,63.9026,1.2889e+07,120946
21,2.10932e+06,7969.39,90.7623,1.80843e+07,142711
22,2.5508e+06,8535.82,77.0373,2.38321e+07,59525.2
23,3.1129e+06,10722.5,79.251,2.9382e+07,72642.4
24,3.7728e+06,16009.1,92.3857,3.37875e+07,88041.8
25,4.48751e+06,14946.2,70.9865,3.61673e+07,104720
26,5.21184e+06,13371.7,55.3429,3.60031e+07,133203
27,5.89345e+06,26000.5,91.6478,3.33314e+07,150623
28,6.47466e+06,32977,106.258,2.87302e+07,165478
29,6.93523e+06,33835.1,99.1745,2.31057e+07,177249
30,7.27393e+06,36431.6,101.831,1.7392e+07,185905
31,7.49649e+06,39327.4,107.439,1.23027e+07,24007.8
32,7.61898e+06,40738,109.062,8.21927e+06,24400.1
33,7.66237e+06,43416.5,118.508,5.21634e+06,24539
34,7.64364e+06,43417.8,119.245,3.16551e+06,24479
35,7.58064e+06,36152.3,102.716,1.85012e+06,35180.8
36,7.49218e+06,36331,104.635,1.04955e+06,34770.3
37,7.37892e+06,38390.7,113.785,582671,34244.7
38,7.24483e+06,34069.5,105.816,319285,33622.4
39,7.10058e+06,31171.8,100.208,174204,0
40,6.94779e+06,26842.7,97.1083,95475.3,0
41,6.7902e+06,18754.7,74.5284,53031.8,0
42,6.63341e+06,19902.9,78.9559,30111.8,0
43,6.46958e+06,16088.9,72.3147,17618.6,0
44,6.30501e+06,12114.6,63.3123,10708,9264.27
45,6.14094e+06,9020.3,54.0147,6815.25,9023.2
46,5.9774e+06,6020.53,44.7171,4569.82,8782.9
47,5.8151e+06,5786.72,42.2082,3242.26,8544.42
48,5.65197e+06,4210.02,36.3049,2451.56,0
49,5.49004e+06,1999.87,21.2517,1987.85,0
50,5.33048e+06,1276.42,17.4146,1726.28,0
51,5.17229e+06,838.162,11.9541,1606.81,0
52,5.01558e+06,896.843,14.0202,0.0886923,0
53,4.8603e+06,672.205,10.7734,0.0961539,0
54,4.70707e+06,381.878,6.1984,0.111661,0
55,4.55625e+06,236.552,4.27985,0.138926,0
56,4.40795e+06,562.882,9.29761,0.185289,0
57,4.26192e+06,700.033,11.5113,0.263091,0
58,4.11855e+06,550.854,8.70728,0.395021,0
59,3.97827e+06,632.431,10.3307,0.624492,0
60,3.84098e+06,889.424,12.3968,1.03288,0
61,3.70662e+06,1404.82,17.7097,1.77269,117380
62,3.57501e+06,2485.77,29.8114,3.13201,113213
63,3.44567e+06,2984.48,32.6154,5.65087,109117
64,3.31926e+06,3743.69,38.6662,10.3214,105114
65,3.19556e+06,5232.37,53.5719,18.9161,220056
66,3.07389e+06,6038.5,62.5744,34.4806,211677
67,2.95496e+06,6205.4,65.526,61.9698,203488
68,2.83943e+06,6047.55,64.6405,108.88,195532
69,2.72759e+06,7083.52,70.2486,185.495,187830
70,2.61823e+06,7482.75,76.8897,304.078,177142
71,2.51195e+06,7828.31,76.1518,476.225,169952
72,2.40879e+06,6312.9,63.9026,707.955,162973
73,2.31053e+06,8729.61,90.7623,993.32,156325
74,2.21319e+06,7406.07,77.0373,1309.03,51646.8
75,2.12046e+06,7303.97,79.251,1613.87,49482.8
76,2.03102e+06,8618.21,92.3857,1855.85,47395.7
77,1.9434e+06,6472.74,70.9865,1986.57,45351.1
78,1.86099e+06,4774.6,55.3429,1977.55,47562.6
79,1.78316e+06,7866.86,91.6478,1830.8,45573.5
80,1.70508e+06,8684.35,106.258,1578.07,43577.9
81,1.62902e+06,7947.54,99.1745,1269.13,41634
82,1.55646e+06,7795.55,101.831,955.295,39779.6
83,1.48672e+06,7799.49,107.439,675.755,4761.27
84,1.41956e+06,7590.27,109.062,451.462,4546.19
85,1.35512e+06,7678.38,118.508,286.519,4339.81
86,1.29301e+06,7344.64,119.245,173.873,4140.92
87,1.23359e+06,5883.02,102.716,101.622,5724.94
88,1.17786e+06,5711.68,104.635,57.6487,5466.32
89,1.12444e+06,5850.17,113.785,32.0045,5218.38
90,1.07293e+06,5045.57,105.816,17.5375,4979.35
91,1.02421e+06,4496.31,100.208,9.56854,0
92,977918,3778.18,97.1083,5.2442,0
93,934138,2580.11,74.5284,2.91289,0
94,893247,2680.1,78.9559,1.65396,0
95,853865,2123.45,72.3147,0.967742,0
96,816582,1569,63.3123,0.588163,1199.85
97,781319,1147.66,54.0147,0.374343,1148.03
98,747868,753.263,44.7171,0.251008,1098.88
99,716137,712.642,42.2082,0.178088,1052.26
100,685712,510.77,36.3049,0.134657,0
101,656705,239.219,21.2517,0.109187,0
102,629130,150.649,17.4146,0.09482,0
103,602752,97.6751,11.9541,0.0882575,0
104,577492,103.262,14.0202,0.210822,0
105,553251,76.5174,10.7734,0.228558,0
106,530019,42.9998,6.1984,0.265418,0
107,507767,26.3624,4.27985,0.330227,0
108,486439,62.1168,9.29761,0.440431,0
109,465948,76.5333,11.5113,0.625367,0
110,446283,59.6902,8.70728,0.938965,0
111,427443,67.9512,10.3307,1.48442,0
112,409370,94.7943,12.3968,2.45517,0
113,392016,148.575,17.7097,4.21369,12414.3
114,375326,260.971,29.8114,7.44479,11885.7
115,359217,311.137,32.6154,13.4321,11375.6
116,343727,387.679,38.6662,24.5339,10885.1
117,328806,538.382,53.5719,44.9636,22642.6
118,314358,617.542,62.5744,81.9604,21647.7
119,300437,630.916,65.526,147.302,20689
120,287086,611.449,64.6405,258.808,19769.6
121,274316,712.394,70.2486,440.921,18890.2
122,261987,748.745,76.8897,722.793,17725.4
123,250148,779.568,76.1518,1131.99,16924.4
124,238789,625.81,63.9026,1682.81,16155.8
125,228072,861.696,90.7623,2361.12,15430.7
126,217592,728.137,77.0373,3111.57,5077.72
127,207703,715.439,79.251,3836.18,4846.94
128,198259,841.271,92.3857,4411.37,4626.55
129,189101,629.825,70.9865,4722.08,4412.85
130,180542,463.205,55.3429,4700.64,4614.25
131,172506,761.054,91.6478,4351.82,4408.87
132,164510,837.889,106.258,3751.08,4204.51
133,156766,764.82,99.1745,3016.73,4006.59
134,149408,748.314,101.831,2270.74,3818.54
135,142365,746.864,107.439,1606.27,455.93
136,135611,725.101,109.062,1073.13,434.299
137,129156,731.821,118.508,681.056,413.625
138,122960,698.443,119.245,413.296,393.783
139,117054,558.236,102.716,241.555,543.235
140,111533,540.843,104.635,137.031,517.61
141,106259,552.84,113.785,76.0748,493.136
142,101195,475.88,105.816,41.6865,469.635
143,96419.6,423.285,100.208,22.7444,0
144,91896.7,355.042,97.1083,12.4655,0
145,87631.4,242.04,74.5284,6.92394,0
146,83656.7,251.003,78.9559,3.93146,0
147,79841.2,198.554,72.3147,2.30032,0
148,76238.4,146.487,63.3123,1.39806,112.021
149,72838.9,106.992,54.0147,0.889814,107.026
150,69622.1,70.1243,44.7171,0.596646,102.299
151,66577.6,66.2527,42.2082,0.423316,97.8259
152,63666,47.4233,36.3049,0.320081,0
153,60896.4,22.1829,21.2517,0.259538,0
154,58269,13.9529,17.4146,0.225387,0
155,55761.3,9.03603,11.9541,0.209788,0
