timestep,biomass,catch,effort,recruitment,SSB
0,20730.6,0,11.8392,462.575,0
1,18729.8,0,9.15707,826.98,0
2,16945.4,38.2836,5.3713,1526.05,0
3,15376.1,22.2395,3.43731,2880.53,0
4,14015.2,49.807,8.45466,5510.74,0
5,12858.5,58.7486,10.8752,10584.3,0
6,12006.8,44.6886,8.85541,20215.2,0
7,11637.7,51.465,10.5255,38034.8,0
8,12004.3,77.2502,15.3322,69853.3,0
9,13536.2,142.287,25.0966,124128,428.664
10,16866.5,323.864,46.0494,211652,534.125
11,22785.7,543.755,57.3685,343640,721.575
12,32326.6,1000.97,74.7128,527574,1023.71
13,46291.2,2066.57,108.493,761180,3187.76
14,64759.1,3453.16,130.185,1.02667e+06,4459.52
15,87409.7,4973.43,139.177,1.289e+06,6019.3
16,113176,6528.37,141.158,1.50155e+06,7793.63
17,140162,9796.28,172.159,1.61935e+06,9651.98
18,164117,12578.8,189.484,1.61507e+06,11103.7
19,183004,15241.8,206.648,1.48972e+06,12381.6
20,194933,13744.8,173.738,1.27227e+06,13188.7
21,203084,20324.1,250.613,1.00833e+06,13740.1
22,198929,17735.5,221.919,744075,4642.19
23,192423,17635.5,228.443,513465,4490.36
24,181949,20323.3,281.532,333118,4245.95
25,165667,14703.7,220.875,204446,3865.98
26,152998,10568.8,170.078,119538,3910.28
27,143123,16583.7,292.733,67102.2,3657.9
28,126198,16728,338.069,36466.9,3225.34
29,108603,13829,323.796,19356.6,2775.64
30,93679.9,12224.9,332.432,10127.8,2394.25
31,80260.4,10935.8,348.243,5272.9,257.037
32,68121.7,9447.48,354.953,2757.89,218.162
33,57525.6,8418.43,376.21,1462.9,184.228
34,48042.7,7046.78,377.146,794.233,153.858
35,40038.3,4991,316.498,445.357,185.813
36,34197.5,4329.92,321.83,260.206,158.707
37,29101,3934.64,345.358,159.584,135.054
38,24482.9,3012.1,312.078,103.446,113.622
39,20870.5,2407.06,291.289,71.4434,0
40,17931.5,1832.95,256.283,52.8346,0
41,15624.7,1158.86,183.115,41.907,0
42,14037.3,1127.35,198.943,35.8764,0
43,12514.7,838.841,164.85,33.3081,0
44,11313.2,590.387,127.331,33.3928,16.623
45,10385.8,416.887,97.3189,36.1626,15.2604
46,9651.89,267.329,66.7162,42.471,14.182
47,9083.06,248.595,65.9147,53.8069,13.3462
48,8545.85,175.671,49.3327,73.0987,0
49,8094.08,81.7909,24.1209,106.321,0
50,7746.94,51.5473,15.855,164.677,0
51,7439.63,33.5355,10.7292,269.447,0
52,7156.42,35.5877,11.8392,223.547,0
53,6881.38,26.4827,9.15707,399.652,0
54,6629.04,14.9766,5.3713,737.49,0
55,6407.96,9.2683,3.43731,1392.06,0
56,6224.54,22.1207,8.45466,2663.16,0
57,6084.1,27.7974,10.8752,5115.03,0
58,6038.61,22.4753,8.85541,9769.36,0
59,6179.02,27.3253,10.5255,18381,0
60,6631.94,42.678,15.3322,33757.8,0
61,7607.31,79.9648,25.0966,59987,240.907
62,9411.03,180.707,46.0494,102284,298.027
63,12420.2,296.393,57.3685,166070,393.32
64,17140.6,530.747,74.7128,254959,542.807
65,23958.9,1069.59,108.493,367853,1649.89
66,32905,1754.6,130.185,496156,2265.94
67,43836.1,2494.18,139.177,622932,3018.69
68,56250.3,3244.71,141.158,725649,3873.57
69,69240.5,4839.4,172.159,782580,4768.11
70,80737.9,6188.2,189.484,780509,5462.52
71,89772.1,7476.82,206.648,719930,6073.75
72,95434.1,6729.07,173.738,614848,6456.83
73,99289.1,9936.57,250.613,487294,6717.65
74,97164,8662.63,221.919,359587,2267.41
75,93922.8,8607.99,228.443,248141,2191.78
76,88768.4,9915.23,281.532,160985,2071.49
77,80797.1,7171.13,220.875,98802.1,1885.48
78,74600.2,5153.23,170.078,57768.6,1906.61
79,69772.7,8084.56,292.733,32428.3,1783.23
80,61513.2,8153.81,338.069,17623.2,1572.14
81,52930.6,6739.98,323.796,9354.39,1352.79
82,45653.3,5957.61,332.432,4894.44,1166.8
83,39110.4,5328.95,348.243,2548.22,125.252
84,33193,4603.38,354.953,1332.8,106.302
85,28028.2,4101.71,376.21,706.972,89.7613
86,23406.5,3433.21,377.146,383.827,74.9603
87,19505.8,2431.51,316.498,215.226,90.524
88,16659.5,2109.35,321.83,125.749,77.3149
89,14176.1,1916.7,345.358,77.1219,65.7897
90,11926.1,1467.25,312.078,49.9918,55.3474
91,10166,1172.48,291.289,34.5263,0
92,8734.13,892.799,256.283,25.5332,0
93,7610.28,564.445,183.115,20.2523,0
94,6836.93,549.083,198.943,17.3379,0
95,6095.18,408.551,164.85,16.0967,0
96,5509.85,287.536,127.331,16.1377,8.0959
97,5058.09,203.032,97.3189,17.4762,7.43211
98,4700.54,130.191,66.7162,20.5248,6.90674
99,4423.42,121.065,65.9147,26.0031,6.49955
100,4161.71,85.5495,49.3327,35.3262,0
101,3941.63,39.8302,24.1209,51.3815,0
102,3772.5,25.1018,15.855,79.5829,0
103,3622.77,16.3303,10.7292,130.215,0
104,3489.52,17.3528,11.8392,350.741,0
105,3364.13,12.9467,9.15707,627.045,0
106,3257.18,7.35875,5.3713,1157.11,0
107,3179.75,4.5991,3.43731,2184.12,0
108,3148.36,11.1886,8.45466,4178.44,0
109,3191.01,14.5793,10.8752,8025.36,0
110,3380.73,12.5828,8.85541,15327.9,0
111,3848.28,17.0182,10.5255,28839.3,0
112,4801.98,30.9018,15.3322,52965.2,0
113,6578.02,69.1453,25.0966,94118.2,208.312
114,9665.93,185.602,46.0494,160482,306.099
115,14677.6,350.265,57.3685,260560,464.809
116,22381.1,693.013,74.7128,400025,708.76
117,33390.1,1490.63,108.493,577153,2299.35
118,47773.6,2547.44,130.185,778458,3289.84
119,65276.5,3714.1,139.177,977366,4495.14
120,85087.1,4908.12,141.158,1.13853e+06,5859.36
121,105773,7392.74,172.159,1.22785e+06,7283.84
122,124122,9513.38,189.484,1.2246e+06,8397.77
123,138590,11542.7,206.648,1.12955e+06,9376.65
124,147749,10417.8,173.738,964683,9996.3
125,154014,15413.3,250.613,764552,10420.2
126,150925,13455.7,221.919,564183,3521.97
127,146034,13384,228.443,389327,3407.84
128,138120,15427.7,281.532,252582,3223.17
129,125787,11164.2,220.875,155018,2935.36
130,116190,8026.16,170.078,90637.6,2969.55
131,108709,12596.1,292.733,50879.2,2778.35
132,95867.7,12707.6,338.069,27650.5,2450.16
133,82512.2,10506.8,323.796,14676.8,2108.83
134,71183.1,9289.17,332.432,7679.26,1819.28
135,60992.9,8310.53,348.243,3998.1,195.332
136,51773.5,7180.22,354.953,2091.13,165.806
137,43724.3,6398.71,376.21,1109.22,140.028
138,36519.5,5356.59,377.146,602.215,116.955
139,30437.3,3794.18,316.498,337.685,141.256
140,25999,3291.86,321.83,197.297,120.658
141,22125.7,2991.53,345.358,121.002,102.683
142,18615.7,2290.26,312.078,78.436,86.3931
143,15869.8,1830.31,291.289,54.1709,0
144,13635.7,1393.84,256.283,40.0611,0
145,11882.1,881.279,183.115,31.7754,0
146,10675.4,857.356,198.943,27.2027,0
147,9517.85,637.967,164.85,25.2553,0
148,8604.39,449.026,127.331,25.3196,12.6429
149,7899.37,317.081,97.3189,27.4198,11.6069
150,7341.38,203.335,66.7162,32.203,10.7871
151,6908.93,189.091,65.9147,40.7983,10.1516
152,6500.5,133.626,49.3327,55.426,0
153,6157.02,62.2169,24.1209,80.6164,0
154,5893.11,39.2121,15.855,124.864,0
155,5659.46,25.511,10.7292,204.304,0
156,5446.53,27.0847,11.8392,292.372,0
157,5241.75,20.1727,9.15707,522.695,0
158,5057.96,11.4271,5.3713,964.544,0
159,4905.17,7.0947,3.43731,1820.64,0
160,4795.01,17.0405,8.45466,3483.08,0
161,4744.4,21.6765,10.8752,6689.8,0
162,4816.99,17.9285,8.85541,12777.1,0
163,5125.71,22.6673,10.5255,24040,0
164,5841.03,37.5883,15.3322,44150.9,0
165,7240.97,76.114,25.0966,78455.3,229.306
166,9730.45,186.84,46.0494,133775,308.142
167,13812.9,329.629,57.3685,217198,437.424
168,20136.9,623.524,74.7128,333454,637.693
169,29211.8,1304.09,108.493,481105,2011.61
170,41087.7,2190.93,130.185,648910,2829.42
171,55562.3,3161.38,139.177,814716,3826.19
172,71966.8,4151.3,141.158,949057,4955.86
173,89110.2,6228.15,172.159,1.02352e+06,6136.4
174,104304,7994.43,189.484,1.02081e+06,7056.95
175,116268,9683.58,206.648,941578,7866.4
176,123812,8730.03,173.738,804144,8376.83
177,128964,12906.3,250.613,637318,8725.37
178,126308,11261,221.919,470294,2947.52
179,122168,11196.6,228.443,324537,2850.9
180,115514,12902.7,281.532,210548,2695.63
181,105176,9334.9,220.875,129221,2454.39
182,97134.9,6709.89,170.078,75554,2482.55
183,90868.2,10528.9,292.733,42412.1,2322.39
184,80125.4,10620.9,338.069,23049,2047.83
185,68956.3,8780.63,323.796,12234.3,1762.37
186,59483.4,7762.39,332.432,6401.3,1520.26
187,50964.3,6944.08,348.243,3332.75,163.215
188,43257.8,5999.22,354.953,1743.13,138.535
189,36530.3,5345.93,376.21,924.63,116.99
190,30509.3,4475.03,377.146,501.996,97.707
191,25426.8,3169.59,316.498,281.489,118.003
192,21718.1,2749.84,321.83,164.464,100.791
193,18481.8,2498.86,345.358,100.866,85.7718
194,15549.2,1913,312.078,65.383,72.1621
195,13255.2,1528.76,291.289,45.156,0
196,11388.8,1164.16,256.283,33.3942,0
197,9923.82,736.039,183.115,26.4874,0
198,8915.77,716.037,198.943,22.6758,0
199,7948.81,532.797,164.85,21.0524,0
200,7185.75,374.994,127.331,21.106,10.5584
201,6596.82,264.796,97.3189,22.8567,9.69304
202,6130.7,169.803,66.7162,26.8439,9.00815
203,5769.45,157.904,65.9147,34.0088,8.47735
204,5428.27,111.585,49.3327,46.2022,0
205,5141.35,51.9535,24.1209,67.2005,0
206,4920.89,32.743,15.855,104.084,0
207,4725.7,21.302,10.7292,170.305,0
208,4547.28,22.6128,11.8392,215.402,0
209,4375.2,16.8378,9.15707,385.09,0
210,4219.79,9.5335,5.3713,710.619,0
211,4088.56,5.91358,3.43731,1341.34,0
212,3989.66,14.1784,8.45466,2566.12,0
213,3934.17,17.9747,10.8752,4928.65,0
214,3969.59,14.7745,8.85541,9413.4,0
215,4179.94,18.4848,10.5255,17711.2,0
216,4690.13,30.182,15.3322,32527.8,0
217,5704.54,59.9636,25.0966,57801.2,180.65
218,7520.81,144.412,46.0494,98557.5,238.168
219,10508.4,250.772,57.3685,160019,332.78
220,15147.1,469.018,74.7128,245669,479.675
221,21811.4,973.72,108.493,354450,1502
222,30536.9,1628.32,130.185,478078,2102.86
223,41176.6,2342.86,139.177,600235,2835.55
224,53239.5,3071.04,141.158,699209,3666.24
225,65848.7,4602.34,172.159,754066,4534.55
226,77021.3,5903.33,189.484,752070,5211.06
227,85815.4,7147.28,206.648,693699,5806.05
228,91354.5,6441.42,173.738,592446,6180.81
229,95134.9,9520.84,250.613,469538,6436.59
230,93161.5,8305.79,221.919,346485,2174.01
231,90097.6,8257.41,228.443,239100,2102.51
232,85183.6,9514.81,281.532,155119,1987.84
233,77555.4,6883.41,220.875,95202.1,1809.83
234,71622.3,4947.53,170.078,55663.7,1830.5
235,66998.9,7763.17,292.733,31246.7,1712.34
236,59076.2,7830.77,338.069,16981.1,1509.85
237,50839.8,6473.74,323.796,9013.54,1299.35
238,43854.6,5722.88,332.432,4716.1,1120.82
239,37573,5119.47,348.243,2455.37,120.329
240,31890.9,4422.79,354.953,1284.24,102.132
241,26930.7,3941.1,376.21,681.213,86.2465
242,22491.6,3299.01,377.146,369.841,72.03
243,18744.5,2336.6,316.498,207.384,86.9908
244,16010.2,2027.13,321.83,121.167,74.3015
245,13624.3,1842.09,345.358,74.3118,63.2288
246,11462.4,1410.2,312.078,48.1703,53.1955
247,9771.18,1126.94,291.289,33.2682,0
248,8395.27,858.162,256.283,24.6029,0
249,7315.3,542.568,183.115,19.5144,0
250,6572.17,527.82,198.943,16.7062,0
251,5859.34,392.743,164.85,15.5102,0
252,5296.82,276.419,127.331,15.5497,7.78289
253,4862.67,195.187,97.3189,16.8394,7.14497
254,4519.06,125.165,66.7162,19.777,6.64008
255,4252.75,116.394,65.9147,25.0556,6.24878
256,4001.24,82.2507,49.3327,34.0391,0
257,3789.73,38.2953,24.1209,49.5093,0
258,3627.2,24.135,15.855,76.6832,0
259,3483.31,15.7017,10.7292,125.47,0
260,3355.19,16.6848,11.8392,333.733,0
261,3234.56,12.4481,9.15707,596.639,0
262,3131.54,7.07489,5.3713,1101,0
263,3056.69,4.42111,3.43731,2078.21,0
264,3025.71,10.7527,8.45466,3975.82,0
265,3065.14,14.0042,10.8752,7636.2,0
266,3244.5,12.0758,8.85541,14584.6,0
267,3688.3,16.3106,10.5255,27440.9,0
268,4594.67,29.5677,15.3322,50396.8,0
269,6283.49,66.0494,25.0966,89554.3,198.985
270,9220.51,177.049,46.0494,152700,291.994
271,13987.9,333.805,57.3685,247925,442.966
272,21316.5,660.047,74.7128,380627,675.046
273,31790.3,1419.2,108.493,549166,2189.18
274,45474.6,2424.85,130.185,740709,3131.52
275,62127.2,3534.91,139.177,929973,4278.27
276,80975.7,4670.96,141.158,1.08332e+06,5576.23
277,100657,7035.17,172.159,1.16831e+06,6931.54
278,118115,9052.97,189.484,1.16522e+06,7991.35
279,131880,10983.9,206.648,1.07478e+06,8922.67
280,140593,9913.26,173.738,917904,9512.18
281,146554,14666.7,250.613,727478,9915.47
282,143613,12803.8,221.919,536826,3351.35
283,138959,12735.5,228.443,370448,3242.74
284,131428,14680.2,281.532,240334,3067
285,119692,10623.2,220.875,147501,2793.13
286,110560,7637.24,170.078,86242.5,2825.65
287,103441,11985.7,292.733,48412,2643.71
288,91221.9,12091.8,338.069,26309.6,2331.43
289,78513.6,9997.61,323.796,13965.1,2006.63
290,67733.4,8838.99,332.432,7306.88,1731.11
291,58037,7907.77,348.243,3804.23,185.865
292,49264.3,6832.24,354.953,1989.73,157.771
293,41605.2,6088.6,376.21,1055.44,133.242
294,34749.6,5096.98,377.146,573.013,111.287
295,28962.1,3610.29,316.498,321.31,134.41
296,24738.9,3132.31,321.83,187.73,114.81
297,21053.3,2846.54,345.358,115.135,97.706
298,17713.4,2179.26,312.078,74.6326,82.2058
299,15100.6,1741.6,291.289,51.5441,0
300,12974.8,1326.28,256.283,38.1185,0
301,11306.2,838.565,183.115,30.2345,0
302,10158,815.801,198.943,25.8836,0
303,9056.53,607.046,164.85,24.0307,0
304,8187.34,427.262,127.331,24.0918,12.0301
305,7516.49,301.712,97.3189,26.0901,11.0444
306,6985.54,193.479,66.7162,30.6414,10.2642
307,6574.06,179.926,65.9147,38.8199,9.6596
308,6185.42,127.149,49.3327,52.7383,0
309,5858.59,59.2012,24.1209,76.7072,0
310,5607.46,37.3114,15.855,118.809,0
311,5385.14,24.2745,10.7292,194.397,0
312,5188.04,25.7992,11.8392,560.58,0
313,5003.21,19.2547,9.15707,1002.19,0
314,4846.97,10.9505,5.3713,1849.37,0
315,4736.91,6.85133,3.43731,3490.82,0
316,4699.76,16.702,8.45466,6678.29,0
317,4781.26,21.8449,10.8752,12826.7,0
318,5097.69,18.9732,8.85541,24498.2,0
319,5857.49,25.9034,10.5255,46093.2,0
320,7394.03,47.5822,15.3322,84652.8,0
321,10245,107.691,25.0966,150427,324.438
322,15193.4,291.737,46.0494,256494,481.141
323,23218.1,554.072,57.3685,416446,735.266
324,35545.2,1100.63,74.7128,639350,1125.64
325,53156.4,2373.04,108.493,922449,3660.51
326,76162.4,4061.22,130.185,1.24419e+06,5244.78
327,104155,5926.18,139.177,1.5621e+06,7172.41
328,135834,7835.38,141.158,1.81968e+06,9353.95
329,168911,11805.6,172.159,1.96244e+06,11631.7
330,198253,15195.2,189.484,1.95725e+06,13413.3
331,221392,18439,206.648,1.80534e+06,14978.8
332,236044,16643.5,173.738,1.54183e+06,15970.1
333,246068,24625.8,250.613,1.22196e+06,16648.4
334,241143,21499,221.919,901720,5627.29
335,233336,21385.2,228.443,622252,5445.12
336,220697,24651.3,281.532,403695,5150.16
337,200993,17839.1,220.875,247762,4690.37
338,185660,12825.1,170.078,144864,4745.06
339,173708,20127.6,292.733,81318.9,4439.59
340,153191,20306,338.069,44193,3915.21
341,131850,16789.3,323.796,23457.6,3369.8
342,113748,14843.7,332.432,12273.6,2907.14
343,97464.9,13280,348.243,6390.06,312.135
344,82732.9,11473.8,354.953,3342.2,264.955
345,69870.8,10225,376.21,1772.84,223.764
346,58357.9,8559.8,377.146,962.504,186.893
347,48638.8,6063.1,316.498,539.713,225.727
348,41546.5,5260.41,321.83,315.335,192.812
349,35357.1,4780.5,345.358,193.395,164.088
350,29748.1,3659.87,312.078,125.362,138.058
351,25360.2,2924.87,291.289,86.5799,0
352,21790.2,2227.38,256.283,64.0285,0
353,18987.9,1408.31,183.115,50.7857,0
354,17059.6,1370.08,198.943,43.4774,0
355,15209.9,1019.49,164.85,40.3649,0
356,13750.1,717.562,127.331,40.4677,20.2038
357,12623.5,506.708,97.3189,43.8243,18.5484
358,11731.9,324.939,66.7162,51.4692,17.2382
359,11040.8,302.176,65.9147,65.2068,16.2228
360,10388.1,213.542,49.3327,88.5859,0
361,9839.25,99.4258,24.1209,128.847,0
362,9417.51,62.6631,15.855,199.566,0
363,9044.14,40.7681,10.7292,326.534,0
364,8703.34,43.2802,11.8392,439.475,0
365,8375.11,32.2313,9.15707,785.683,0
366,8079.58,18.2537,5.3713,1449.84,0
367,7831.94,11.3279,3.43731,2736.68,0
368,7649.27,27.1839,8.45466,5235.55,0
369,7555.65,34.5207,10.8752,10055.7,0
370,7647.35,28.4629,8.85541,19205.7,0
371,8094.9,35.7979,10.5255,36135.5,0
372,9153.91,58.9074,15.3322,66365,0
373,11241.8,118.169,25.0966,117929,356.004
374,14966.6,287.384,46.0494,201083,473.961
375,21083.8,503.139,57.3685,326479,667.677
376,30569.8,946.571,74.7128,501228,968.08
377,44189.8,1972.75,108.493,723169,3043.05
378,62017.8,3306.99,130.185,975402,4270.73
379,83751.6,4765.29,139.177,1.22463e+06,5767.4
380,108388,6252.18,141.158,1.42657e+06,7463.91
381,134136,9375.14,172.159,1.53849e+06,9237.04
382,156954,12029.8,189.484,1.53442e+06,10619.1
383,174918,14568.3,206.648,1.41532e+06,11834.5
384,186240,13131.8,173.738,1.20874e+06,12600.5
385,193969,19411.8,250.613,957978,13123.4
386,189961,16935.9,221.919,706918,4432.91
387,183724,16838.2,228.443,487824,4287.37
388,173711,19403.1,281.532,316483,4053.7
