timestep,biomass,catch,effort,recruitment,SSB
0,20730.6,0,4.81594,462.575,0
1,18729.8,0,3.72491,826.98,0
2,16930.1,15.5695,2.18494,1526.05,0
3,15330,9.02339,1.39823,2880.53,0
4,13934,20.1647,3.43918,5510.74,0
5,12762.3,23.7517,4.4238,10584.3,0
6,11903.7,18.0425,3.6022,20215.2,0
7,11522.1,20.7547,4.28155,38034.8,0
8,11883.2,31.1672,6.23683,69853.3,0
9,13427,57.5952,10.2088,124128,425.204
10,16809.2,132.061,18.732,211652,532.31
11,22889.1,223.809,23.3363,343640,724.849
12,32723.1,416.075,30.3917,527574,1036.27
13,47257.6,870.005,44.1325,761180,3254.31
14,66937.1,1475.92,52.9567,1.02667e+06,4609.49
15,91626.8,2158.17,56.6145,1.289e+06,6309.7
16,120329,2874.06,57.4202,1.50155e+06,8286.21
17,151153,4391.39,70.0308,1.61935e+06,10408.8
18,180794,5772.48,77.0781,1.61507e+06,12232.1
19,206854,7192.11,84.0602,1.48972e+06,13995.2
20,227260,6662.15,70.6731,1.27227e+06,15375.8
21,242869,10202.1,101.944,1.00833e+06,16431.9
22,249250,9294.37,90.2723,744075,5816.49
23,251459,9646.91,92.9258,513465,5868.03
24,249090,11723,114.521,333118,5812.75
25,241361,8958.64,89.8476,204446,5632.38
26,234113,6720.59,69.1842,119538,5983.4
27,227495,11121.9,119.078,67102.2,5814.27
28,215253,12105.8,137.52,36466.9,5501.38
29,201262,10854.4,131.714,19356.6,5143.81
30,188059,10405.1,135.226,10127.8,4806.36
31,175000,10129.3,141.658,5272.9,560.445
32,162039,9554.33,144.388,2757.89,518.936
33,149572,9330.31,153.035,1462.9,479.009
34,137314,8586.26,153.415,794.233,439.752
35,125844,6638.18,128.745,445.357,584.026
36,116399,6240.55,130.914,260.206,540.193
37,107423,6167.84,140.485,159.584,498.536
38,98613.3,5131.1,126.947,103.446,457.653
39,90955.2,4425.28,118.49,71.4434,0
40,84112,3611.42,104.251,52.8346,0
41,78187.8,2413.84,74.4874,41.907,0
42,73553.5,2463.67,80.9258,35.8764,0
43,68945.5,1919.22,67.0574,33.3081,0
44,64963.3,1401.34,51.7958,33.3928,95.4539
45,61570.6,1017.75,39.5873,36.1626,90.4688
46,58623.2,666.076,27.1388,42.471,86.138
47,56081.7,629.588,26.8127,53.8069,82.4037
48,53626.4,451.224,20.0676,73.0987,0
49,51399.8,211.926,9.8119,106.321,0
50,49459,134.138,6.44948,164.677,0
51,47639,87.4713,4.36443,269.447,0
52,45905.5,92.9992,4.81594,235.535,0
53,44211,69.2916,3.72491,421.083,0
54,42588.9,39.1663,2.18494,777.037,0
55,41052.3,24.1638,1.39823,1466.71,0
56,39598.8,57.3058,3.43918,2805.97,0
57,38205.8,71.1041,4.4238,5389.31,0
