timestep,biomass,catch,effort,recruitment,SSB
0,2.58373e+06,0,84.9975,1614.72,0
1,2.47691e+06,0,65.3138,1750.57,0
2,2.37483e+06,1167.8,37.5778,2032.89,0
3,2.27752e+06,716.764,25.9466,2529.27,0
4,2.18438e+06,1690.51,56.3667,3373.35,0
5,2.09388e+06,2084.17,69.7874,4789.81,0
6,2.00653e+06,1626.45,52.7879,7191.72,0
7,1.9231e+06,1852.66,62.6297,11369.4,0
8,1.84286e+06,2585.54,75.1557,18804.6,0
9,1.76532e+06,4052.24,107.365,32273.5,55903.7
10,1.68991e+06,7110.87,180.731,57021.1,53515.7
11,1.61545e+06,8463.96,197.731,102879,51157.7
12,1.54442e+06,10529.7,234.414,187910,48908.3
13,1.4775e+06,14605.1,324.78,344385,101745
14,1.41527e+06,16770.3,379.357,627750,97459.7
15,1.36404e+06,17272.5,397.251,1.12822e+06,93931.9
16,1.33259e+06,17112.8,391.883,1.98226e+06,91766.2
17,1.33248e+06,20839.5,425.882,3.3771e+06,91759
18,1.37541e+06,23656.5,466.144,5.53601e+06,93056.6
19,1.48236e+06,27783.5,461.67,8.6701e+06,100293
20,1.67465e+06,26429.1,387.409,1.2889e+07,113302
21,1.97865e+06,44884,550.247,1.80843e+07,133871
22,2.38703e+06,48011.9,467.039,2.38321e+07,55703.6
23,2.91337e+06,60302.7,480.459,2.9382e+07,67986.3
24,3.527e+06,89748.9,560.089,3.37875e+07,82305.7
25,4.17037e+06,83490.6,430.356,3.61673e+07,97319.5
26,4.82853e+06,74610.4,335.516,3.60031e+07,123406
27,5.4516e+06,144168,555.615,3.33314e+07,139331
28,5.91588e+06,180296,644.191,2.87302e+07,151197
29,6.22986e+06,181969,601.245,2.31057e+07,159221
30,6.42203e+06,192508,617.35,1.7392e+07,164132
31,6.4915e+06,203697,651.349,1.23027e+07,20789.2
32,6.45472e+06,206381,661.191,8.21927e+06,20671.5
33,6.34051e+06,214660,718.452,5.21634e+06,20305.7
34,6.16208e+06,209129,722.926,3.16551e+06,19734.3
35,5.94918e+06,169911,622.718,1.85012e+06,27609.4
36,5.74779e+06,166884,634.349,1.04955e+06,26674.8
37,5.52934e+06,172091,689.822,582671,25661
38,5.29146e+06,149046,641.507,319285,24557
39,5.06697e+06,133344,607.508,174204,0
40,4.85119e+06,112505,588.719,95475.3,0
41,4.65126e+06,77333.8,451.829,53031.8,0
42,4.48285e+06,80916.8,478.67,30111.8,0
43,4.30778e+06,64533.3,438.408,17618.6,0
44,4.14719e+06,48071.4,383.831,10708,6093.68
45,4.0017e+06,35501.3,327.464,6815.25,5879.9
46,3.86778e+06,23556.6,271.097,4569.82,5683.13
47,3.74514e+06,22536.4,255.887,3242.26,5502.92
48,3.62312e+06,16330.1,220.099,2451.56,0
49,3.50735e+06,7738.39,128.838,1987.85,0
50,3.40043e+06,4933.38,105.576,1726.28,0
51,3.29673e+06,3237.42,72.4715,1606.81,0
52,3.19534e+06,3462.29,84.9975,0.17105,0
53,3.0946e+06,2593.83,65.3138,0.18544,0
54,2.99586e+06,1473.19,37.5778,0.215347,0
55,2.89953e+06,912.518,25.9466,0.267929,0
56,2.8052e+06,2170.97,56.3667,0.357343,0
57,2.71121e+06,2698.63,69.7874,0.507391,0
58,2.61844e+06,2122.45,52.7879,0.761828,0
59,2.52811e+06,2435.51,62.6297,1.20438,0
60,2.43941e+06,3422.51,75.1557,1.992,0
61,2.35176e+06,5398.4,107.365,3.41877,74475
62,2.26427e+06,9527.69,180.731,6.04032,71704.4
63,2.17493e+06,11395.3,197.731,10.8981,68875.2
64,2.08614e+06,14223.2,234.414,19.9055,66063.5
65,1.99705e+06,19740.8,324.78,36.4812,137523
66,1.9051e+06,22574.6,379.357,66.4984,131191
67,1.81314e+06,22959.3,397.251,119.513,124858
68,1.72365e+06,22134.8,391.883,209.984,118696
69,1.63783e+06,25615,425.882,357.74,112786
70,1.55136e+06,26682.8,466.144,586.437,104961
71,1.46671e+06,27490.1,461.67,918.436,99233.8
72,1.38413e+06,21844.1,387.409,1365.35,93646.6
73,1.30994e+06,29714.8,550.247,1915.69,88627.1
74,1.23058e+06,24751.5,467.039,2524.57,28716.8
75,1.15892e+06,23988,480.459,3112.48,27044.5
76,1.09056e+06,27750.7,560.089,3579.15,25449.3
77,1.02097e+06,20439.8,430.356,3831.25,23825.3
78,961094,14850.8,335.516,3813.85,24563.4
79,908887,24035.5,555.615,3530.84,23229.1
80,849563,25891.8,644.191,3043.43,21712.9
81,790618,23093.3,601.245,2447.62,20206.4
82,736628,22081.3,617.35,1842.36,18826.6
83,685665,21515.5,651.349,1303.24,2195.87
84,637189,20373.3,661.191,870.678,2040.62
85,591686,20031.7,718.452,552.573,1894.89
86,548266,18607.1,722.926,335.327,1755.84
87,507924,14506.5,622.718,195.985,2357.21
88,473172,13738.3,634.349,111.18,2195.93
89,440527,13710.6,689.822,61.7232,2044.43
90,409187,11525.7,641.507,33.8223,1898.99
91,381223,10032.4,607.508,18.4537,0
92,355826,8252.03,588.719,10.1138,0
93,333179,5539.57,451.829,5.61773,0
94,314089,5669.4,478.67,3.18979,0
95,295628,4428.69,438.408,1.86636,0
96,279118,3235.35,383.831,1.13432,410.122
97,264436,2345.96,327.464,0.721949,388.549
98,251211,1529.99,271.097,0.484087,369.118
99,239315,1440.08,255.887,0.343457,351.638
100,227983,1027.56,220.099,0.259697,0
101,217510,479.9,128.838,0.210575,0
102,207994,301.76,105.576,0.182868,0
103,199037,195.456,72.4715,0.170211,0
104,190545,206.464,84.9975,6.07092,0
105,182385,152.871,65.3138,6.58166,0
106,174610,85.8626,37.5778,7.64311,0
107,167216,52.6248,25.9466,9.50937,0
108,160156,123.946,56.3667,12.6829,0
109,153314,152.603,69.7874,18.0084,0
110,146725,118.932,52.7879,27.0389,0
111,140439,135.295,62.6297,42.746,0
112,134397,188.56,75.1557,70.7001,0
113,128552,295.088,107.365,121.339,4070.96
114,122846,516.918,180.731,214.384,3890.27
115,117163,613.861,197.731,386.797,3710.29
116,111627,761.066,234.414,706.49,3534.99
117,106190,1049.69,324.78,1294.79,7312.55
118,100719,1193.47,379.357,2360.17,6935.81
119,95375.6,1207.72,397.251,4241.79,6567.86
120,90310.4,1159.74,391.883,7452.76,6219.05
121,85616.8,1339.01,425.882,12697,5895.84
122,81120.5,1395.24,466.144,20813.9,5488.4
123,77016.1,1443.49,461.67,32597.2,5210.71
124,73390.3,1158.24,387.409,48459,4965.4
125,70642,1602.45,550.247,67992,4779.46
126,68083.6,1369.41,467.039,89602.2,1588.79
127,66381.2,1374,480.459,110468,1549.07
128,65203.4,1659.18,560.089,127032,1521.58
129,64114.1,1283.56,430.356,135979,1496.16
130,63573.7,982.34,335.516,135362,1624.8
131,63291.1,1673.73,555.615,125317,1617.58
132,62102.2,1892.66,644.191,108018,1587.19
133,60391.5,1763.99,601.245,86871.1,1543.47
134,58477.8,1752.94,617.35,65389.2,1494.56
135,56264.5,1765.53,651.349,46254.9,180.189
136,53785.8,1719.73,661.191,30902.2,172.251
137,51170.3,1732.39,718.452,19612,163.875
138,48424.7,1643.44,722.926,11901.5,155.082
139,45704.5,1305.34,622.718,6955.93,212.109
140,43296,1257.08,634.349,3946.01,200.931
141,40929.8,1273.87,689.822,2190.69,189.95
142,38559.3,1086.11,641.507,1200.43,178.949
143,36401,957.94,607.508,654.959,0
144,34399.3,797.761,588.719,358.961,0
145,32588,541.822,451.829,199.385,0
146,31061.6,560.671,478.67,113.212,0
147,29543,442.573,438.408,66.2412,0
148,28170.9,326.538,383.831,40.2593,41.3929
149,26941.4,239.012,327.464,25.6235,39.5864
150,25824,157.28,271.097,17.1813,37.9445
151,24811.2,149.302,255.887,12.19,36.4564
152,23828.5,107.399,220.099,9.2172,0
153,22909.8,50.5467,128.838,7.47377,0
154,22069.1,32.0181,105.576,6.49036,0
155,21267.1,20.8845,72.4715,6.04116,0
156,20496.9,22.2093,84.9975,41.0377,0
157,19745.4,16.5502,65.3138,44.4902,0
158,19020,9.3529,37.5778,51.6653,0
159,18322,5.76617,25.9466,64.2807,0
160,17648,13.6579,56.3667,85.7327,0
161,16986.6,16.9078,69.7874,121.732,0
162,16343.1,13.2473,52.7879,182.775,0
163,15725.2,15.1492,62.6297,288.951,0
164,15128.7,21.2257,75.1557,477.913,0
165,14552.6,33.405,107.365,820.221,460.848
166,13996.3,58.8944,180.731,1449.17,443.233
167,13458,70.5115,197.731,2614.64,426.184
168,12971.7,88.4405,234.414,4775.67,410.787
169,12568.2,124.237,324.78,8752.45,865.483
170,12295.1,145.691,379.357,15954.1,846.675
171,12279,155.485,397.251,28673.3,845.567
172,12713.9,163.269,391.883,50378.6,875.517
173,13881.4,217.1,425.882,85828,955.917
174,16132.8,277.477,466.144,140696,1091.5
175,19973.1,374.35,461.67,220348,1351.33
176,25942.1,409.414,387.409,327569,1755.17
177,34636.4,785.696,550.247,459607,2343.41
178,46032.9,925.887,467.039,605686,1074.22
179,60324.4,1248.63,480.459,746736,1407.73
180,76785.1,1953.89,560.089,858699,1791.85
181,94007.2,1882.02,430.356,919182,2193.74
182,111482,1722.63,335.516,915008,2849.24
183,127969,3384.14,555.615,847109,3270.6
184,140496,4281.85,644.191,730171,3590.77
185,149193,4357.79,601.245,587225,3813.02
186,154730,4638.21,617.35,442013,3954.54
187,157108,4929.91,651.349,312670,503.144
188,156753,5011.98,661.191,208890,502.007
189,154392,5226.98,718.452,132572,494.444
190,150371,5103.28,722.926,80450.6,481.567
191,145435,4153.68,622.718,47020.2,674.945
192,140725,4085.88,634.349,26673.9,653.088
193,135555,4218.91,689.822,14808.4,629.095
194,129874,3658.22,641.507,8114.54,602.732
195,124494,3276.22,607.508,4427.34,0
196,119304,2766.81,588.719,2426.48,0
197,114485,1903.48,451.829,1347.79,0
198,110426,1993.22,478.67,765.284,0
199,106189,1590.78,438.408,447.772,0
200,102298,1185.77,383.831,272.142,150.311
201,98768.7,876.232,327.464,173.208,145.126
202,95516.9,581.742,271.097,116.141,140.348
203,92536.2,556.838,255.887,82.4011,135.968
204,89564.6,403.684,220.099,62.3057,0
205,86741.7,191.381,128.838,50.5206,0
206,84132.7,122.061,105.576,43.873,0
207,81598.9,80.131,72.4715,40.8365,0
208,79118.7,85.7287,84.9975,18.7521,0
209,76651.2,64.2474,65.3138,20.3297,0
210,74229.9,36.5018,37.5778,23.6083,0
211,71865.5,22.6169,25.9466,29.3729,0
212,69548.2,53.824,56.3667,39.1754,0
213,67237.1,66.9253,69.7874,55.625,0
214,64954.7,52.6508,52.7879,83.5189,0
215,62731.8,60.434,62.6297,132.036,0
216,60549.3,84.9511,75.1557,218.381,0
217,58394.2,134.042,107.365,374.798,1849.22
218,56247.3,236.68,180.731,662.197,1781.23
219,54063.6,283.26,197.731,1194.76,1712.08
220,51912.2,353.934,234.414,2182.23,1643.95
221,49788.1,492.156,324.78,3999.41,3428.56
222,47657.3,564.718,379.357,7290.19,3281.83
223,45640.4,577.933,397.251,13102.2,3142.94
224,43881.5,563.516,391.883,23020.4,3021.82
225,42535.3,665.235,425.882,39218.9,2929.12
226,41667.6,716.667,466.144,64290.8,2819.13
227,41563.8,779.02,461.67,100688,2812.1
228,42476.2,670.353,387.409,149682,2873.83
229,44817.4,1016.64,550.247,210016,3032.23
230,48277.1,971.026,467.039,276767,1126.59
231,53228.1,1101.75,480.459,341219,1242.13
232,59242,1507.49,560.089,392381,1382.47
233,65574.9,1312.81,430.356,420018,1530.25
234,72237.8,1116.22,335.516,418111,1846.23
235,78618,2079.05,555.615,387085,2009.3
236,83030.7,2530.49,644.191,333650,2122.08
237,85700.5,2503.24,601.245,268331,2190.31
238,87036.3,2609.02,617.35,201977,2224.45
239,86995.5,2729.84,651.349,142874,278.606
240,85760.3,2742.08,661.191,95452,274.65
241,83674,2832.81,718.452,60578.4,267.969
242,80875.2,2744.75,722.926,36761.7,259.006
243,77726.4,2219.9,622.718,21485.8,360.719
244,74804.6,2171.91,634.349,12188.6,347.159
245,71719.1,2232.13,689.822,6766.68,332.84
