timestep,biomass,catch,effort,recruitment,SSB
0,20730.6,0,12.8425,462.575,0
1,18729.8,0,9.93309,826.98,0
2,16947.5,41.5292,5.8265,1526.05,0
3,15382.6,24.1329,3.72861,2880.53,0
4,14026.7,54.064,9.17116,5510.74,0
5,12872,63.7818,11.7968,10584.3,0
6,12021.3,48.5263,9.60587,20215.2,0
7,11653.8,55.8931,11.4175,38034.8,0
8,12021.1,83.8908,16.6316,69853.3,0
9,13551.2,154.446,27.2234,124128,429.137
10,16873.9,351.172,49.9519,211652,534.358
11,22770.1,588.822,62.2302,343640,721.079
12,32269.5,1082.42,81.0444,527574,1021.91
13,46154.6,2230.73,117.687,761180,3178.35
14,64456.1,3719.58,141.218,1.02667e+06,4438.65
15,86831.5,5345.87,150.972,1.289e+06,5979.48
16,112208,7003.36,153.12,1.50155e+06,7727.02
17,138695,10482.9,186.749,1.61935e+06,9550.94
18,161925,13417.2,205.542,1.61507e+06,10955.5
19,179926,16195.6,224.161,1.48972e+06,12173.3
20,190846,14551.7,188.462,1.27227e+06,12912.2
21,198141,21414.3,271.851,1.00833e+06,13405.7
22,192845,18576.5,240.726,744075,4500.21
23,185463,18363.3,247.802,513465,4327.95
24,174246,21007.2,305.39,333118,4066.19
25,157284,15083.3,239.594,204446,3670.36
26,144268,10777.5,184.491,119538,3687.17
27,134244,16785.8,317.541,67102.2,3430.96
28,117196,16751,366.719,36466.9,2995.26
29,99677.6,13689.7,351.236,19356.6,2547.54
30,85011.9,11963.5,360.604,10127.8,2172.71
31,71984.1,10574.2,377.756,5272.9,230.532
32,60345.7,9021.68,385.034,2757.89,193.259
33,50317.7,7934.93,408.093,1462.9,161.144
34,41460.4,6553.04,409.107,794.233,132.778
35,34088,4583.65,343.319,445.357,158.198
36,28786.7,3931.29,349.104,260.206,133.596
37,24214.9,3529.9,374.626,159.584,112.379
38,20120.5,2670.4,338.525,103.446,93.3768
39,16960.1,2110.91,315.974,71.4434,0
40,14419.8,1591.64,278.002,52.8346,0
41,12449.4,998.341,198.633,41.907,0
42,11111.6,964.583,215.802,35.8764,0
43,9835.87,713.049,178.82,33.3081,0
44,8839.25,499.233,138.122,33.3928,12.988
45,8078.01,351.115,105.566,36.1626,11.8694
46,7481.41,224.504,72.3701,42.471,10.9928
47,7024.23,208.291,71.5007,53.8069,10.3211
48,6593.79,146.9,53.5135,73.0987,0
49,6234.98,68.3142,26.1651,106.321,0
50,5963.57,43.0313,17.1986,164.677,0
51,5725.4,27.99,11.6385,269.447,0
52,5506.81,29.6988,12.8425,221.552,0
53,5295.18,22.1016,9.93309,396.086,0
54,5103.13,12.505,5.8265,730.909,0
55,4938.8,7.74823,3.72861,1379.64,0
56,4809.46,18.5375,9.17116,2639.39,0
57,4723.22,23.4039,11.7968,5069.38,0
58,4730.33,19.0949,9.60587,9682.18,0
59,4919.19,23.5931,11.4175,18216.9,0
60,5416.57,37.8003,16.6316,33456.5,0
61,6431.19,73.2976,27.2234,59451.6,203.662
62,8266.54,172.04,49.9519,101372,261.783
63,11295.6,292.098,62.2302,164588,357.707
64,16012.9,537.122,81.0444,252684,507.093
65,22793.4,1101.64,117.687,364570,1569.62
66,31647.6,1826.3,141.218,491728,2179.35
67,42417.7,2611.49,150.972,617373,2921.01
68,54598.9,3407.73,153.12,719174,3759.85
69,67292.2,5086.13,186.749,775596,4633.95
70,78399.9,6496.22,205.542,773544,5304.34
71,86985.6,7829.81,224.161,713506,5885.23
72,92167.5,7027.63,188.462,609361,6235.82
73,95621.1,10334.3,271.851,482945,6469.48
74,93017,8960.21,240.726,356378,2170.64
75,89425,8854.25,247.802,245926,2086.82
76,83996.5,10126.7,305.39,159548,1960.14
77,75807.5,7269.81,239.594,97920.4,1769.04
78,69526.9,5193.97,184.491,57253.1,1776.95
79,64691.3,8088.97,317.541,32138.9,1653.36
80,56473.4,8071.84,366.719,17466,1443.33
81,48030.2,6596.44,351.236,9270.9,1227.54
82,40962.4,5764.53,360.604,4850.76,1046.91
83,34684.4,5095,377.756,2525.48,111.078
84,29076.2,4346.89,385.034,1320.91,93.1175
85,24244.1,3823.22,408.093,700.663,77.6427
86,19976.3,3157.36,409.107,380.401,63.9747
