timestep,biomass,catch,effort,recruitment,SSB
0,2.58373e+06,0,1.31439,1614.72,0
1,2.47691e+06,0,1.01001,1750.57,0
2,2.37435e+06,18.0596,0.5811,2032.89,0
3,2.2759e+06,11.0778,0.401236,2529.27,0
4,2.18142e+06,26.1166,0.871651,3373.35,0
5,2.09074e+06,32.1972,1.07919,4789.81,0
6,2.00376e+06,25.1267,0.816308,7191.72,0
7,1.92039e+06,28.6227,0.968501,11369.4,0
8,1.84054e+06,39.9604,1.1622,18804.6,0
9,1.76421e+06,62.6962,1.66029,32273.5,55868.7
10,1.69149e+06,110.297,2.79482,57021.1,53565.8
11,1.62266e+06,131.816,3.05769,102879,51386.2
12,1.55843e+06,164.87,3.62496,187910,49352
13,1.50011e+06,230.448,5.02237,344385,103302
14,1.45013e+06,267.308,5.86635,627750,99860.6
15,1.41283e+06,278.419,6.14306,1.12822e+06,97291.8
16,1.39531e+06,278.88,6.06005,1.98226e+06,96085.6
17,1.40854e+06,343.344,6.5858,3.3771e+06,96996.3
18,1.46804e+06,393.853,7.20841,5.53601e+06,99323.6
19,1.59393e+06,466.359,7.13923,8.6701e+06,107841
20,1.80891e+06,444.98,5.99087,1.2889e+07,122386
21,2.13406e+06,757.208,8.50897,1.80843e+07,144385
22,2.582e+06,811.271,7.22225,2.38321e+07,60253.3
23,3.15109e+06,1019.18,7.42978,2.9382e+07,73533.5
24,3.82001e+06,1522.61,8.66116,3.37875e+07,89143.4
25,4.54868e+06,1422.49,6.65498,3.61673e+07,106148
26,5.286e+06,1272.93,5.1884,3.60031e+07,135098
27,5.9791e+06,2478,8.59198,3.33314e+07,152812
28,6.58348e+06,3150.93,9.96172,2.87302e+07,168259
29,7.07361e+06,3242.61,9.29761,2.31057e+07,180785
30,7.44245e+06,3502.67,9.54665,1.7392e+07,190212
31,7.6972e+06,3794.82,10.0724,1.23027e+07,24650.5
32,7.85405e+06,3946.73,10.2246,8.21927e+06,25152.9
33,7.93243e+06,4224.78,11.1101,5.21634e+06,25403.9
34,7.95037e+06,4244.85,11.1793,3.16551e+06,25461.3
35,7.92308e+06,3550.17,9.62966,1.85012e+06,36770.1
36,7.86266e+06,3582.45,9.80953,1.04955e+06,36489.7
37,7.77657e+06,3802.19,10.6673,582671,36090.1
38,7.67044e+06,3388.99,9.92021,319285,35597.6
39,7.54911e+06,3113.24,9.39446,174204,0
40,7.41553e+06,2690.7,9.10391,95475.3,0
41,7.27223e+06,1885.47,6.98704,53031.8,0
42,7.12154e+06,2005.97,7.40211,30111.8,0
43,6.96411e+06,1625.5,6.7795,17618.6,0
44,6.80184e+06,1226.33,5.93553,10708,9994.3
45,6.63595e+06,914.437,5.06387,6815.25,9750.53
46,6.46738e+06,610.974,4.19222,4569.82,9502.85
47,6.29707e+06,587.738,3.95702,3242.26,9252.6
48,6.12554e+06,427.906,3.40359,2451.56,0
49,5.95367e+06,203.355,1.99234,1987.85,0
50,5.78215e+06,129.818,1.63262,1726.28,0
51,5.6114e+06,85.2551,1.12069,1606.81,0
52,5.44186e+06,91.2324,1.31439,0.0777631,0
53,5.27392e+06,68.3867,1.01001,0.0843052,0
54,5.10801e+06,38.852,0.5811,0.0979014,0
55,4.94445e+06,24.0669,0.401236,0.121807,0
56,4.7835e+06,57.2695,0.871651,0.162456,0
57,4.62535e+06,71.2298,1.07919,0.230671,0
58,4.47023e+06,56.0557,0.816308,0.346344,0
59,4.31832e+06,64.3632,0.968501,0.547538,0
60,4.16975e+06,90.5302,1.1622,0.905606,0
61,4.02459e+06,143.025,1.66029,1.55425,127450
62,3.88291e+06,253.193,2.79482,2.74607,122963
63,3.74472e+06,304.199,3.05769,4.95453,118587
64,3.61011e+06,381.924,3.62496,9.04951,114324
65,3.4791e+06,534.462,5.02237,16.5852,239582
66,3.35162e+06,617.816,5.86635,30.2317,230803
67,3.22773e+06,636.072,6.14306,54.3335,222272
68,3.1075e+06,621.093,6.06005,95.4632,213992
69,2.99093e+06,729.065,6.5858,162.637,205965
70,2.87786e+06,772.086,7.20841,266.608,194708
71,2.76831e+06,809.964,7.13923,417.542,187297
72,2.66225e+06,654.897,5.99087,620.717,180121
73,2.55981e+06,908.274,8.50897,870.917,173190
74,2.46052e+06,773.101,7.22225,1147.73,57418.4
75,2.3647e+06,764.832,7.42978,1415,55182.5
76,2.27216e+06,905.654,8.66116,1627.16,53023
77,2.18268e+06,682.577,6.65498,1741.77,50934.8
78,2.09653e+06,504.871,5.1884,1733.86,53582.7
79,2.0136e+06,834.522,8.59198,1605.2,51463
80,1.93329e+06,925.295,9.96172,1383.61,49410.5
81,1.85577e+06,850.703,9.29761,1112.74,47429.3
82,1.78113e+06,838.258,9.54665,837.578,45521.6
83,1.70922e+06,842.669,10.0724,592.484,5473.85
84,1.63996e+06,824.096,10.2246,395.83,5252.03
85,1.57328e+06,837.923,11.1101,251.212,5038.49
86,1.50908e+06,805.727,11.1793,152.447,4832.88
87,1.44732e+06,648.517,9.62966,89.0993,6716.85
88,1.38806e+06,632.438,9.80953,50.5449,6441.8
89,1.33106e+06,650.794,10.6673,28.0607,6177.3
90,1.27623e+06,563.869,9.92021,15.3764,5922.83
91,1.22359e+06,504.607,9.39446,8.38945,0
92,1.17305e+06,425.637,9.10391,4.59798,0
93,1.12455e+06,291.56,6.98704,2.55395,0
94,1.07807e+06,303.666,7.40211,1.45015,0
95,1.0334e+06,241.206,6.7795,0.848491,0
96,990551,178.59,5.93553,0.515686,1455.47
97,949456,130.836,5.06387,0.328214,1395.08
98,910038,85.9714,4.19222,0.220077,1337.17
99,872232,81.41,3.95702,0.156143,1281.62
100,835941,58.3955,3.40359,0.118064,0
101,801125,27.3634,1.99234,0.0957323,0
102,767739,17.2369,1.63262,0.0831357,0
103,735708,11.1777,1.12069,0.0773819,0
104,704977,11.8189,1.31439,0.0891826,0
105,675491,8.75906,1.01001,0.0966855,0
106,647206,4.92272,0.5811,0.112278,0
107,620077,3.01819,0.401236,0.139694,0
