timestep,biomass,catch,effort,recruitment,SSB
0,2.58373e+06,0,35.0505,1614.72,0
1,2.47691e+06,0,26.9335,1750.57,0
2,2.37454e+06,481.58,15.496,2032.89,0
3,2.27656e+06,295.475,10.6996,2529.27,0
4,2.18262e+06,696.716,23.244,3373.35,0
5,2.09201e+06,858.939,28.7783,4789.81,0
6,2.00488e+06,670.312,21.7682,7191.72,0
7,1.92149e+06,763.563,25.8267,11369.4,0
8,1.84148e+06,1065.86,30.992,18804.6,0
9,1.76467e+06,1671.56,44.2743,32273.5,55883.2
10,1.69087e+06,2937.67,74.5284,57021.1,53546.1
11,1.61977e+06,3505.11,81.5385,102879,51294.5
12,1.55278e+06,4374.58,96.6656,187910,49173.2
13,1.49097e+06,6095.64,133.93,344385,102673
14,1.43599e+06,7041.81,156.436,627750,98887
15,1.39297e+06,7301.39,163.815,1.12822e+06,95924.3
16,1.36969e+06,7281.24,161.601,1.98226e+06,94321
17,1.37735e+06,8924.76,175.621,3.3771e+06,94848.9
18,1.42989e+06,10194.2,192.224,5.53601e+06,96742.8
19,1.54778e+06,12030.3,190.38,8.6701e+06,104719
20,1.75313e+06,11463.5,159.756,1.2889e+07,118612
21,2.0693e+06,19489.3,226.906,1.80843e+07,140003
22,2.50045e+06,20865.1,192.593,2.38321e+07,58350.2
23,3.0514e+06,26207.7,198.128,2.9382e+07,71207.1
24,3.69687e+06,39090.8,230.964,3.37875e+07,86269.9
25,4.38931e+06,36455.2,177.466,3.61673e+07,102429
26,5.09294e+06,32602.7,138.357,3.60031e+07,130164
27,5.75624e+06,63274.8,229.12,3.33314e+07,147116
28,6.30066e+06,79916.1,265.646,2.87302e+07,161031
29,6.71463e+06,81593.3,247.936,2.31057e+07,171611
30,7.0062e+06,87392.6,254.577,1.7392e+07,179063
31,7.17887e+06,93777.3,268.598,1.23027e+07,22990.6
32,7.24868e+06,96501.1,272.656,8.21927e+06,23214.1
33,7.23901e+06,102102,296.269,5.21634e+06,23183.2
34,7.16545e+06,101314,298.114,3.16551e+06,22947.6
35,7.04982e+06,83747.2,256.791,1.85012e+06,32717.4
36,6.92071e+06,83590.3,261.587,1.04955e+06,32118.2
37,6.76867e+06,87691.1,284.462,582671,31412.6
38,6.59532e+06,77260.6,264.539,319285,30608.1
39,6.41961e+06,70220.5,250.519,174204,0
40,6.24106e+06,60103.6,242.771,95475.3,0
41,6.06499e+06,41791.1,186.321,53031.8,0
42,5.90125e+06,44164.2,197.39,30111.8,0
43,5.73026e+06,35558.5,180.787,17618.6,0
44,5.5643e+06,26689.4,158.281,10708,8175.91
45,5.40452e+06,19824.3,135.037,6815.25,7941.13
46,5.24961e+06,13208.6,111.793,4569.82,7713.53
47,5.09997e+06,12678.1,105.52,3242.26,7493.65
48,4.95005e+06,9212.71,90.7623,2451.56,0
49,4.80338e+06,4373.13,53.1292,1987.85,0
50,4.66175e+06,2790.2,43.5364,1726.28,0
51,4.52227e+06,1831.84,29.8852,1606.81,0
