timestep,biomass,catch,effort,recruitment,SSB
0,2.58373e+06,0,3.94318,1614.72,0
1,2.47691e+06,0,3.03002,1750.57,0
2,2.37437e+06,54.1786,1.7433,2032.89,0
3,2.27596e+06,33.2341,1.20371,2529.27,0
4,2.18151e+06,78.3523,2.61495,3373.35,0
5,2.09084e+06,96.5946,3.23756,4789.81,0
6,2.00385e+06,75.3825,2.44892,7191.72,0
7,1.92047e+06,85.8707,2.9055,11369.4,0
8,1.84061e+06,119.883,3.4866,18804.6,0
9,1.76425e+06,188.086,4.98086,32273.5,55869.9
10,1.69144e+06,330.86,8.38445,57021.1,53564.3
11,1.62244e+06,395.36,9.17308,102879,51379
12,1.55799e+06,494.418,10.8749,187910,49338.1
13,1.49939e+06,690.907,15.0671,344385,103253
14,1.44903e+06,801.164,17.599,627750,99784.4
15,1.41127e+06,834.169,18.4292,1.12822e+06,97184.6
16,1.3933e+06,835.262,18.1801,1.98226e+06,95946.9
17,1.40608e+06,1027.98,19.7574,3.3771e+06,96827.2
18,1.46503e+06,1178.81,21.6252,5.53601e+06,99119.8
19,1.59028e+06,1395.46,21.4177,8.6701e+06,107594
20,1.80448e+06,1331.34,17.9726,1.2889e+07,122086
21,2.1289e+06,2265.32,25.5269,1.80843e+07,144036
22,2.57549e+06,2426.91,21.6667,2.38321e+07,60101.5
23,3.14312e+06,3048.8,22.2894,2.9382e+07,73347.6
24,3.81016e+06,4554.2,25.9835,3.37875e+07,88913.5
25,4.53591e+06,4254.13,19.9649,3.61673e+07,105850
26,5.27051e+06,3806.68,15.5652,3.60031e+07,134702
27,5.96121e+06,7408.63,25.776,3.33314e+07,152355
28,6.56073e+06,9415.57,29.8852,2.87302e+07,167678
29,7.04465e+06,9683.52,27.8928,2.31057e+07,180045
30,7.40716e+06,10453.2,28.6399,1.7392e+07,189310
31,7.65511e+06,11316.5,30.2172,1.23027e+07,24515.7
32,7.80469e+06,11759.8,30.6738,8.21927e+06,24994.8
33,7.87564e+06,12576.8,33.3303,5.21634e+06,25222
34,7.88576e+06,12624.2,33.5378,3.16551e+06,25254.4
35,7.85083e+06,10548.6,28.889,1.85012e+06,36434.8
36,7.78438e+06,10635.4,29.4286,1.04955e+06,36126.4
37,7.69241e+06,11277.5,32.002,582671,35699.6
38,7.58022e+06,10042.9,29.7606,319285,35178.9
39,7.45389e+06,9218.05,28.1834,174204,0
40,7.31608e+06,7960.92,27.3117,95475.3,0
41,7.16962e+06,5575.12,20.9611,53031.8,0
42,7.01754e+06,5928.32,22.2063,30111.8,0
43,6.85864e+06,4801.5,20.3385,17618.6,0
44,6.69579e+06,3620.96,17.8066,10708,9838.47
45,6.53022e+06,2699.23,15.1916,6815.25,9595.19
46,6.36268e+06,1803.08,12.5767,4569.82,9349.01
47,6.19404e+06,1734.2,11.8711,3242.26,9101.22
48,6.02428e+06,1262.41,10.2108,2451.56,0
49,5.85451e+06,599.884,5.97703,1987.85,0
50,5.68554e+06,382.938,4.89785,1726.28,0
51,5.51747e+06,251.48,3.36208,1606.81,0
52,5.35067e+06,269.107,3.94318,0.0799387,0
53,5.18544e+06,201.715,3.03002,0.0866638,0
54,5.02224e+06,114.598,1.7433,0.10064,0
55,4.8614e+06,70.9876,1.20371,0.125214,0
56,4.70316e+06,168.921,2.61495,0.167001,0
57,4.5476e+06,210.094,3.23756,0.237125,0
58,4.39499e+06,165.335,2.44892,0.356034,0
59,4.24557e+06,189.834,2.9055,0.562857,0
60,4.09941e+06,267.003,3.4866,0.930942,0
61,3.95655e+06,421.806,4.98086,1.59773,125295
62,3.81702e+06,746.64,8.38445,2.82289,120877
63,3.68071e+06,896.925,9.17308,5.09315,116560
64,3.54784e+06,1125.89,10.8749,9.30269,112352
65,3.41837e+06,1575.15,15.0671,17.0492,235400
66,3.2921e+06,1820.19,17.599,31.0775,226704
67,3.16924e+06,1873.26,18.4292,55.8536,218244
68,3.04997e+06,1828.41,18.1801,98.134,210031
69,2.93437e+06,2145.31,19.7574,167.187,202070
70,2.82205e+06,2270.72,21.6252,274.067,190933
71,2.71315e+06,2380.77,21.4177,429.223,183565
72,2.60766e+06,1923.92,17.9726,638.083,176427
73,2.50606e+06,2666.65,25.5269,895.283,169554
74,2.40712e+06,2268.25,21.6667,1179.84,56172.4
75,2.31191e+06,2242.54,22.2894,1454.59,53950.6
76,2.21998e+06,2653.49,25.9835,1672.69,51805.2
77,2.13082e+06,1998.45,19.9649,1790.5,49724.7
78,2.04543e+06,1477.33,15.5652,1782.37,52276.5
79,1.96355e+06,2440.32,25.776,1650.11,50184
80,1.88365e+06,2703.3,29.8852,1422.32,48141.8
81,1.80636e+06,2483.01,27.8928,1143.87,46166.5
82,1.73209e+06,2444.37,28.6399,861.011,44268.3
83,1.66057e+06,2454.82,30.2172,609.06,5318.04
84,1.59168e+06,2398.28,30.6738,406.904,5097.41
85,1.5254e+06,2435.95,33.3303,258.241,4885.15
86,1.46156e+06,2339.8,33.5378,156.712,4680.71
87,1.40023e+06,1881.38,28.889,91.5921,6498.28
88,1.34166e+06,1833.05,29.4286,51.959,6226.49
89,1.28538e+06,1884.44,32.002,28.8458,5965.28
90,1.2312e+06,1631.19,29.7606,15.8066,5713.84
91,1.17935e+06,1458.48,28.1834,8.62416,0
92,1.12969e+06,1229.26,27.3117,4.72661,0
93,1.08218e+06,841.504,20.9611,2.6254,0
94,1.0369e+06,875.962,22.2063,1.49072,0
95,993370,695.424,20.3385,0.872229,0
96,951729,514.676,17.8066,0.530114,1398.42
97,911910,376.932,15.1916,0.337397,1339.92
98,873806,247.622,12.5767,0.226234,1283.93
99,837345,234.439,11.8711,0.160512,1230.35
100,802353,168.136,10.2108,0.121367,0
101,768828,78.7781,5.97703,0.0984107,0
102,736737,49.6214,4.89785,0.0854616,0
103,705968,32.1772,3.36208,0.0795468,0
104,676460,34.0218,3.94318,0.107413,0
105,648145,25.2131,3.03002,0.116449,0
106,620989,14.1698,1.7433,0.135229,0
107,594950,8.68763,1.20371,0.168249,0
