timestep,biomass,catch,effort,recruitment,SSB
0,2.58373e+06,0,44.6894,1614.72,0
1,2.47691e+06,0,34.3403,1750.57,0
2,2.3746e+06,614.011,19.7574,2032.89,0
3,2.27674e+06,376.755,13.642,2529.27,0
4,2.18296e+06,888.412,29.6361,3373.35,0
5,2.09237e+06,1095.27,36.6923,4789.81,0
6,2.0052e+06,854.744,27.7545,7191.72,0
7,1.9218e+06,973.647,32.929,11369.4,0
8,1.84175e+06,1359.05,39.5148,18804.6,0
9,1.7648e+06,2131.11,56.4498,32273.5,55887.3
10,1.69069e+06,3744.22,95.0238,57021.1,53540.3
11,1.61894e+06,4465.37,103.962,102879,51268.2
12,1.55117e+06,5569.61,123.249,187910,49122.1
13,1.48837e+06,7753.94,170.761,344385,102494
14,1.43198e+06,8947.05,199.456,627750,98610.3
15,1.38734e+06,9264.88,208.864,1.12822e+06,95536.9
16,1.36245e+06,9227.68,206.042,1.98226e+06,93822.6
17,1.36858e+06,11296.3,223.917,3.3771e+06,94244.3
18,1.41919e+06,12887.5,245.086,5.53601e+06,96019.1
19,1.53489e+06,15194.3,242.734,8.6701e+06,103847
20,1.73761e+06,14473.3,203.69,1.2889e+07,117562
21,2.05133e+06,24600.6,289.305,1.80843e+07,138788
22,2.47789e+06,26332.3,245.556,2.38321e+07,57823.9
23,3.02389e+06,33073.9,252.613,2.9382e+07,70565.3
24,3.66297e+06,49310.6,294.48,3.37875e+07,85478.7
25,4.34552e+06,45963.3,226.269,3.61673e+07,101407
26,5.03998e+06,41099.5,176.405,3.60031e+07,128811
27,5.69518e+06,79696.8,292.127,3.33314e+07,145556
28,6.22336e+06,100464,338.699,2.87302e+07,159055
29,6.6169e+06,102343,316.119,2.31057e+07,169113
30,6.88797e+06,109354,324.586,1.7392e+07,176041
31,7.03912e+06,117024,342.462,1.23027e+07,22543
32,7.0864e+06,120060,347.636,8.21927e+06,22694.4
33,7.05432e+06,126609,377.743,5.21634e+06,22591.7
34,6.95789e+06,125186,380.095,3.16551e+06,22282.9
35,6.82063e+06,103135,327.409,1.85012e+06,31653.7
36,6.67509e+06,102621,333.524,1.04955e+06,30978.3
37,6.50761e+06,107299,362.69,582671,30201
38,6.3189e+06,94223.9,337.287,319285,29325.2
39,6.13116e+06,85377.5,319.412,174204,0
40,5.94304e+06,72874.4,309.533,95475.3,0
41,5.76037e+06,50558.7,237.559,53031.8,0
42,5.59458e+06,53327.3,251.672,30111.8,0
43,5.42154e+06,42857.4,230.503,17618.6,0
44,5.25579e+06,32120.7,201.808,10708,7722.6
45,5.09839e+06,23832,172.172,6815.25,7491.32
46,4.94752e+06,15866.3,142.536,4569.82,7269.65
47,4.80343e+06,15219.4,134.539,3242.26,7057.92
48,4.65927e+06,11053.3,115.722,2451.56,0
49,4.51912e+06,5245.11,67.7397,1987.85,0
50,4.385e+06,3346.03,55.5089,1726.28,0
51,4.25331e+06,2196.57,38.1036,1606.81,0
52,4.12361e+06,2349.83,44.6894,0.119614,0
53,3.99493e+06,1760.89,34.3403,0.129678,0
54,3.86833e+06,1000.25,19.7574,0.150591,0
55,3.74419e+06,619.588,13.642,0.187362,0
56,3.62235e+06,1474.21,29.6361,0.249889,0
57,3.50175e+06,1833.03,36.6923,0.354817,0
58,3.38308e+06,1442.08,27.7545,0.532744,0
59,3.26721e+06,1655.28,32.929,0.842219,0
60,3.15365e+06,2327.12,39.5148,1.39299,0
61,3.04204e+06,3673.46,56.4498,2.39073,96334.7
62,2.93179e+06,6492.8,95.0238,4.22397,92843.5
