timestep,biomass,catch,effort,recruitment,SSB
0,2.58373e+06,0,20.154,1614.72,0
1,2.47691e+06,0,15.4868,1750.57,0
2,2.37446e+06,276.91,8.91021,2032.89,0
3,2.27627e+06,169.882,6.15229,2529.27,0
4,2.18209e+06,400.543,13.3653,3373.35,0
5,2.09145e+06,493.802,16.5475,4789.81,0
6,2.00439e+06,385.362,12.5167,7191.72,0
7,1.921e+06,438.975,14.8503,11369.4,0
8,1.84107e+06,612.805,17.8204,18804.6,0
9,1.76447e+06,961.233,25.4577,32273.5,55876.9
10,1.69114e+06,1690.07,42.8538,57021.1,53554.9
11,1.62105e+06,2017.97,46.8847,102879,51335
12,1.55527e+06,2520.96,55.5827,187910,49252.2
13,1.495e+06,3517.57,77.0096,344385,102950
14,1.44222e+06,4070.91,89.9507,627750,99316
15,1.40171e+06,4229.42,94.1936,1.12822e+06,96526
16,1.38095e+06,4225.98,92.9207,1.98226e+06,95096.2
17,1.39104e+06,5189.97,100.982,3.3771e+06,95791
18,1.4466e+06,5939.29,110.529,5.53601e+06,97873.2
19,1.56796e+06,7019.38,109.468,8.6701e+06,106084
20,1.77747e+06,6692.49,91.86,1.2889e+07,120259
21,2.09753e+06,11382.4,130.471,1.80843e+07,141914
22,2.53595e+06,12189.7,110.741,2.38321e+07,59178.6
23,3.09475e+06,15311.9,113.923,2.9382e+07,72218.8
24,3.75037e+06,22854.7,132.805,3.37875e+07,87518.4
25,4.45848e+06,21330.4,102.043,3.61673e+07,104043
26,5.17668e+06,19081.2,79.5554,3.60031e+07,132304
27,5.85286e+06,37081.8,131.744,3.33314e+07,149586
28,6.42314e+06,46973.9,152.746,2.87302e+07,164161
29,6.86982e+06,48127,142.563,2.31057e+07,175577
30,7.19443e+06,51740.4,146.382,1.7392e+07,183873
31,7.40201e+06,55755.5,154.444,1.23027e+07,23705.2
32,7.50861e+06,57644,156.777,8.21927e+06,24046.6
33,7.53591e+06,61304,170.355,5.21634e+06,24134
34,7.50047e+06,61166.7,171.415,3.16551e+06,24020.5
35,7.42131e+06,50822.7,147.655,1.85012e+06,34441.4
36,7.32028e+06,50972.6,150.413,1.04955e+06,33972.5
37,7.19494e+06,53748.5,163.566,582671,33390.9
38,7.04854e+06,47598.2,152.11,319285,32711.4
39,6.89433e+06,43465.4,144.048,174204,0
40,6.73328e+06,37363,139.593,95475.3,0
41,6.56968e+06,26068.3,107.135,53031.8,0
42,6.41048e+06,27630.4,113.499,30111.8,0
43,6.24414e+06,22309.6,103.952,17618.6,0
44,6.07888e+06,16783,91.0114,10708,8932.01
45,5.91592e+06,12487.5,77.6461,6815.25,8692.56
46,5.75486e+06,8330.43,64.2808,4569.82,8455.91
47,5.59633e+06,8003.7,60.6743,3242.26,8222.97
48,5.43715e+06,5820.91,52.1884,2451.56,0
49,5.27981e+06,2764.5,30.5493,1987.85,0
50,5.12571e+06,1764.27,25.0334,1726.28,0
51,4.97323e+06,1158.45,17.184,1606.81,0
52,4.82236e+06,1239.5,20.154,0.0943504,0
53,4.67283e+06,928.994,15.4868,0.102288,0
54,4.52535e+06,527.748,8.91021,0.118784,0
55,4.38031e+06,326.909,6.15229,0.147789,0
56,4.23774e+06,777.877,13.3653,0.197109,0
57,4.09721e+06,967.372,16.5475,0.279875,0
58,3.95918e+06,761.188,12.5167,0.420222,0
59,3.82418e+06,873.876,14.8503,0.664332,0
60,3.69202e+06,1228.9,17.8204,1.09878,0
61,3.56256e+06,1940.78,25.4577,1.88578,112819
62,3.43554e+06,3433.37,42.8538,3.33182,108796
63,3.31028e+06,4120.82,46.8847,6.01136,104829
64,3.18765e+06,5166.88,55.5827,10.9798,100946
65,3.06735e+06,7217.13,77.0096,20.1229,211227
66,2.94844e+06,8322.46,89.9507,36.6803,203039
67,2.83192e+06,8544.83,94.1936,65.9232,195015
68,2.71868e+06,8319.71,92.9207,115.826,187216
69,2.60914e+06,9734.72,100.982,197.328,179673
70,2.50164e+06,10270.9,110.529,323.477,169254
71,2.39705e+06,10731,109.468,506.606,162179
72,2.29543e+06,8642.69,91.86,753.119,155303
73,2.19924e+06,11934.3,130.471,1056.69,148795
74,2.10304e+06,10108.9,110.741,1392.54,49076.4
75,2.01193e+06,9954.47,113.923,1716.83,46950.2
76,1.92412e+06,11725.6,132.805,1974.25,44901.1
77,1.83764e+06,8791.68,102.043,2113.3,42883
