timestep,biomass,catch,effort,recruitment,SSB
0,2.58373e+06,0,24.5354,1614.72,0
1,2.47691e+06,0,18.8535,1750.57,0
2,2.37448e+06,337.108,10.8472,2032.89,0
3,2.27635e+06,206.818,7.48974,2529.27,0
4,2.18224e+06,487.642,16.2708,3373.35,0
5,2.09162e+06,601.182,20.1448,4789.81,0
6,2.00453e+06,469.161,15.2377,7191.72,0
7,1.92115e+06,534.431,18.0787,11369.4,0
8,1.84119e+06,746.046,21.6944,18804.6,0
9,1.76453e+06,1170.17,30.992,32273.5,55878.8
10,1.69106e+06,2057.15,52.1699,57021.1,53552.3
11,1.62067e+06,2455.75,57.077,102879,51323.1
12,1.55454e+06,3067,67.6659,187910,49228.9
13,1.49382e+06,4277.75,93.7509,344385,102869
14,1.44039e+06,4948.05,109.505,627750,99189.7
15,1.39913e+06,5137.69,114.67,1.12822e+06,96348.7
16,1.37763e+06,5130.57,113.121,1.98226e+06,94867.6
17,1.387e+06,6297.29,122.935,3.3771e+06,95512.9
18,1.44166e+06,7202.5,134.557,5.53601e+06,97539.3
19,1.56199e+06,8508.61,133.266,8.6701e+06,105681
20,1.77027e+06,8110.97,111.83,1.2889e+07,119772
21,2.08917e+06,13793.3,158.834,1.80843e+07,141348
22,2.52542e+06,14770.3,134.815,2.38321e+07,58933
23,3.08189e+06,18553,138.689,2.9382e+07,71918.7
24,3.7345e+06,27686.7,161.675,3.37875e+07,87147.9
25,4.43794e+06,25834.1,124.226,3.61673e+07,103564
26,5.1518e+06,23108.3,96.8501,3.60031e+07,131668
27,5.82415e+06,44890.3,160.384,3.33314e+07,148852
28,6.38673e+06,56815.5,185.952,2.87302e+07,163230
29,6.82364e+06,58150.5,173.555,2.31057e+07,174397
30,7.13836e+06,62447.7,178.204,1.7392e+07,182440
31,7.33546e+06,67210.1,188.018,1.23027e+07,23492.1
32,7.43098e+06,69390.8,190.859,8.21927e+06,23798
33,7.44711e+06,73685.1,207.388,5.21634e+06,23849.6
34,7.40009e+06,73401.1,208.68,3.16551e+06,23699
35,7.30981e+06,60895.4,179.754,1.85012e+06,33923.9
36,7.20017e+06,60988.4,183.111,1.04955e+06,33415.1
37,7.0666e+06,64212.7,199.124,582671,32795.3
38,6.91185e+06,56779.5,185.177,319285,32077.1
39,6.75093e+06,51777.7,175.363,174204,0
40,6.58437e+06,44452.1,169.94,95475.3,0
41,6.41679e+06,30983.2,130.425,53031.8,0
42,6.25608e+06,32811.2,138.173,30111.8,0
43,6.08816e+06,26470.7,126.551,17618.6,0
44,5.92256e+06,19900,110.796,10708,8702.32
45,5.76046e+06,14799.2,94.5257,6815.25,8464.14
46,5.6012e+06,9869.03,78.2549,4569.82,8230.13
47,5.44532e+06,9479.22,73.8643,3242.26,8001.09
48,5.28891e+06,6892.31,63.5336,2451.56,0
49,5.13479e+06,3272.85,37.1904,1987.85,0
50,4.98447e+06,2088.54,30.4755,1726.28,0
