timestep,biomass,catch,effort,recruitment,SSB
0,2.58373e+06,0,39.8699,1614.72,0
1,2.47691e+06,0,30.6369,1750.57,0
2,2.37457e+06,547.795,17.6267,2032.89,0
3,2.27665e+06,336.114,12.1708,2529.27,0
4,2.18279e+06,792.559,26.4401,3373.35,0
5,2.09219e+06,977.1,32.7353,4789.81,0
6,2.00504e+06,762.523,24.7613,7191.72,0
7,1.92165e+06,868.599,29.3779,11369.4,0
8,1.84162e+06,1212.45,35.2534,18804.6,0
9,1.76473e+06,1901.34,50.362,32273.5,55885.3
10,1.69078e+06,3341.02,84.7761,57021.1,53543.2
11,1.61935e+06,3985.43,92.7501,102879,51281.3
12,1.55197e+06,4972.53,109.957,187910,49147.7
13,1.48967e+06,6925.76,152.345,344385,102583
14,1.43398e+06,7996.11,177.946,627750,98748.6
15,1.39016e+06,8285.5,186.34,1.12822e+06,95730.4
16,1.36607e+06,8257.44,183.821,1.98226e+06,94071.5
17,1.37296e+06,10114.9,199.769,3.3771e+06,94546.1
18,1.42453e+06,11546.7,218.655,5.53601e+06,96380.2
19,1.54132e+06,13619.9,216.557,8.6701e+06,104282
20,1.74534e+06,12975.9,181.723,1.2889e+07,118086
21,2.06028e+06,22057.9,258.105,1.80843e+07,139393
22,2.48913e+06,23612.8,219.075,2.38321e+07,58086.1
23,3.03759e+06,29658.6,225.37,2.9382e+07,70885
24,3.67985e+06,44228.2,262.722,3.37875e+07,85872.7
25,4.36732e+06,41236.1,201.868,3.61673e+07,101915
26,5.06634e+06,36875.4,157.381,3.60031e+07,129484
27,5.72557e+06,71536.4,260.624,3.33314e+07,146333
28,6.26182e+06,90264,302.172,2.87302e+07,160038
29,6.6655e+06,92055,282.027,2.31057e+07,170355
30,6.94674e+06,98479.3,289.582,1.7392e+07,177543
31,7.10855e+06,105530,305.53,1.23027e+07,22765.4
32,7.16697e+06,108432,310.146,8.21927e+06,22952.5
33,7.14595e+06,114535,337.006,5.21634e+06,22885.2
34,7.06079e+06,113449,339.104,3.16551e+06,22612.4
35,6.93416e+06,93621.6,292.1,1.85012e+06,32180.6
36,6.79667e+06,93300.7,297.556,1.04955e+06,31542.5
37,6.63674e+06,97715.6,323.576,582671,30800.3
38,6.45551e+06,85950.4,300.913,319285,29959.3
39,6.27362e+06,77999.5,284.965,174204,0
40,6.09011e+06,66669.3,276.152,95475.3,0
41,5.91061e+06,46305,211.94,53031.8,0
42,5.74576e+06,48887.5,224.531,30111.8,0
43,5.57366e+06,39325.4,205.645,17618.6,0
44,5.40774e+06,29495.1,180.044,10708,7945.87
45,5.24912e+06,21896.1,153.604,6815.25,7712.8
46,5.09624e+06,14583.2,127.164,4569.82,7488.16
47,4.94939e+06,13993.1,120.03,3242.26,7272.38
48,4.80237e+06,10165.5,103.242,2451.56,0
49,4.65899e+06,4824.6,60.4344,1987.85,0
50,4.52117e+06,3078.02,49.5227,1726.28,0
51,4.38565e+06,2020.71,33.9944,1606.81,0
52,4.25204e+06,2161.78,39.8699,0.114309,0
53,4.11952e+06,1620.02,30.6369,0.123926,0
54,3.98908e+06,920.249,17.6267,0.143911,0
55,3.8611e+06,570.034,12.1708,0.179051,0
56,3.73545e+06,1356.32,26.4401,0.238805,0
57,3.61118e+06,1686.5,32.7353,0.339078,0
58,3.48894e+06,1326.85,24.7613,0.509113,0
59,3.36955e+06,1523.06,29.3779,0.804861,0
60,3.25256e+06,2141.36,35.2534,1.33121,0
61,3.13766e+06,3380.54,50.362,2.28469,99362.8
62,3.02431e+06,5976.12,84.7761,4.03661,95773.4
63,2.91128e+06,7165.04,92.7501,7.28298,92194
64,2.80009e+06,8971.47,109.957,13.3024,88672.6
65,2.69018e+06,12507.1,152.345,24.3796,185254
66,2.57992e+06,14386,177.946,44.4394,177661
67,2.47108e+06,14727.9,186.34,79.8683,170166
68,2.3652e+06,14296.9,183.821,140.327,162875
69,2.26305e+06,16672.5,199.769,239.07,155841
70,2.1618e+06,17522.6,218.655,391.903,146262
71,2.06299e+06,18229.7,216.557,613.771,139577
72,1.96676e+06,14622,181.723,912.431,133066
73,1.87732e+06,20099,258.105,1280.22,127014
