timestep,biomass,catch,effort,recruitment,SSB
0,2.58373e+06,0,13.1439,1614.72,0
1,2.47691e+06,0,10.1001,1750.57,0
2,2.37442e+06,180.594,5.811,2032.89,0
3,2.27613e+06,110.787,4.01236,2529.27,0
4,2.18184e+06,261.202,8.71651,3373.35,0
5,2.09119e+06,322.018,10.7919,4789.81,0
6,2.00416e+06,251.302,8.16308,7191.72,0
7,1.92077e+06,286.265,9.68501,11369.4,0
8,1.84087e+06,399.636,11.622,18804.6,0
9,1.76437e+06,626.918,16.6029,32273.5,55873.9
10,1.69127e+06,1102.5,27.9482,57021.1,53559
11,1.62165e+06,1316.85,30.5769,102879,51354.1
12,1.55645e+06,1645.81,36.2496,187910,49289.3
13,1.4969e+06,2297.94,50.2237,344385,103081
14,1.44516e+06,2661.68,58.6635,627750,99518.3
15,1.40584e+06,2767.92,61.4306,1.12822e+06,96810.3
16,1.38628e+06,2768.2,60.6005,1.98226e+06,95463.2
17,1.39752e+06,3402.79,65.858,3.3771e+06,96237.7
18,1.45454e+06,3897.53,72.0841,5.53601e+06,98410.2
19,1.57757e+06,4609.55,71.3923,8.6701e+06,106734
20,1.78909e+06,4396.1,59.9087,1.2889e+07,121045
21,2.11101e+06,7478.2,85.0897,1.80843e+07,142826
22,2.55293e+06,8009.87,72.2225,2.38321e+07,59574.9
23,3.11551e+06,10061.8,74.2978,2.9382e+07,72703.3
24,3.77602e+06,15023.4,86.6116,3.37875e+07,88117
25,4.49169e+06,14026.6,66.5498,3.61673e+07,104818
26,5.2169e+06,12549.1,51.884,3.60031e+07,133332
27,5.89929e+06,24403,85.9198,3.33314e+07,150773
28,6.48208e+06,30956.3,99.6172,2.87302e+07,165667
29,6.94464e+06,31768.4,92.9761,2.31057e+07,177489
30,7.28539e+06,34213.9,95.4665,1.7392e+07,186198
31,7.51011e+06,36942.6,100.724,1.23027e+07,24051.4
32,7.63491e+06,38278.3,102.246,8.21927e+06,24451.1
33,7.68064e+06,40807.4,111.101,5.21634e+06,24597.5
34,7.66435e+06,40821.8,111.793,3.16551e+06,24545.3
35,7.60372e+06,34001.1,96.2966,1.85012e+06,35287.9
36,7.5171e+06,34178.9,98.0953,1.04955e+06,34886
37,7.40562e+06,36127.5,106.673,582671,34368.6
38,7.27335e+06,32070.7,99.2021,319285,33754.7
39,7.13058e+06,29351.1,93.9446,174204,0
40,6.97902e+06,25281.2,91.0391,95475.3,0
41,6.82234e+06,17667.3,69.8704,53031.8,0
42,6.66592e+06,18752.2,74.0211,30111.8,0
43,6.50247e+06,15161.3,67.795,17618.6,0
44,6.33802e+06,11417.6,59.3553,10708,9312.78
45,6.17381e+06,8502.19,50.6387,6815.25,9071.5
46,6.00992e+06,5675.13,41.9222,4569.82,8830.68
47,5.84707e+06,5455.05,39.5702,3242.26,8591.4
48,5.68338e+06,3968.91,34.0359,2451.56,0
49,5.52078e+06,1885.4,19.9234,1987.85,0
50,5.36042e+06,1203.37,16.3262,1726.28,0
51,5.20139e+06,790.202,11.2069,1606.81,0
52,5.04384e+06,845.532,13.1439,0.0879046,0
53,4.88771e+06,633.749,10.1001,0.0953,0
54,4.73364e+06,360.033,5.811,0.110669,0
55,4.58198e+06,223.02,4.01236,0.137692,0
56,4.43284e+06,530.684,8.71651,0.183643,0
57,4.28601e+06,659.993,10.7919,0.260755,0
58,4.14185e+06,519.35,8.16308,0.391513,0
59,4.0008e+06,596.266,9.68501,0.618946,0
60,3.86277e+06,838.571,11.622,1.02371,0
61,3.72768e+06,1324.52,16.6029,1.75695,118048
62,3.5954e+06,2343.76,27.9482,3.1042,113859
63,3.46547e+06,2814.11,30.5769,5.60068,109744
64,3.33851e+06,3530.2,36.2496,10.2297,105723
65,3.21432e+06,4934.4,50.2237,18.7481,221348
66,3.09225e+06,5695.27,58.6635,34.1744,212942
67,2.97299e+06,5853.44,61.4306,61.4195,204729
68,2.85713e+06,5705.31,60.6005,107.913,196751
69,2.74496e+06,6683.64,65.858,183.847,189027
70,2.63533e+06,7061.55,72.0841,301.377,178300
71,2.52882e+06,7389.06,71.3923,471.996,171094
72,2.42545e+06,5959.77,59.9087,701.668,164100
73,2.3269e+06,8242.96,85.0897,984.499,157432
74,2.2294e+06,6994.79,72.2225,1297.41,52025
75,2.13644e+06,6899.85,74.2978,1599.54,49855.8
76,2.04678e+06,8143.36,86.6116,1839.37,47763.5
77,1.95901e+06,6117.58,66.5498,1968.93,45715.4
78,1.87633e+06,4513.46,51.884,1959.99,47954.7
79,1.79815e+06,7438.23,85.9198,1814.55,45956.7
80,1.7199e+06,8213.67,99.6172,1564.06,43956.7
81,1.64371e+06,7519.18,92.9761,1257.86,42009.5
82,1.57099e+06,7377.71,95.4665,946.811,40150.9
83,1.50107e+06,7383.85,100.724,669.754,4807.24
84,1.43375e+06,7188.22,102.246,447.453,4591.63
85,1.36913e+06,7274.21,111.101,283.974,4384.68
86,1.30686e+06,6960.57,111.793,172.329,4185.25
87,1.24725e+06,5577.24,96.2966,100.719,5788.32
88,1.19127e+06,5416.47,98.0953,57.1368,5528.52
89,1.13759e+06,5549.58,106.673,31.7203,5279.4
90,1.08584e+06,4787.83,99.2021,17.3817,5039.25
91,1.03684e+06,4267.87,93.9446,9.48356,0
92,990257,3587.17,91.0391,5.19762,0
93,946158,2450.19,69.8704,2.88702,0
94,904900,2545.61,74.0211,1.63927,0
95,865169,2017.24,67.795,0.959147,0
96,827524,1490.74,59.3553,0.58294,1215.92
97,791885,1090.53,50.6387,0.371019,1163.56
98,758053,715.824,41.9222,0.248779,1113.85
99,725935,677.265,39.5702,0.176507,1066.65
100,695139,485.441,34.0359,0.133462,0
101,665764,227.365,19.9234,0.108217,0
102,637823,143.186,16.3262,0.0939779,0
103,611090,92.8376,11.2069,0.0874737,0
104,585486,98.1489,13.1439,0.199283,0
105,560915,72.7292,10.1001,0.216049,0
106,537367,40.8712,5.811,0.250892,0
107,514808,25.0575,4.01236,0.312154,0
